,Data,precipitacao_observada,Datetime,prec_prev_Cavalao,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Cavalao,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
688,2021-09-01,0.0,2021-09-01 16:00:00,0.0223594,0.0032801,0.0626094,0.0320578,0.0148574,0.0829241,0.00481789,0.0416701,0.00222051,21.579,22.9542,22.5885,22.2936,21.6425,21.552,22.6581,22.9442,21.7176
689,2021-09-01,0.0,2021-09-01 17:00:00,0.0201402,0.00545037,0.02142,0.0337497,0.0104283,0.0377429,0.00737504,0.0106297,0.00384106,21.6934,22.7176,22.866,22.1788,21.7661,22.2724,22.281,22.5773,21.7484
690,2021-09-01,0.0,2021-09-01 18:00:00,0.0197527,0.00538568,0.0205295,0.0308558,0.0104235,0.0352502,0.00682637,0.00997686,0.00384106,21.7206,22.8686,22.8444,22.3967,21.7803,22.2427,22.5608,22.9772,21.7855
691,2021-09-01,0.0,2021-09-01 19:00:00,0.0067265,0.00218649,0.00866461,0.0104847,0.00348139,0.0131185,0.00256014,0.00495267,0.00167052,21.6095,22.5837,22.5662,22.0444,21.6817,21.9293,22.3058,22.7199,21.6995
692,2021-09-01,0.0,2021-09-01 20:00:00,0.0,0.0,0.000149965,0.0,0.0,0.000147343,0.0,0.000132561,0.0,21.2014,21.8535,21.7423,21.155,21.312,21.0532,21.5551,21.9614,21.3136
693,2021-09-01,0.0,2021-09-01 21:00:00,0.0148814,0.000201017,0.104624,0.0244256,0.00808299,0.150675,0.000471421,0.0720448,0.000126466,20.8251,21.2917,20.8664,20.3234,20.901,20.1229,20.9697,21.1519,21.0823
694,2021-09-01,0.0,2021-09-01 22:00:00,0.0148814,0.000201553,0.104624,0.0244297,0.00808299,0.150684,0.00048776,0.0720448,0.000126466,20.5321,21.0115,20.443,19.9043,20.6468,19.6444,20.747,20.7728,20.919
695,2021-09-01,0.0,2021-09-01 23:00:00,0.0148814,0.000201553,0.104624,0.0244297,0.00808299,0.150684,0.00048776,0.0720448,0.000126466,20.3919,20.673,20.1077,19.6737,20.5207,19.4422,20.3864,20.3988,20.7379
696,2021-09-02,0.0,2021-09-02 00:00:00,0.0,5.36442e-07,0.0,4.05312e-06,0.0,9.29832e-06,1.63391e-05,0.0,0.0,20.3424,20.4598,19.7348,19.5816,20.4165,19.2631,20.224,19.7585,20.5456
697,2021-09-02,0.0,2021-09-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1075,20.2224,18.9682,18.7895,20.2454,18.6766,20.0458,19.2981,20.3993
698,2021-09-02,0.0,2021-09-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9868,19.954,18.4434,18.598,20.0572,17.9746,19.7088,19.1765,20.1329
699,2021-09-02,0.0,2021-09-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6596,19.5557,18.5578,17.7139,19.9222,17.1554,19.3524,18.7887,19.8655
700,2021-09-02,0.0,2021-09-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5306,19.4431,17.8164,17.5095,19.6234,17.5142,19.1507,18.2793,19.6954
701,2021-09-02,0.0,2021-09-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3744,19.2487,17.8153,17.1696,19.554,16.903,19.0088,18.1697,19.557
702,2021-09-02,0.0,2021-09-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5822,19.1072,17.554,17.1699,19.8388,16.8109,18.7645,18.064,19.615
703,2021-09-02,0.0,2021-09-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1885,18.8904,17.489,16.7584,19.4094,16.4782,18.7387,17.9066,19.3228
704,2021-09-02,0.0,2021-09-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2816,18.8046,16.9991,16.6717,19.3689,16.3381,18.5101,17.3913,19.3556
705,2021-09-02,0.0,2021-09-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0393,18.6636,16.6108,16.4194,19.2806,16.1149,18.4366,17.1922,19.0902
706,2021-09-02,0.0,2021-09-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8464,18.7769,18.4696,18.2133,19.0908,18.0715,18.4691,18.454,19.0772
707,2021-09-02,0.0,2021-09-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2182,20.4667,20.7608,20.307,20.1994,20.3082,20.1451,20.6062,20.269
708,2021-09-02,0.0,2021-09-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8557,22.8053,23.2249,22.7533,21.8036,22.731,22.5294,22.9944,21.7343
709,2021-09-02,0.0,2021-09-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0247,24.0093,24.4897,24.3029,21.6732,24.2788,24.1298,24.1784,21.6494
710,2021-09-02,0.0,2021-09-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.973,24.2375,24.9744,24.4865,22.1636,24.8348,25.2013,25.2356,21.9135
711,2021-09-02,0.0,2021-09-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1699,25.6358,25.7432,25.8591,23.0681,25.1626,26.2935,25.7469,22.8105
712,2021-09-02,0.0,2021-09-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0913,25.6106,25.2941,25.4733,23.0644,25.1269,25.5234,25.2167,23.016
713,2021-09-02,0.0,2021-09-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1161,25.8838,25.607,25.3812,23.1474,25.0439,25.5969,25.7661,23.1333
714,2021-09-02,0.0,2021-09-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2444,25.8931,25.7626,25.3096,23.269,25.1548,25.5847,25.944,23.2886
715,2021-09-02,0.0,2021-09-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1606,25.6433,25.4492,24.8305,23.1755,24.733,25.3275,25.7074,23.228
716,2021-09-02,0.0,2021-09-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8795,24.9123,24.6504,23.9652,22.9016,23.8842,24.603,24.9629,22.9521
717,2021-09-02,0.0,2021-09-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0285,24.4363,23.7101,23.3708,23.0784,22.9906,24.1202,24.0045,23.1221
718,2021-09-02,0.0,2021-09-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1411,22.7814,22.3347,21.9405,22.2615,21.6266,22.4409,22.5936,22.2842
719,2021-09-02,0.0,2021-09-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7586,22.2702,21.7404,21.3335,21.9449,21.0939,21.8876,21.9343,22.0354
720,2021-09-03,0.0,2021-09-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5525,21.5742,21.5309,21.4917,21.6132,21.4708,21.5127,21.591,21.6353
721,2021-09-03,0.0,2021-09-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8864,21.8109,20.4552,20.6958,22.1137,20.2549,21.495,21.1304,21.9238
722,2021-09-03,0.0,2021-09-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6869,20.6164,19.5076,18.7509,21.0689,17.9529,20.2758,20.2559,20.918
723,2021-09-03,0.0,2021-09-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9256,20.0522,18.3787,18.0697,20.3247,17.7544,19.6663,19.0984,20.4061
724,2021-09-03,0.0,2021-09-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.468,19.9491,18.659,18.1768,20.6632,17.4776,19.671,19.3243,20.5493
725,2021-09-03,0.0,2021-09-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2295,19.6161,18.239,18.1582,20.4281,18.5907,19.5061,18.7589,20.4702
726,2021-09-03,0.0,2021-09-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.594,20.0606,18.6991,18.962,20.4047,18.7447,19.8808,18.4107,20.4282
727,2021-09-03,0.0,2021-09-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8005,19.8115,18.4716,17.8751,20.9546,17.8981,19.6183,18.6219,21.0569
728,2021-09-03,0.0,2021-09-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9887,19.6945,18.4186,17.854,21.1142,17.8608,19.5061,18.626,21.0289
729,2021-09-03,0.0,2021-09-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2709,19.7076,19.045,18.0011,21.4011,18.5652,19.4049,19.1149,21.3637
730,2021-09-03,0.0,2021-09-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1744,20.3857,20.8784,20.242,21.2914,20.9201,20.1344,20.5453,21.0687
731,2021-09-03,0.0,2021-09-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1064,22.4066,22.9901,22.7869,22.0786,22.7163,22.4184,22.795,22.0255
732,2021-09-03,0.0,2021-09-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1545,23.6852,24.4827,24.2971,22.1627,24.3907,24.111,24.3351,22.3355
733,2021-09-03,0.0,2021-09-03 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3427,26.0495,26.5086,26.6013,22.7342,26.3867,26.5587,26.1365,22.6767
734,2021-09-03,0.0,2021-09-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1631,27.282,27.835,27.6724,24.4748,27.5115,27.9297,27.9238,23.56
735,2021-09-03,0.0,2021-09-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5019,28.2686,28.1621,28.1944,24.6747,27.6465,28.4636,28.2189,24.392
736,2021-09-03,0.0,2021-09-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7595,28.9545,28.8165,28.7002,24.858,28.2799,28.8337,28.892,24.6582
737,2021-09-03,0.0,2021-09-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9498,29.4194,29.3028,28.9835,25.0323,28.6525,29.1274,29.4939,24.936
738,2021-09-03,0.0,2021-09-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9857,29.4797,29.3132,28.9678,25.0579,28.6539,29.1942,29.5629,25.0025
739,2021-09-03,0.0,2021-09-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7418,28.9482,28.7267,28.1364,24.8104,28.0025,28.5206,29.0566,24.8378
740,2021-09-03,0.0,2021-09-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2514,27.6352,27.3207,26.5032,24.3021,26.4835,27.2519,27.7331,24.3628
741,2021-09-03,0.0,2021-09-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0965,26.9223,25.826,25.379,24.0313,25.0075,26.5869,26.2751,24.1839
742,2021-09-03,0.0,2021-09-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9289,25.918,25.119,24.6129,24.0357,24.4147,25.4762,25.391,24.0578
743,2021-09-03,0.0,2021-09-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.588,25.1704,24.6009,23.928,23.4811,23.9982,24.721,24.5948,23.5133
744,2021-09-04,0.0,2021-09-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9265,23.9618,23.8902,23.8588,23.9931,23.8215,23.8951,23.9579,24.0272
745,2021-09-04,0.0,2021-09-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3869,23.9992,23.1145,22.8991,23.3612,22.1058,23.9135,23.6626,23.2232
746,2021-09-04,0.0,2021-09-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9596,23.1477,22.0246,21.5571,23.0267,21.1367,22.9464,22.7021,22.9527
747,2021-09-04,0.0,2021-09-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1852,23.0164,21.8201,21.4891,23.0631,20.8473,23.0211,22.2319,22.9958
748,2021-09-04,0.0,2021-09-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2646,22.9087,21.7943,21.4407,23.275,21.1374,22.7077,22.1704,23.1833
749,2021-09-04,0.0,2021-09-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3853,22.8514,22.2663,21.7664,23.444,21.943,22.606,22.3265,23.5065
750,2021-09-04,0.0,2021-09-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.326,22.6756,21.6962,21.3084,23.4283,21.1364,22.3852,21.9662,23.3907
751,2021-09-04,0.0,2021-09-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3357,22.5648,21.579,21.629,23.2885,21.1474,22.6955,21.7826,23.2043
752,2021-09-04,0.0,2021-09-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.14,22.5066,21.3632,20.7262,23.6725,21.0485,21.8262,21.624,23.4393
753,2021-09-04,0.0,2021-09-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3239,22.1762,21.6893,21.409,23.4196,21.2895,21.9453,21.6797,23.5885
754,2021-09-04,0.0,2021-09-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4537,22.9165,23.3846,23.3068,23.3207,23.5268,22.8717,22.9664,23.2209
755,2021-09-04,0.0,2021-09-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6906,24.9955,25.6893,25.182,23.9318,25.4979,24.8194,25.8023,23.7937
756,2021-09-04,0.0,2021-09-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4779,26.7142,28.1208,27.2428,24.8076,27.4707,26.8963,28.4714,24.4677
757,2021-09-04,0.0,2021-09-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8759,26.2978,26.3185,26.2978,23.9476,25.8044,26.5797,26.5481,23.7579
758,2021-09-04,0.0,2021-09-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5442,25.5163,25.0512,24.8953,23.9713,24.504,25.276,25.3449,23.8161
759,2021-09-04,0.0,2021-09-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5674,24.1135,23.9223,23.7222,23.0211,23.5099,23.9699,24.0317,22.9453
760,2021-09-04,0.0,2021-09-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0495,23.4087,23.3351,23.0746,22.4464,22.8967,23.2751,23.4474,22.3325
761,2021-09-04,0.0,2021-09-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1516,23.3615,23.4301,23.0834,22.4634,22.9485,23.2005,23.5158,22.3212
762,2021-09-04,0.0,2021-09-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.195,23.2468,23.3415,22.9593,22.4659,22.8152,23.0802,23.4427,22.3167
763,2021-09-04,0.0,2021-09-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1124,22.9438,23.0192,22.6243,22.3491,22.4621,22.7723,23.1179,22.2039
764,2021-09-04,0.0,2021-09-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8839,22.4034,22.3549,21.9203,22.1122,21.7557,22.1494,22.5255,21.9885
765,2021-09-04,0.0,2021-09-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.434,21.649,21.3941,20.8727,21.6328,20.5406,21.3614,21.6411,21.5334
766,2021-09-04,0.0,2021-09-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2705,21.3252,21.1269,20.5351,21.4698,20.3184,20.9841,21.3873,21.3758
767,2021-09-04,0.0,2021-09-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9052,20.8929,20.6762,20.126,21.0499,19.9681,20.5949,20.9209,20.9656
768,2021-09-05,0.0,2021-09-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8686,21.9109,21.8265,21.8376,21.8984,21.7991,21.8763,21.8528,21.9443
769,2021-09-05,0.0,2021-09-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6638,21.7957,20.7751,20.2009,21.7901,19.5045,21.596,21.4146,21.7473
770,2021-09-05,0.0,2021-09-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4878,21.6015,20.63,19.9193,21.7023,19.3581,21.2789,21.1747,21.6746
771,2021-09-05,0.0,2021-09-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7135,21.4578,20.2843,19.6577,22.0133,19.1444,21.1627,20.72,21.8404
772,2021-09-05,0.0,2021-09-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3386,20.9517,19.6864,19.1874,21.5511,18.5843,20.6962,20.2803,21.3201
773,2021-09-05,0.0,2021-09-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2366,20.5612,19.587,19.0782,21.4512,18.5663,20.2816,19.9641,21.2676
774,2021-09-05,0.0,2021-09-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.756,20.2098,18.9091,18.4059,20.9698,17.8264,19.9899,19.5735,20.6675
775,2021-09-05,0.0,2021-09-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5284,19.8945,18.6372,18.1083,20.851,17.5806,19.6271,19.2729,20.5672
776,2021-09-05,0.0,2021-09-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2866,19.7228,18.2464,17.9006,20.632,17.4122,19.4715,18.7256,20.4711
777,2021-09-05,0.0,2021-09-05 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.57223e-12,0.0,0.0,19.6774,19.0393,18.3275,17.4375,19.9126,17.9075,18.7534,18.4306,19.7539
778,2021-09-05,0.0,2021-09-05 10:00:00,1.30819e-07,4.6882e-08,1.6379e-09,4.94915e-05,1.72627e-08,7.03233e-08,4.04859e-08,2.14245e-10,2.75994e-10,18.6622,18.6452,19.334,18.2779,18.8939,19.1758,18.5544,19.035,18.9831
779,2021-09-05,0.0,2021-09-05 11:00:00,1.78307e-07,4.68932e-08,1.94757e-09,6.71768e-05,1.78827e-08,8.83751e-08,4.24223e-08,2.44241e-10,2.76035e-10,19.1811,19.6527,21.0013,19.0258,19.3012,20.8286,19.2792,19.8175,19.555
780,2021-09-05,0.0,2021-09-05 12:00:00,1.78307e-07,4.68932e-08,1.94757e-09,6.71768e-05,1.78827e-08,8.83751e-08,4.24148e-08,2.44241e-10,2.76035e-10,21.1764,22.1137,22.6851,22.5994,21.0042,22.5888,22.1156,22.5204,21.116
781,2021-09-05,0.0,2021-09-05 13:00:00,4.74876e-08,1.11733e-11,3.0967e-10,1.76853e-05,6.19986e-10,1.80518e-08,1.93644e-09,2.99966e-11,4.02178e-14,21.8529,23.2538,23.9556,23.7988,22.0571,24.0095,23.9253,23.9475,21.5066
782,2021-09-05,0.0,2021-09-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5569,24.157,23.7864,23.9665,22.7014,23.2419,24.3735,23.847,22.5905
783,2021-09-05,0.0,2021-09-05 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2339,23.7691,23.3772,23.6518,22.3627,22.9789,24.1116,23.4136,22.1834
784,2021-09-05,0.0,2021-09-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3306,23.8604,23.5158,23.7596,22.3947,23.1479,24.132,23.4814,22.2224
785,2021-09-05,0.0,2021-09-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3212,23.8116,23.4704,23.5464,22.3429,23.0344,23.8593,23.4253,22.2237
786,2021-09-05,0.0,2021-09-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12932e-10,0.0,22.7986,24.4854,24.1841,24.0194,22.7945,23.6563,24.2347,24.219,22.8156
787,2021-09-05,0.0,2021-09-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12932e-10,0.0,22.8225,24.4127,24.1417,23.7931,22.8161,23.5409,24.1019,24.2998,22.8873
788,2021-09-05,0.0,2021-09-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12932e-10,0.0,22.5779,24.0877,23.8146,23.1649,22.6094,23.0633,23.7883,24.09,22.7359
789,2021-09-05,0.0,2021-09-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4294,24.0842,22.8225,22.4234,22.421,21.9021,23.7503,23.2014,22.7977
790,2021-09-05,0.0,2021-09-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.443,23.7607,22.3134,21.8889,22.5736,21.3934,23.4203,23.2259,22.7333
791,2021-09-05,0.0,2021-09-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4884,22.8766,22.3888,22.1587,22.4861,21.739,22.6317,22.5496,22.4095
792,2021-09-06,0.0,2021-09-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2675,22.3254,22.2108,22.255,22.2781,22.1973,22.3142,22.2228,22.3347
793,2021-09-06,0.0,2021-09-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1866,22.4977,22.5093,22.1308,22.2538,22.1317,22.2401,22.6276,22.2182
794,2021-09-06,0.0,2021-09-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4504,21.4071,21.254,20.7815,21.6274,20.5858,21.1318,21.5417,21.4884
795,2021-09-06,0.0,2021-09-06 03:00:00,3.87334e-09,2.18453e-09,4.01707e-09,1.48578e-07,1.27004e-09,2.01599e-08,7.72346e-11,2.88681e-09,1.20629e-10,21.3885,21.2863,20.8434,20.2885,21.56,20.368,21.0277,21.2505,21.4385
796,2021-09-06,0.0,2021-09-06 04:00:00,6.88241e-10,2.69286e-10,3.27647e-09,2.73545e-10,7.19712e-10,2.9825e-12,3.9558e-11,2.75525e-09,5.29162e-11,21.2362,21.1088,20.2064,19.735,21.4095,19.4698,20.8674,20.7148,21.2959
797,2021-09-06,0.0,2021-09-06 05:00:00,0.0,4.44089e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.44225e-12,21.1844,20.9723,19.9773,20.265,21.2226,19.7191,20.9235,20.3163,21.093
798,2021-09-06,0.0,2021-09-06 06:00:00,0.0,4.44089e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.44225e-12,21.2078,20.7739,19.8418,19.5434,21.3246,19.5275,20.6113,20.1753,21.2268
799,2021-09-06,0.0,2021-09-06 07:00:00,0.0,4.44089e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.44225e-12,20.9479,20.5337,19.4591,19.0576,21.2233,18.7665,20.3737,19.7646,21.0944
800,2021-09-06,0.0,2021-09-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9328,20.3602,19.3015,18.9441,21.1575,18.5752,20.1926,19.7313,20.8749
801,2021-09-06,0.0,2021-09-06 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9399,20.3326,19.2853,19.0171,21.1218,18.7102,20.1137,19.6641,20.9719
802,2021-09-06,0.0,2021-09-06 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8327,20.766,20.8861,20.6059,20.8705,20.5565,20.5455,20.8686,20.8834
803,2021-09-06,3.0,2021-09-06 11:00:00,2.06167e-10,0.0,1.33245e-08,2.92976e-08,1.76246e-10,7.38377e-08,5.12934e-10,4.48352e-10,4.64961e-12,21.6898,21.8465,22.3472,22.0902,21.8105,22.0018,21.7923,22.1862,21.4633
804,2021-09-06,0.0,2021-09-06 12:00:00,0.0430418,0.0221507,0.0484549,0.0388942,0.0154987,0.0288226,0.0448037,0.0275813,0.00294697,21.6523,21.7743,22.1292,21.7184,21.7515,21.6266,21.695,22.061,21.5809
805,2021-09-06,0.0,2021-09-06 13:00:00,0.0430418,0.0221507,0.048455,0.0388942,0.0154987,0.0288298,0.0448037,0.0275813,0.00294697,21.9736,22.5597,22.5762,22.196,22.2468,22.0771,22.2596,22.7425,22.059
806,2021-09-06,0.0,2021-09-06 14:00:00,0.0430418,0.0221507,0.048455,0.0388942,0.0154987,0.0288297,0.0448037,0.0275817,0.00294697,22.1715,23.112,23.4169,23.3676,22.2273,23.1534,23.2792,23.1697,21.9984
807,2021-09-06,0.0,2021-09-06 15:00:00,0.0,0.0,6.70552e-08,3.72529e-09,0.0,7.20657e-06,0.0,3.12924e-07,0.0,22.4799,23.5898,23.9153,23.7601,22.5817,23.5656,23.706,23.6969,22.3573
808,2021-09-06,0.0,2021-09-06 16:00:00,0.0,0.0,0.0,0.0,0.0,2.23517e-08,0.0,3.12924e-07,0.0,22.5282,23.7197,23.974,23.8331,22.5698,23.5656,23.8764,23.7094,22.3421
809,2021-09-06,0.0,2021-09-06 17:00:00,7.82311e-08,0.0,7.88383e-05,1.22115e-05,0.0,0.000533696,0.0,6.19888e-06,2.56114e-09,22.1168,23.1855,23.3314,23.14,22.2588,22.8592,23.2456,23.2796,22.0168
810,2021-09-06,0.0,2021-09-06 18:00:00,0.049069,0.0513851,0.0478791,0.00688969,0.111971,0.019458,0.00664315,0.130408,0.087947,21.9593,22.6393,22.67,22.1532,22.0185,22.0429,22.4826,22.6675,21.806
811,2021-09-06,0.0,2021-09-06 19:00:00,0.049069,0.0513851,0.0478791,0.00688969,0.111971,0.0194581,0.00664315,0.130408,0.087947,22.0491,22.8737,23.0155,22.5865,22.1648,22.3426,22.7484,23.0457,21.9366
