,Data,precipitacao_observada,Horario,Datetime,MdoEstado_ws10,MdoEstado_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_MdoEstado,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_MdoEstado,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-30 04:00:00,2021-08-30,0.0,04:00:00,2021-08-30 04:00:00,3.36289,94.0896,2.60716,91.3746,3.735,97.9104,3.1192,92.6165,2.79594,95.8021,4.32136,96.746,3.10256,91.2021,3.04713,97.6686,2.19817,91.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2567,20.2783,20.0863,20.0576,20.2972,19.9774,19.9804,20.1156,20.5213
2021-08-30 05:00:00,2021-08-30,0.0,05:00:00,2021-08-30 05:00:00,4.18038,109.136,3.24325,106.371,3.58128,112.168,3.65107,105.73,3.64046,114.59,4.01395,108.566,3.65169,103.469,2.689,116.446,2.88364,111.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0229,20.2533,19.8919,19.8413,19.9995,19.7415,19.9239,19.9687,20.3871
2021-08-30 06:00:00,2021-08-30,0.0,06:00:00,2021-08-30 06:00:00,3.13496,102.419,2.70012,101.234,3.15225,102.413,2.77652,99.533,3.07231,105.0,3.40959,97.1581,2.90892,100.716,2.96652,106.846,2.52676,101.357,0.0,0.0,1.18157e-12,0.0,1.19799e-12,0.0,0.0,1.18758e-11,0.0,20.0117,20.1427,19.9351,19.8671,20.0491,19.7547,19.8661,20.033,20.33
2021-08-30 07:00:00,2021-08-30,0.0,07:00:00,2021-08-30 07:00:00,2.80732,100.626,2.37319,88.17,2.8237,114.164,2.79845,95.0648,2.83869,105.764,2.72139,108.919,2.58969,91.7442,3.01554,113.256,2.221,88.3634,0.00481237,0.000175998,0.0307275,0.0066315,0.00327892,0.0407375,0.000268648,0.0203705,8.53819e-05,20.2538,20.1133,20.2125,20.2045,20.2455,20.1597,19.9104,20.2319,20.3109
2021-08-30 08:00:00,2021-08-30,0.0,08:00:00,2021-08-30 08:00:00,2.6082,95.5734,2.15084,90.1043,3.63101,95.1105,2.23908,97.3566,2.95327,93.0834,3.96687,97.1455,2.16831,90.7943,3.33539,92.2511,2.20561,89.7353,0.00481238,0.000176005,0.0307275,0.00663157,0.00327892,0.040738,0.000268767,0.0203705,8.5382e-05,20.3274,20.2772,20.4042,20.1819,20.4055,20.28,20.0129,20.4539,20.4835
2021-08-30 09:00:00,2021-08-30,0.0,09:00:00,2021-08-30 09:00:00,3.18944,79.9256,2.41532,78.226,3.57936,82.5846,2.53489,79.9309,3.20553,80.5548,3.75462,84.1917,2.56018,78.7341,3.5856,81.9724,2.26581,77.8268,0.00481238,0.000176005,0.0307275,0.00663157,0.00327892,0.040738,0.000268767,0.0203705,8.5382e-05,20.0565,19.7539,20.01,19.7219,20.1443,19.8051,19.5046,20.1306,19.954
2021-08-30 10:00:00,2021-08-30,0.0,10:00:00,2021-08-30 10:00:00,2.56236,63.3553,2.26162,64.8698,2.65548,62.5704,2.31926,63.466,2.56701,67.5866,2.61704,62.0798,2.38202,64.1534,2.78277,67.2719,2.17045,66.6716,4.19095e-09,6.85395e-09,0.0,6.42613e-08,0.0,4.4331e-07,1.18132e-07,0.0,2.91038e-11,19.7492,19.7477,19.7747,19.5329,19.8974,19.5089,19.4191,19.9347,20.0249
2021-08-30 11:00:00,2021-08-30,0.0,11:00:00,2021-08-30 11:00:00,2.11509,71.8068,2.03536,68.6393,1.70514,65.2466,1.99175,66.9255,1.97905,75.9966,1.89041,60.0718,2.20944,68.0203,1.61794,73.7554,1.85706,66.7874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3554,20.6764,20.3041,20.5326,20.4012,20.2475,20.4207,20.2868,20.8388
2021-08-30 12:00:00,2021-08-30,0.0,12:00:00,2021-08-30 12:00:00,2.01405,80.4971,2.14784,86.1459,1.10774,72.0623,2.0735,81.8347,1.60408,88.1393,1.17678,96.4047,2.2201,85.6972,1.16762,62.6639,2.09358,90.5263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2592,21.8781,21.2287,21.8891,21.146,21.1828,21.6754,21.0204,21.9857
2021-08-30 13:00:00,2021-08-30,0.0,13:00:00,2021-08-30 13:00:00,4.89226,158.146,4.13174,156.916,4.77917,153.632,3.89307,148.786,5.26284,154.874,4.36557,152.623,3.56218,141.307,4.90099,150.419,4.63557,158.658,5.50579e-05,0.00260508,0.00054842,6.65872e-05,0.00473335,4.4629e-06,0.00447578,0.00897016,0.0025883,21.2821,22.2592,21.3257,22.536,21.142,21.3518,22.2027,21.3069,22.2098
2021-08-30 14:00:00,2021-08-30,0.0,14:00:00,2021-08-30 14:00:00,5.88573,150.963,4.76344,152.138,5.54323,147.524,4.51001,148.342,5.83336,148.06,5.27334,149.628,4.32357,144.268,5.22192,146.055,5.0708,152.498,0.0465573,0.0544136,0.0227707,0.0723351,0.0341287,0.0539518,0.0543794,0.0208646,0.0528094,20.9617,21.9128,21.1472,21.7472,20.9891,20.9977,21.7965,21.2826,22.158
2021-08-30 15:00:00,2021-08-30,0.0,15:00:00,2021-08-30 15:00:00,6.11517,149.995,5.18728,145.881,6.40015,147.86,5.03926,142.498,6.67656,149.781,5.85072,146.745,5.10829,137.651,6.46584,146.025,5.67658,151.362,0.0529467,0.0601707,0.0302168,0.0895837,0.0356176,0.0714389,0.0660658,0.0255069,0.0543776,21.3483,22.7647,21.3319,22.6584,21.183,21.3471,22.6131,21.334,22.7001
2021-08-30 16:00:00,2021-08-30,0.0,16:00:00,2021-08-30 16:00:00,6.15359,145.612,5.47099,144.424,6.34394,143.761,5.38037,139.675,6.5854,147.059,6.02102,141.105,5.43877,138.264,6.44563,143.833,5.78375,149.096,0.0528917,0.0575656,0.0296684,0.0895171,0.0308842,0.0714345,0.06159,0.0165367,0.0517893,21.473,22.9283,21.5167,22.8388,21.3271,21.4919,22.851,21.4963,22.8357
2021-08-30 17:00:00,2021-08-30,0.0,17:00:00,2021-08-30 17:00:00,6.1442,145.128,5.49662,143.685,6.39399,142.887,5.49963,138.495,6.55375,147.89,6.22452,139.371,5.55904,137.479,6.42095,144.196,5.80078,149.276,0.00638945,0.0057571,0.0074461,0.0172486,0.0014889,0.0174872,0.0116864,0.00464229,0.00156817,21.4479,22.8937,21.497,22.8112,21.2893,21.4768,22.8176,21.4669,22.7765
2021-08-30 18:00:00,2021-08-30,0.0,18:00:00,2021-08-30 18:00:00,5.98439,142.677,5.34823,141.398,6.20332,141.031,5.35625,136.694,6.38257,145.632,6.07988,137.53,5.44991,136.095,6.29323,142.77,5.57589,146.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2907,22.5809,21.3381,22.4887,21.157,21.307,22.4786,21.3143,22.5117
2021-08-30 19:00:00,2021-08-30,0.0,19:00:00,2021-08-30 19:00:00,6.13043,136.479,5.44245,136.108,6.02239,136.242,5.36892,132.126,6.43196,139.625,5.91538,132.723,5.5539,132.96,6.18955,138.99,5.50063,140.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1082,22.1299,21.1584,22.0325,21.016,21.1121,21.9622,21.1301,22.1639
2021-08-30 20:00:00,2021-08-30,0.0,20:00:00,2021-08-30 20:00:00,6.22555,135.999,5.11562,133.182,6.29576,135.104,5.05752,131.247,6.64086,136.624,6.09445,134.742,5.18169,129.59,6.19451,133.048,5.393,137.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.761,21.3963,20.8467,21.3168,20.75,20.7566,21.3031,20.8955,21.4524
2021-08-30 21:00:00,2021-08-30,0.0,21:00:00,2021-08-30 21:00:00,4.63442,140.443,4.1797,138.824,4.72242,137.28,3.92114,134.986,5.07744,141.999,4.30368,135.346,4.4854,133.305,5.21402,135.555,4.05818,144.331,0.0485316,0.0130292,0.0821588,0.0394022,0.051594,0.104764,0.00567653,0.0657353,0.0239941,20.4828,20.902,20.5599,20.7913,20.4251,20.4681,20.7667,20.5555,21.0381
2021-08-30 22:00:00,2021-08-30,0.0,22:00:00,2021-08-30 22:00:00,5.69332,122.022,5.07025,121.189,5.22604,124.104,4.93924,118.624,5.56848,126.168,5.02929,120.57,5.3613,118.798,5.36318,126.626,4.63828,125.549,0.187822,0.179538,0.274936,0.206943,0.147794,0.350386,0.198458,0.226266,0.16525,20.4978,20.8922,20.5608,20.6987,20.5228,20.3878,20.731,20.662,20.9687
2021-08-30 23:00:00,2021-08-30,0.0,23:00:00,2021-08-30 23:00:00,5.38817,123.669,4.51235,125.066,5.30984,123.674,4.48617,123.893,5.50601,123.579,5.26586,123.048,4.49141,125.206,5.34159,123.682,4.57312,125.497,0.201209,0.287248,0.27534,0.250727,0.149784,0.353552,0.344782,0.226344,0.217452,20.3406,20.397,20.4525,20.3119,20.42,20.3149,20.2133,20.5317,20.5741
2021-08-31 00:00:00,2021-08-31,2.0,00:00:00,2021-08-31 00:00:00,2.25849,85.1243,1.93426,93.333,2.59791,85.5589,1.87931,90.6945,2.48218,83.6675,3.14712,94.351,2.10965,92.6525,2.71437,80.2271,1.39924,89.7061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0435,20.0117,20.0741,20.0413,20.0443,20.0737,20.0078,20.0732,20.0143
2021-08-31 01:00:00,2021-08-31,3.0,01:00:00,2021-08-31 01:00:00,4.0,114.313,2.73212,117.169,4.00219,114.826,3.18268,113.506,4.1587,114.526,4.13127,111.645,2.92443,114.44,3.67997,117.877,2.66268,118.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1642,20.1221,20.3084,19.9575,20.2774,20.1202,19.9525,20.4019,20.2666
2021-08-31 02:00:00,2021-08-31,2.0,02:00:00,2021-08-31 02:00:00,3.7823,92.1107,2.22605,120.454,4.88109,70.3125,2.73556,98.666,4.71193,87.4751,4.87494,76.5606,1.90206,116.657,5.19504,70.7534,2.60592,116.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8156,19.5588,19.9418,19.6629,19.8481,19.9314,19.4339,20.0095,19.6763
2021-08-31 03:00:00,2021-08-31,1.0,03:00:00,2021-08-31 03:00:00,2.12512,86.7247,2.20672,88.3814,2.47853,80.0287,2.25773,87.0111,1.76049,82.1901,2.60712,78.8728,2.88962,87.5236,2.45564,77.6552,1.51321,83.3705,3.27584,1.72759,1.98565,3.38153,3.06651,2.31968,1.40106,1.76049,1.86691,20.0287,19.8542,20.1198,19.7563,20.1253,19.8828,19.6653,20.2143,20.0283
2021-08-31 04:00:00,2021-08-31,0.0,04:00:00,2021-08-31 04:00:00,2.74835,78.8486,1.63206,70.1477,3.46517,79.4033,1.91013,85.1843,2.88288,74.022,3.34721,81.1461,1.70983,76.033,3.39334,78.7979,1.41381,61.2835,3.27645,1.73173,1.98579,3.38323,3.06663,2.31994,1.40734,1.76055,1.86863,19.9436,19.5523,19.9613,19.5795,20.0383,19.6881,19.3355,20.0799,19.7042
2021-08-31 05:00:00,2021-08-31,2.0,05:00:00,2021-08-31 05:00:00,1.87533,88.4427,0.272941,31.271,2.54236,89.9501,0.984698,73.5457,2.20362,89.9721,2.44032,88.9691,0.56723,31.6375,2.65556,88.4415,0.298722,351.573,0.229594,0.156956,0.895152,0.0308402,0.789689,0.479541,0.19811,1.2495,0.265916,19.6703,19.3092,19.9117,19.2687,19.8298,19.6694,19.1974,20.0199,19.4229
2021-08-31 06:00:00,2021-08-31,0.0,06:00:00,2021-08-31 06:00:00,0.983813,72.8282,0.296818,76.7305,2.67714,83.9326,0.867655,84.7155,0.903456,76.2194,3.0477,89.6699,0.721961,92.179,1.84803,78.4767,0.310301,67.5542,0.00135875,0.00969899,0.000192761,0.00219536,0.000847816,0.000262976,0.0107886,0.00016427,0.00791526,19.4434,19.0595,19.7332,19.0107,19.5939,19.5844,18.899,19.746,19.2309
2021-08-31 07:00:00,2021-08-31,3.0,07:00:00,2021-08-31 07:00:00,1.68054,61.2187,0.684926,62.396,2.51396,73.1042,1.27446,71.8646,1.30024,48.4169,2.6873,80.7852,1.04071,74.2224,2.24784,64.3423,0.536278,25.1719,0.00821996,0.00833404,0.00515759,0.0104461,0.00625944,0.00925016,0.00728381,0.00294232,0.00876307,19.4135,18.8438,19.5877,18.9238,19.4521,19.4,18.7464,19.7088,18.9626
2021-08-31 08:00:00,2021-08-31,0.0,08:00:00,2021-08-31 08:00:00,2.46123,118.9,0.784357,122.235,3.0357,121.386,2.16862,116.376,1.86312,127.618,3.38651,118.919,1.08591,116.734,1.95614,127.631,0.787545,140.809,0.0252116,0.00511348,0.0274531,0.041285,0.00830483,0.0606682,0.00617635,0.00714278,0.00301194,19.6887,18.7944,19.8954,19.1336,19.7457,19.7682,18.7096,19.7959,18.9159
2021-08-31 09:00:00,2021-08-31,0.0,09:00:00,2021-08-31 09:00:00,1.60458,74.8373,0.996794,60.8884,2.41476,107.348,1.20459,75.3759,1.76343,91.2527,3.1114,102.771,1.0738,55.0081,2.21759,112.52,0.967047,82.2714,0.0530734,0.0217639,0.0490779,0.0469429,0.0587311,0.0730703,0.0145974,0.0295359,0.0426229,19.6711,18.934,19.7888,18.9187,19.8243,19.6743,18.7424,19.8749,19.1239
2021-08-31 10:00:00,2021-08-31,0.0,10:00:00,2021-08-31 10:00:00,2.25849,85.1243,1.93426,93.333,2.59791,85.5589,1.87931,90.6945,2.48218,83.6675,3.14712,94.351,2.10965,92.6525,2.71437,80.2271,1.39924,89.7061,0.144299,0.083253,0.0701671,0.144297,0.141601,0.107755,0.0564128,0.0446899,0.1271,19.5764,19.3692,19.8097,19.3689,19.6732,19.8313,19.1819,19.8297,19.4398
2021-08-31 11:00:00,2021-08-31,0.0,11:00:00,2021-08-31 11:00:00,3.79032,111.281,1.9124,112.134,4.37864,108.049,3.37622,109.029,3.5005,113.728,4.3128,103.316,2.4398,111.79,4.00346,111.875,1.73571,112.581,0.209779,0.0832309,0.362881,0.193422,0.235019,0.399097,0.0608824,0.37004,0.129169,20.5524,20.7354,20.8036,20.779,20.5145,20.6909,20.621,20.7625,20.834
2021-08-31 12:00:00,2021-08-31,0.0,12:00:00,2021-08-31 12:00:00,4.97735,111.556,3.43642,119.039,5.26733,106.759,3.9082,109.093,5.10194,113.438,5.26776,104.928,3.5378,117.275,5.21708,107.646,3.30794,117.523,0.805914,0.726205,0.641489,1.10958,0.547845,0.825042,1.03994,0.553856,0.474661,20.6054,20.7349,21.0312,20.6967,20.7716,20.9324,20.4272,21.0885,21.3593
2021-08-31 13:00:00,2021-08-31,0.0,13:00:00,2021-08-31 13:00:00,5.38981,121.807,4.46775,119.688,5.49055,122.467,4.82014,120.098,5.54474,121.275,5.41552,121.835,4.57381,118.501,5.44871,121.116,4.5474,121.029,0.940296,0.91262,0.622241,1.06395,0.810197,0.784366,1.10056,0.547211,0.786339,21.5439,22.4138,21.5995,22.3399,21.4815,21.4965,22.2448,21.6414,22.519
2021-08-31 14:00:00,2021-08-31,2.0,14:00:00,2021-08-31 14:00:00,6.31163,121.062,5.44867,118.653,6.53549,120.88,5.64344,117.272,6.38925,122.416,6.4798,118.984,5.65233,114.739,6.45543,119.836,5.34188,123.053,0.890589,1.07841,0.315806,1.03526,0.739181,0.460107,1.30465,0.220743,0.912866,21.4742,22.6614,21.5406,22.3761,21.4181,21.4363,22.4692,21.6357,22.6634
2021-08-31 15:00:00,2021-08-31,4.0,15:00:00,2021-08-31 15:00:00,6.36028,121.426,5.63785,115.015,6.4819,121.849,5.78507,115.882,6.59774,125.165,6.36098,119.029,5.76809,110.357,6.6203,121.987,5.6058,120.708,0.266966,0.418783,0.0209453,0.11351,0.376562,0.0255218,0.317169,0.019047,0.527763,21.9664,23.4846,21.8745,23.2883,21.8148,21.8861,23.3375,21.8787,23.4998
2021-08-31 16:00:00,2021-08-31,1.0,16:00:00,2021-08-31 16:00:00,7.09943,120.876,6.1409,122.947,7.47358,118.113,6.55529,116.625,7.34384,122.181,7.46619,116.902,6.24431,117.44,7.25831,117.576,6.40065,126.827,0.0430613,0.169972,0.0263999,0.0603123,0.0320892,0.0419791,0.212998,0.0134549,0.130681,21.7268,23.1591,21.8117,23.1548,21.5445,21.7525,23.1734,21.8412,23.1022
2021-08-31 17:00:00,2021-08-31,1.0,17:00:00,2021-08-31 17:00:00,7.97927,118.442,6.95817,117.063,7.99183,118.252,7.13185,115.623,8.12815,120.346,7.7871,116.238,7.06535,114.814,8.03673,118.248,6.86021,120.05,0.0133452,0.00196028,0.0393174,0.011167,0.0122194,0.0477998,0.00104904,0.0272043,0.00242877,21.9379,23.4662,21.8826,23.249,21.8242,21.8463,23.2867,21.9192,23.5085
2021-08-31 18:00:00,2021-08-31,0.0,18:00:00,2021-08-31 18:00:00,7.96786,116.892,6.99724,116.813,7.90897,117.04,7.10036,114.189,8.09573,118.86,7.78819,114.637,7.15682,114.853,7.96211,117.442,6.84851,119.25,0.0129714,0.00196028,0.0339456,0.0111051,0.0115862,0.0440385,0.00104904,0.0226917,0.00242877,21.6469,22.9594,21.6121,22.7672,21.5472,21.5726,22.775,21.6308,23.0329
2021-08-31 19:00:00,2021-08-31,0.0,19:00:00,2021-08-31 19:00:00,7.91777,111.729,6.5621,111.218,7.91982,112.125,6.92411,110.272,8.02108,112.725,7.92629,110.578,6.69291,109.625,7.78756,112.512,6.48441,113.011,0.00379753,9.34601e-05,0.0215421,0.00263453,0.00531101,0.0243285,2.38419e-06,0.0169363,0.000792742,21.5287,22.5854,21.5144,22.3922,21.4772,21.4424,22.3746,21.5393,22.705
2021-08-31 20:00:00,2021-08-31,0.0,20:00:00,2021-08-31 20:00:00,7.40971,107.159,6.16844,106.526,7.40715,107.413,6.38908,106.325,7.52285,107.312,7.31704,106.855,6.4166,105.511,7.31608,106.721,5.97234,107.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1562,21.807,21.1971,21.6355,21.1535,21.0812,21.584,21.254,21.9587
2021-08-31 21:00:00,2021-08-31,0.0,21:00:00,2021-08-31 21:00:00,6.00974,105.647,5.71168,104.387,5.33742,107.927,5.29339,103.36,5.85539,106.765,5.32221,106.092,6.08324,102.908,5.2127,107.469,5.33182,105.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6481,21.0058,20.6723,20.778,20.6815,20.4906,20.7785,20.795,21.1754
2021-08-31 22:00:00,2021-08-31,0.0,22:00:00,2021-08-31 22:00:00,5.20339,106.009,4.53743,104.81,5.00163,105.994,4.40201,104.64,5.29741,106.246,5.07641,105.688,4.61232,102.7,4.8483,104.473,4.46103,106.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4577,20.6692,20.4672,20.4474,20.5041,20.2896,20.4509,20.5763,20.83
2021-08-31 23:00:00,2021-08-31,0.0,23:00:00,2021-08-31 23:00:00,3.8898,99.5791,3.27485,95.6305,4.47656,100.894,3.33763,97.775,4.00001,99.8236,4.70871,98.9859,3.68744,94.8425,4.19032,100.074,2.91608,96.4078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4801,20.5753,20.4219,20.3764,20.5427,20.2552,20.3461,20.5152,20.7542
2021-09-01 00:00:00,2021-09-01,0.0,00:00:00,2021-09-01 00:00:00,3.23526,79.7228,2.3014,85.0101,2.61205,76.1342,2.23011,75.8749,3.41893,82.2449,2.4426,76.4718,2.34801,85.5923,2.77764,80.3903,2.00394,80.7235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8473,19.7934,19.8997,19.8698,19.8238,19.924,19.8141,19.8744,19.7717
2021-09-01 01:00:00,2021-09-01,0.0,01:00:00,2021-09-01 01:00:00,4.5921,92.54,3.30473,91.9111,4.53024,93.4575,3.6291,91.4958,4.63268,92.8125,4.47883,92.2027,3.73671,91.1675,4.51731,93.5797,2.7906,91.2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9879,19.6467,19.8553,19.5964,20.0797,19.6468,19.466,19.9751,19.78
2021-09-01 02:00:00,2021-09-01,0.0,02:00:00,2021-09-01 02:00:00,3.87063,89.9856,2.34454,89.8807,4.465,90.8176,3.09892,90.0252,3.80419,89.3627,4.60719,90.7954,2.74891,90.4187,4.32695,90.5934,1.86542,87.6407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8545,19.3703,19.7152,19.4146,19.9587,19.5305,19.2184,19.8258,19.471
2021-09-01 03:00:00,2021-09-01,0.0,03:00:00,2021-09-01 03:00:00,2.47145,70.0251,1.19568,74.3156,3.04138,70.9769,1.67201,69.6517,2.54517,69.9495,3.08096,72.0399,1.56523,77.0607,3.10478,71.3658,1.01101,66.4862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6122,18.9922,19.6838,19.0612,19.7393,19.3738,18.8677,19.8663,19.0748
2021-09-01 04:00:00,2021-09-01,0.0,04:00:00,2021-09-01 04:00:00,2.1013,28.9474,0.970903,16.2552,2.79576,49.4488,1.44767,44.338,2.07601,23.4354,2.9675,55.8914,0.978453,36.6256,2.59852,42.3635,1.05835,18.6991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2405,18.6412,19.5852,18.7486,19.3249,19.3519,18.4872,19.6428,18.8043
2021-09-01 05:00:00,2021-09-01,0.0,05:00:00,2021-09-01 05:00:00,2.35445,72.3043,1.28314,78.8697,2.62367,77.1924,1.91712,77.8969,2.17932,70.8934,3.27676,80.1274,1.90628,82.7189,2.14472,78.4058,0.986105,71.9933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2199,18.5169,19.1736,18.6573,19.2832,18.8959,18.4818,19.3578,18.5432
2021-09-01 06:00:00,2021-09-01,0.0,06:00:00,2021-09-01 06:00:00,2.333,70.6552,1.24648,66.4091,3.4875,82.15,1.8906,79.6115,2.12325,64.2275,3.90964,85.0809,1.62123,78.3689,2.87123,78.7024,1.22811,62.8053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2168,18.3092,19.4122,18.613,19.28,19.2398,18.3011,19.4655,18.4471
2021-09-01 07:00:00,2021-09-01,0.0,07:00:00,2021-09-01 07:00:00,2.64534,62.2154,1.4344,62.9375,3.07748,68.0661,1.64326,66.4102,2.82589,62.7166,3.33179,72.9683,1.37477,66.1982,2.984,67.0543,1.5051,63.9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1509,18.295,19.2344,18.3494,19.377,18.9442,18.1007,19.5145,18.4839
2021-09-01 08:00:00,2021-09-01,0.0,08:00:00,2021-09-01 08:00:00,2.2244,49.7958,1.18377,53.7055,2.8419,57.1703,1.46691,58.9728,2.28059,48.5758,2.98528,62.4492,1.23231,62.8807,2.699,54.39,1.20183,50.4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8989,18.0272,19.1933,18.1025,19.1097,18.8539,17.8772,19.4106,18.1984
2021-09-01 09:00:00,2021-09-01,0.0,09:00:00,2021-09-01 09:00:00,2.95848,81.9888,1.3058,82.4129,3.36926,79.0245,2.04096,82.3108,2.38224,73.8413,3.26456,78.1486,1.82909,91.8316,3.34234,78.6701,1.11113,65.4056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0564,17.8948,19.2338,18.23,19.0833,18.9256,17.9597,19.423,17.9649
2021-09-01 10:00:00,2021-09-01,0.0,10:00:00,2021-09-01 10:00:00,3.23526,79.7228,2.3014,85.0101,2.61205,76.1342,2.23011,75.8749,3.41893,82.2449,2.4426,76.4718,2.34801,85.5923,2.77764,80.3903,2.00394,80.7235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6037,19.1433,19.7089,19.1287,19.7462,19.5357,18.9414,19.7964,19.2194
2021-09-01 11:00:00,2021-09-01,0.0,11:00:00,2021-09-01 11:00:00,3.47829,113.298,2.35034,106.348,3.46099,113.652,3.04228,111.888,3.31056,114.92,3.5601,113.71,2.70284,108.813,3.55655,111.603,1.92723,107.406,4.57585e-12,0.0,4.95943e-09,9.86807e-12,0.0,4.3923e-09,7.41616e-12,3.37358e-11,0.0,20.6651,20.7916,20.7312,20.8459,20.6564,20.6757,20.6595,20.7041,20.8189
2021-09-01 12:00:00,2021-09-01,0.0,12:00:00,2021-09-01 12:00:00,4.92084,113.349,4.3053,114.349,4.35999,112.055,3.94348,113.226,5.03233,115.834,4.38199,111.72,3.95147,114.922,4.23138,111.922,4.4235,114.514,0.2022,0.0502614,1.35414,0.129324,0.328008,1.13665,0.0283419,1.68441,0.0889423,20.6707,20.8749,20.7635,21.0256,20.5369,20.7573,20.8709,20.6149,20.9487
2021-09-01 13:00:00,2021-09-01,0.0,13:00:00,2021-09-01 13:00:00,5.3899,114.97,4.74856,114.045,5.41298,112.735,4.5542,114.361,5.77076,115.678,5.28576,112.835,4.55596,112.783,5.53969,110.995,4.97146,117.794,0.2022,0.0502614,1.35422,0.129339,0.328008,1.13737,0.0283419,1.68441,0.0889536,21.19,22.1653,21.2192,22.0195,21.0827,21.2136,21.9859,21.2432,22.2423
2021-09-01 14:00:00,2021-09-01,0.0,14:00:00,2021-09-01 14:00:00,6.17765,123.701,4.99219,122.365,6.35474,119.654,5.26804,120.727,6.55775,123.405,6.24685,119.672,4.99026,118.104,6.35624,117.763,5.11508,125.66,0.20225,0.0502614,1.36213,0.129355,0.328089,1.14632,0.0283419,1.6899,0.0889537,21.5661,22.828,21.6024,22.6741,21.465,21.5562,22.6702,21.6586,22.8971
2021-09-01 15:00:00,2021-09-01,0.0,15:00:00,2021-09-01 15:00:00,6.51514,119.775,5.5184,121.03,6.4541,116.272,5.70747,116.582,6.69419,120.142,6.37888,115.162,5.57377,117.094,6.37254,115.486,5.52214,124.746,4.99785e-05,7.45058e-09,0.00799584,9.62615e-05,8.18372e-05,0.0100553,0.0,0.00549078,1.14739e-05,21.6433,23.062,21.6689,22.8317,21.5554,21.6117,22.897,21.7656,23.0145
2021-09-01 16:00:00,2021-09-01,0.0,16:00:00,2021-09-01 16:00:00,6.38224,118.974,5.58634,118.425,6.12404,118.127,5.67741,116.696,6.4907,119.106,5.97504,118.193,5.64713,115.565,6.02787,115.932,5.61446,121.1,0.00222051,4.38355e-05,0.0148574,0.0032801,0.00136289,0.0223594,3.66867e-05,0.00873017,4.2066e-05,21.7176,23.2037,21.6425,22.9542,21.571,21.579,23.0607,21.7173,23.1851
2021-09-01 17:00:00,2021-09-01,0.0,17:00:00,2021-09-01 17:00:00,6.4334,116.092,5.69694,116.824,6.18956,116.054,5.85004,113.911,6.45325,118.538,6.31286,113.353,5.74488,114.732,6.0832,118.183,5.72908,119.525,0.00384106,0.000185307,0.0104283,0.00545037,0.00232455,0.0201402,0.000132281,0.00464249,0.000195719,21.7484,23.0063,21.7661,22.7176,21.6907,21.6934,22.7991,21.7782,23.0434
