,Data,precipitacao_observada,Datetime,prec_prev_Barreto,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Barreto,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
645,2021-09-27,0.0,2021-09-27 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9063,26.8479,26.8028,26.4353,27.2085,26.5041,26.3944,26.9085,27.1586
646,2021-09-27,0.0,2021-09-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.897,24.9204,25.0214,24.437,25.1989,24.689,24.5241,25.2136,25.1794
647,2021-09-27,0.0,2021-09-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5052,23.5665,23.5357,23.0216,23.8212,23.1812,23.1412,23.7433,23.8502
648,2021-09-28,0.0,2021-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5413,22.5763,22.5023,22.506,22.5745,22.4661,22.5421,22.5368,22.6083
649,2021-09-28,0.0,2021-09-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9693,23.1092,22.9315,22.5345,23.2373,22.6545,22.7215,23.0815,23.2254
650,2021-09-28,0.0,2021-09-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1935,22.4025,22.1423,21.6496,22.5742,21.8026,21.8537,22.4277,22.6405
651,2021-09-28,0.0,2021-09-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.395,21.497,21.4169,20.9225,21.6988,21.0752,21.0549,21.6071,21.7677
652,2021-09-28,0.0,2021-09-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9652,21.0257,20.9797,20.5468,21.2142,20.7083,20.6588,21.1332,21.2904
653,2021-09-28,0.0,2021-09-28 05:00:00,5.25416e-11,4.56956e-10,0.0,0.0,9.99868e-09,0.0,1.46549e-10,8.89442e-10,3.78344e-06,21.1068,21.1676,21.1537,20.6009,21.408,20.833,20.7323,21.3249,21.4096
654,2021-09-28,0.0,2021-09-28 06:00:00,5.25416e-11,4.56956e-10,0.0,0.0,9.99868e-09,0.0,1.46549e-10,8.89442e-10,3.78344e-06,20.4831,20.5884,20.5144,20.1731,20.7855,20.265,20.2088,20.7356,20.851
655,2021-09-28,0.0,2021-09-28 07:00:00,5.25416e-11,4.56956e-10,0.0,0.0,9.99868e-09,0.0,1.46549e-10,8.89442e-10,3.78344e-06,20.5311,20.5747,20.3071,20.2974,20.6167,20.2369,20.3112,20.4434,20.7507
656,2021-09-28,0.0,2021-09-28 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.776,20.8495,20.2401,20.4518,20.7231,20.1992,20.4952,20.297,20.9621
657,2021-09-28,0.0,2021-09-28 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6384,20.6172,20.4779,20.2554,20.8044,20.2834,20.2374,20.5525,20.7972
658,2021-09-28,0.0,2021-09-28 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8983,21.7732,21.8261,21.519,21.9997,21.5177,21.4576,21.8793,21.8704
659,2021-09-28,0.0,2021-09-28 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5729,23.4672,23.5302,23.2825,23.6579,23.3036,23.2169,23.5543,23.5497
660,2021-09-28,0.0,2021-09-28 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4915,25.4629,25.465,25.2376,25.53,25.2661,25.2047,25.4298,25.3554
661,2021-09-28,0.0,2021-09-28 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2402,27.003,27.2076,27.0571,27.1347,27.1198,27.0454,27.0694,26.8099
662,2021-09-28,0.0,2021-09-28 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8766,28.8079,28.9175,28.7243,28.7875,28.7959,28.7628,28.505,28.853
663,2021-09-28,0.0,2021-09-28 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4242,30.4194,30.5116,30.2477,30.1928,30.3219,30.3396,30.0341,30.3632
664,2021-09-28,0.0,2021-09-28 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6789,30.9614,30.364,30.2924,30.873,30.091,30.6693,30.4897,31.1005
665,2021-09-28,0.0,2021-09-28 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5522,30.8389,30.3178,30.0594,30.7863,29.9772,30.3737,30.44,31.028
666,2021-09-28,0.0,2021-09-28 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0764,30.4075,29.8766,29.5446,30.4297,29.4068,29.9074,30.1693,30.7204
667,2021-09-28,0.0,2021-09-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5996,30.0179,29.2414,29.0767,29.9251,28.807,29.4803,29.5093,30.3846
668,2021-09-28,0.0,2021-09-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4269,29.654,29.5176,28.9435,29.7739,29.2169,29.2014,29.6561,29.9619
669,2021-09-28,0.0,2021-09-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9186,27.0305,26.9055,26.4231,27.2542,26.5296,26.5702,27.1316,27.3509
670,2021-09-28,0.0,2021-09-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0651,25.1694,25.0802,24.5485,25.4248,24.6835,24.7017,25.3272,25.4896
671,2021-09-28,0.0,2021-09-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7025,24.6593,24.706,24.1695,24.9831,24.3396,24.2521,24.8784,24.9256
672,2021-09-29,0.0,2021-09-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7693,24.7098,24.699,24.2474,24.9995,24.3236,24.3066,24.8901,24.9055
673,2021-09-29,0.0,2021-09-29 01:00:00,1.26562e-08,4.95297e-10,2.21319e-10,3.43312e-10,8.78081e-07,1.23629e-13,0.0,5.76331e-09,1.93304e-08,24.2903,24.3755,24.2539,23.8555,24.5342,23.9358,24.0052,24.4175,24.5879
674,2021-09-29,0.0,2021-09-29 02:00:00,1.26562e-08,4.95297e-10,2.21319e-10,3.43312e-10,8.78081e-07,1.23629e-13,0.0,5.76331e-09,1.93304e-08,23.8961,24.0127,23.8853,23.3994,24.2089,23.5017,23.5893,24.0855,24.2656
675,2021-09-29,0.0,2021-09-29 03:00:00,1.26562e-08,4.95297e-10,2.21319e-10,3.43312e-10,8.78081e-07,1.23629e-13,0.0,5.76331e-09,1.93304e-08,23.3454,23.5567,23.3924,23.1172,23.7425,22.9012,23.226,23.7086,23.8137
676,2021-09-29,0.0,2021-09-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1986,23.2377,22.7303,23.4035,23.2918,22.7457,23.1616,23.0596,23.4527
677,2021-09-29,0.0,2021-09-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2263,23.0208,22.5131,23.2212,23.1276,22.6858,23.01,22.6592,23.1695
678,2021-09-29,0.0,2021-09-29 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3295,23.4715,23.0292,23.1805,23.2759,22.9678,23.3722,22.9355,23.3445
679,2021-09-29,0.0,2021-09-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3215,23.3279,23.1413,23.181,23.2024,23.0856,23.2956,22.993,23.1719
680,2021-09-29,0.0,2021-09-29 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4348,23.4678,23.27,23.3155,23.2975,23.2114,23.3815,22.9251,23.2428
681,2021-09-29,0.0,2021-09-29 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2776,23.2841,22.9969,23.1976,22.9106,22.9321,23.2678,22.7313,23.1363
682,2021-09-29,0.0,2021-09-29 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2035,24.0728,24.1619,24.0545,24.2021,23.9406,24.1407,24.2102,24.0295
683,2021-09-29,0.0,2021-09-29 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.111,26.043,25.9395,25.9013,26.1811,25.791,26.026,25.9869,25.9734
684,2021-09-29,0.0,2021-09-29 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1547,28.2659,28.091,27.9781,28.1752,27.9852,28.1597,28.0619,28.2837
685,2021-09-29,0.0,2021-09-29 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2979,30.3653,30.216,30.0638,30.331,30.0803,30.2051,30.0682,30.3175
686,2021-09-29,0.0,2021-09-29 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7109,31.9319,31.5916,31.6186,31.7241,31.5806,31.7956,31.4622,32.056
687,2021-09-29,0.0,2021-09-29 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0068,33.1869,32.6043,32.838,32.9606,32.5248,33.0566,32.4498,33.077
688,2021-09-29,0.0,2021-09-29 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8408,33.917,33.572,33.6324,33.8483,33.427,33.7219,33.4305,33.8808
689,2021-09-29,0.0,2021-09-29 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6754,33.1183,32.3236,32.1694,32.9653,31.9333,32.5831,32.5088,33.3683
690,2021-09-29,0.0,2021-09-29 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.596,32.8855,32.4219,31.959,32.9437,31.8942,32.2531,32.6235,33.219
691,2021-09-29,0.0,2021-09-29 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8337,32.0244,31.7089,31.1492,32.2679,31.1905,31.3873,31.9641,32.4398
692,2021-09-29,0.0,2021-09-29 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8639,30.3919,29.1427,29.6115,28.5418,29.4878,29.8975,27.3591,29.6047
693,2021-09-29,0.0,2021-09-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7198,24.0613,23.4534,23.4369,23.8572,23.255,23.8063,23.5175,24.1473
694,2021-09-29,0.0,2021-09-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0033,24.2441,23.7949,23.4998,24.3773,23.4131,23.7602,24.0361,24.6008
695,2021-09-29,0.0,2021-09-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0391,24.3319,23.7647,23.5103,24.4379,23.3984,23.8554,24.0118,24.7793
696,2021-09-30,0.0,2021-09-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7687,21.8,21.7341,21.745,21.7913,21.7121,21.7746,21.755,21.824
697,2021-09-30,0.0,2021-09-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9242,21.8882,21.9823,21.6315,22.054,21.782,21.6731,22.0389,21.9621
698,2021-09-30,0.0,2021-09-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1444,22.177,22.1855,21.8506,22.2621,21.9596,21.9236,22.2686,22.2284
699,2021-09-30,0.0,2021-09-30 03:00:00,0.0,0.0,0.0,1.90968e-13,0.0,0.0,1.67265e-10,0.0,0.0,21.9495,21.7902,21.9417,21.5864,22.0428,21.7429,21.4431,22.0172,21.9895
700,2021-09-30,0.0,2021-09-30 04:00:00,0.0,0.0,0.0,1.99775e-13,0.0,0.0,1.69672e-10,0.0,0.0,21.6297,21.582,21.6756,21.3497,21.8045,21.4265,21.3504,21.752,21.7433
701,2021-09-30,0.0,2021-09-30 05:00:00,0.0,0.0,0.0,1.99775e-13,0.0,0.0,1.69672e-10,0.0,0.0,21.2806,21.2384,21.326,20.9634,21.4651,21.0648,21.0681,21.4096,21.3929
702,2021-09-30,0.0,2021-09-30 06:00:00,0.0,0.0,0.0,8.80658e-15,0.0,0.0,2.40635e-12,0.0,0.0,21.162,21.2875,21.1275,20.9067,21.2538,20.9213,21.1219,21.1558,21.3359
703,2021-09-30,0.0,2021-09-30 07:00:00,5.52473e-13,3.09746e-11,2.18344e-16,2.50919e-09,0.0,1.87944e-10,3.24399e-08,0.0,0.0,21.1862,21.2493,21.1615,20.8686,21.3397,20.9318,20.9982,21.2398,21.3774
704,2021-09-30,0.0,2021-09-30 08:00:00,2.02216e-06,1.45189e-06,1.53152e-07,0.0188057,1.06846e-06,0.00959065,0.00227645,1.92927e-07,1.75947e-07,21.1838,21.2348,21.1452,20.8549,21.3354,20.9153,20.9802,21.2103,21.3661
705,2021-09-30,0.0,2021-09-30 09:00:00,0.0270939,0.0171149,0.0155553,0.0603468,0.0104755,0.0432752,0.0274838,0.00741594,0.00419983,21.3023,21.3352,21.2835,20.9777,21.45,21.0631,21.0612,21.3459,21.4621
706,2021-09-30,0.0,2021-09-30 10:00:00,0.206029,0.160964,0.156477,0.290065,0.144657,0.162925,0.252478,0.165695,0.0722113,21.2303,21.2854,21.1919,20.8861,21.379,20.9463,20.9889,21.2358,21.4258
707,2021-09-30,0.0,2021-09-30 11:00:00,0.237233,0.392315,0.157048,0.281794,0.222028,0.154153,0.412508,0.170032,0.320316,21.3134,21.2428,21.3241,20.9694,21.4474,21.0031,20.9885,21.4322,21.3508
708,2021-09-30,0.0,2021-09-30 12:00:00,0.210299,0.378299,0.141498,0.240312,0.21925,0.120469,0.387322,0.162777,0.382046,21.8282,21.6401,22.2215,21.5974,21.7602,21.9187,21.4205,22.0271,21.6661
709,2021-09-30,0.0,2021-09-30 13:00:00,0.0316868,0.265698,0.000576898,0.0106288,0.109757,0.000819087,0.162839,0.00576413,0.547233,22.4023,22.1728,22.9413,22.2356,22.3989,22.8274,22.0528,22.818,22.1375
710,2021-09-30,0.0,2021-09-30 14:00:00,0.0840013,0.242374,0.0152295,0.0258979,0.198119,0.000158131,0.138189,0.107956,0.471402,23.1932,23.1674,23.3116,22.9613,23.2566,23.1789,22.9431,23.2807,23.3107
711,2021-09-30,0.0,2021-09-30 15:00:00,0.0838874,0.239277,0.018295,0.0258395,0.190603,0.000385612,0.138167,0.117637,0.405473,23.4242,23.7485,22.9677,22.9243,23.6542,22.6561,23.409,23.2457,24.0155
712,2021-09-30,0.0,2021-09-30 16:00:00,0.0836043,0.20803,0.0183083,0.0271902,0.165914,0.000664487,0.138245,0.116371,0.172274,23.5052,23.8069,22.96,23.2988,23.5443,22.8979,23.6304,22.9568,23.8989
713,2021-09-30,0.0,2021-09-30 17:00:00,8.35359e-05,7.7486e-07,0.00308424,0.0013859,0.000179559,0.000506356,0.000588596,0.00984186,7.7486e-07,23.7043,23.9471,23.4722,23.5492,23.653,23.426,23.8196,23.348,23.9547
714,2021-09-30,0.0,2021-09-30 18:00:00,3.91603e-05,7.7486e-07,1.38432e-05,0.0013859,0.0,0.000278875,0.000588596,0.0,7.7486e-07,23.4983,23.7116,23.2983,23.3196,23.4683,23.2173,23.5709,23.2096,23.7118
715,2021-09-30,0.0,2021-09-30 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7486e-07,22.9647,23.1617,22.7834,22.7373,22.9908,22.6449,22.9823,22.745,23.193
716,2021-09-30,0.0,2021-09-30 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2431,22.4547,22.057,22.002,22.3487,21.9129,22.2567,22.1006,22.5501
717,2021-09-30,0.0,2021-09-30 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.546,21.7268,21.3828,21.2849,21.6708,21.2287,21.5064,21.4447,21.8418
718,2021-09-30,0.0,2021-09-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2738,21.4439,21.1216,20.9961,21.3864,20.9615,21.2104,21.1652,21.5431
719,2021-09-30,0.0,2021-09-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1027,21.2583,20.9576,20.7208,21.2366,20.718,20.8585,21.0026,21.4059
720,2021-10-01,0.0,2021-10-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3018,21.351,21.2489,21.276,21.3272,21.2226,21.3259,21.2751,21.3757
721,2021-10-01,0.0,2021-10-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.098,21.1783,20.8948,20.696,21.3082,20.6159,20.7879,21.016,21.4031
722,2021-10-01,0.0,2021-10-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6547,20.7288,20.4472,20.2281,20.889,20.1777,20.3314,20.5778,20.9758
723,2021-10-01,0.0,2021-10-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3777,20.4139,20.2266,19.9575,20.6137,19.933,20.0384,20.3837,20.6363
724,2021-10-01,0.0,2021-10-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.188,20.3347,19.9644,19.7971,20.3561,19.7122,19.9413,20.0673,20.539
725,2021-10-01,0.0,2021-10-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2631,20.3294,20.2849,19.8179,20.5099,19.9417,19.9311,20.4243,20.553
726,2021-10-01,0.0,2021-10-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0132,20.1234,19.8229,19.6205,20.2366,19.536,19.7639,19.9819,20.3304
727,2021-10-01,0.0,2021-10-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8346,19.9453,19.7099,19.3248,20.097,19.2248,19.6579,19.9224,20.218
728,2021-10-01,0.0,2021-10-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0789,20.268,19.8284,19.7255,20.4169,19.8298,19.8135,19.9655,20.4916
729,2021-10-01,0.0,2021-10-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9055,20.005,19.739,19.6132,20.1266,19.6364,19.6688,19.8857,20.2057
730,2021-10-01,0.0,2021-10-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8728,20.8131,20.7863,20.5248,20.9485,20.5535,20.5147,20.7787,20.8731
731,2021-10-01,0.0,2021-10-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1765,23.1994,23.1011,22.8643,23.2895,22.8998,22.9341,23.1322,23.2621
732,2021-10-01,0.0,2021-10-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1036,25.1476,25.0126,24.7667,25.209,24.8163,24.8513,25.0752,25.2014
733,2021-10-01,0.0,2021-10-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3215,26.6658,26.1466,25.8901,26.6583,25.7804,26.1681,26.3475,27.0317
734,2021-10-01,0.0,2021-10-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3975,27.6861,27.171,27.0062,27.6075,26.8846,27.3452,27.2859,27.8858
735,2021-10-01,0.0,2021-10-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0961,28.4111,27.8641,27.659,28.3581,27.5101,28.0212,28.0362,28.667
736,2021-10-01,0.0,2021-10-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.564,28.9294,28.3208,28.0773,28.849,27.9028,28.4627,28.5498,29.2209
737,2021-10-01,0.0,2021-10-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1337,28.4762,27.9254,27.584,28.4836,27.435,27.9586,28.2202,28.8185
738,2021-10-01,0.0,2021-10-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0428,27.3975,26.8578,26.5026,27.3985,26.3884,26.8775,27.1698,27.7558
739,2021-10-01,0.0,2021-10-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6789,27.0852,26.4509,26.1715,27.0012,26.0036,26.5791,26.7626,27.4094
740,2021-10-01,0.0,2021-10-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9953,26.4453,25.6599,25.5308,26.2809,25.2664,25.9821,25.9295,26.7377
741,2021-10-01,0.0,2021-10-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.762,25.9439,25.2914,25.3271,25.9815,24.9468,25.4807,25.4577,26.2681
742,2021-10-01,0.0,2021-10-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1628,24.1062,24.303,23.6294,24.5167,23.8846,23.6338,24.5719,24.4119
743,2021-10-01,0.0,2021-10-01 23:00:00,0.0,0.0,4.18954e-10,0.0,0.0,5.28927e-14,0.0,7.05594e-10,0.0,23.5087,23.541,23.4889,23.0437,23.7502,23.1718,23.1157,23.6229,23.7842
744,2021-10-02,0.0,2021-10-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.566,22.5831,22.5457,22.5338,22.5966,22.5129,22.5515,22.577,22.6128
745,2021-10-02,0.0,2021-10-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6288,22.6677,22.6037,22.3649,22.6717,22.4392,22.4528,22.5956,22.607
746,2021-10-02,0.0,2021-10-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3477,22.4072,22.3624,21.999,22.5466,22.0744,22.1118,22.4571,22.5752
747,2021-10-02,0.0,2021-10-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3401,22.3517,22.4276,22.014,22.4888,22.2401,22.0486,22.416,22.5148
748,2021-10-02,0.0,2021-10-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9515,21.9724,21.984,21.6519,22.1433,21.8154,21.6375,22.052,22.1452
749,2021-10-02,0.0,2021-10-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7715,22.1333,21.713,21.4278,22.0917,21.3406,21.9294,21.9528,22.2493
750,2021-10-02,0.0,2021-10-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7238,22.914,22.6256,22.4211,22.8248,22.3728,22.7491,22.6297,22.9322
751,2021-10-02,0.0,2021-10-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0809,22.0715,22.0862,21.951,22.117,21.9414,21.8638,22.0897,22.1798
752,2021-10-02,0.0,2021-10-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5346,21.6893,21.4806,21.1718,21.7444,21.2004,21.3947,21.5864,21.9379
753,2021-10-02,0.0,2021-10-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1911,21.369,21.0558,21.0005,21.3891,20.8869,21.3416,21.1869,21.5358
754,2021-10-02,0.0,2021-10-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6066,22.6999,22.3329,22.6647,22.495,22.5045,22.5572,22.2853,22.6404
755,2021-10-02,0.0,2021-10-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8847,24.011,23.8714,23.7667,23.9283,23.8589,23.9386,23.7003,24.0475
756,2021-10-02,0.0,2021-10-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6682,25.9464,25.3824,25.7982,25.4657,25.5804,26.0858,25.1354,25.8408
757,2021-10-02,0.0,2021-10-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8085,27.9858,27.6707,27.8137,27.5773,27.785,27.9846,27.2948,27.8585
758,2021-10-02,0.0,2021-10-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9818,29.2397,28.7439,28.8766,28.7506,28.6938,29.1992,28.3988,29.097
759,2021-10-02,0.0,2021-10-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9076,30.1598,29.6982,29.782,29.7625,29.6442,30.0517,29.4321,30.1008
760,2021-10-02,0.0,2021-10-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6028,30.9109,30.2774,30.4167,30.3883,30.1717,30.7754,29.9626,30.7844
761,2021-10-02,0.0,2021-10-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5819,30.9264,30.2452,30.3773,30.3078,30.1442,30.7664,29.8665,30.7263
762,2021-10-02,0.0,2021-10-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0818,30.446,29.7166,29.825,30.0259,29.5747,30.2337,29.5399,30.4255
763,2021-10-02,0.0,2021-10-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5597,29.8484,29.268,29.2868,29.5335,29.123,29.6205,29.0654,29.8807
764,2021-10-02,0.0,2021-10-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6228,28.9212,28.3346,28.2218,28.6631,28.0928,28.5393,28.0926,29.0622
765,2021-10-02,0.0,2021-10-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5316,27.8888,27.0568,27.2146,26.8741,27.0882,27.5287,25.9014,27.617
766,2021-10-02,0.0,2021-10-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5552,26.0716,25.0136,25.9167,24.848,25.4406,26.5541,24.284,25.27
767,2021-10-02,0.0,2021-10-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1566,24.5829,23.6563,24.3306,23.6766,23.9273,24.9618,23.068,24.0893
768,2021-10-03,0.0,2021-10-03 00:00:00,0.00563127,0.0355793,0.0643717,0.0160882,0.00547992,0.0959533,0.0103084,0.082237,0.0668555,23.4739,23.9117,23.1339,23.4915,23.5375,23.2968,23.9219,23.186,23.9531
769,2021-10-03,0.0,2021-10-03 01:00:00,0.0514263,0.124542,0.0895563,0.0508262,0.0561398,0.110432,0.0804738,0.132461,0.134448,24.674,24.8372,24.7829,24.2701,24.7629,24.6053,24.3104,24.6411,24.9173
