,Data,precipitacao_observada,Horario,Datetime,Jurujuba_ws10,Jurujuba_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Jurujuba,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Jurujuba,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-18 22:00:00,2021-09-18,0.0,22:00:00,2021-09-18 22:00:00,4.34718,132.025,1.24708,132.194,5.16003,132.427,4.58291,132.686,2.40262,143.944,3.10507,137.314,3.60595,132.226,4.97109,133.667,1.32878,194.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.323,23.4411,21.8599,22.2472,23.1592,21.4456,22.9298,21.9136,23.3251
2021-09-18 23:00:00,2021-09-18,0.0,23:00:00,2021-09-18 23:00:00,3.86703,153.361,2.40166,165.017,4.31892,150.75,3.75364,142.327,3.57471,174.215,3.1327,151.352,2.87711,138.461,3.88439,163.61,3.40789,181.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2843,22.5588,20.9494,21.4988,21.9594,20.9387,22.2182,21.0339,22.1162
2021-09-19 00:00:00,2021-09-19,0.0,00:00:00,2021-09-19 00:00:00,0.645007,182.776,0.698316,213.751,0.872779,169.59,0.848548,160.881,1.00307,226.175,0.644184,151.107,0.56655,180.123,1.01021,228.288,0.938205,221.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4978,21.5289,21.4682,21.4531,21.5428,21.4234,21.4843,21.5134,21.5736
2021-09-19 01:00:00,2021-09-19,0.0,01:00:00,2021-09-19 01:00:00,0.331535,278.019,0.0265113,269.224,0.269682,120.697,0.0855225,158.332,0.527088,262.593,0.164221,168.615,0.427649,82.7618,0.376074,142.134,0.355587,260.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0239,21.4697,20.5399,20.4711,21.9681,20.3414,20.6262,20.7463,21.6525
2021-09-19 02:00:00,2021-09-19,0.0,02:00:00,2021-09-19 02:00:00,0.609656,248.621,0.571763,249.085,0.780309,258.894,0.766711,284.233,0.889321,225.714,1.17708,287.508,0.572886,248.711,0.735073,231.209,0.774411,231.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5953,20.7923,19.8937,19.543,21.601,19.6708,19.8812,20.0953,21.2306
2021-09-19 03:00:00,2021-09-19,0.0,03:00:00,2021-09-19 03:00:00,0.288785,205.478,0.211087,88.4818,0.590819,246.226,0.457264,266.935,0.518526,194.969,0.854109,282.513,0.207781,207.815,0.554155,214.243,0.321761,149.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3462,20.7106,19.7235,19.5182,21.2593,19.5225,19.962,19.9396,20.9241
2021-09-19 04:00:00,2021-09-19,0.0,04:00:00,2021-09-19 04:00:00,1.26329,173.196,0.899015,168.008,1.18789,181.067,1.16571,177.042,1.32183,177.389,0.879109,194.909,1.23506,175.857,1.26406,176.692,0.897687,165.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1645,20.3251,19.3492,19.1402,21.1243,19.2301,19.5162,19.5534,20.6101
2021-09-19 05:00:00,2021-09-19,0.0,05:00:00,2021-09-19 05:00:00,1.82685,166.339,1.34128,165.387,1.57628,169.876,1.59225,163.284,1.84141,176.112,1.1938,172.447,1.65811,163.501,1.66749,172.315,1.25357,174.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8785,20.0493,19.1173,18.9055,20.8695,19.0027,19.3708,19.3446,20.3279
2021-09-19 06:00:00,2021-09-19,0.0,06:00:00,2021-09-19 06:00:00,1.86359,167.337,1.4264,176.447,1.98692,165.861,1.93609,160.403,1.79247,176.89,1.57275,164.765,1.74184,164.845,1.97088,171.66,1.26528,182.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8426,19.8812,20.3172,20.1525,20.8716,20.2092,19.1762,20.4768,20.1462
2021-09-19 07:00:00,2021-09-19,0.0,07:00:00,2021-09-19 07:00:00,1.36117,175.597,0.821943,180.01,1.43039,173.638,1.35779,168.852,1.44032,179.772,1.26309,168.839,1.13403,176.944,1.5815,180.526,1.06401,180.77,2.01762e-14,0.0,1.47309e-15,0.0,1.8335e-14,7.64548e-15,0.0,5.23162e-12,0.0,20.9783,20.9722,20.3419,20.1715,21.0712,20.2164,19.7983,20.554,21.0417
2021-09-19 08:00:00,2021-09-19,0.0,08:00:00,2021-09-19 08:00:00,1.54413,195.976,1.53415,200.9,1.56825,191.208,1.46582,183.463,1.61219,190.336,1.53064,183.35,1.26362,195.344,1.69437,189.692,1.5516,189.322,0.0133428,0.0042367,0.00020989,0.00191497,0.000202423,1.87289e-06,0.000627194,0.00102659,2.25607e-07,20.75,20.9153,20.1713,20.1611,20.8378,20.1821,20.4536,20.3593,20.9543
2021-09-19 09:00:00,2021-09-19,0.0,09:00:00,2021-09-19 09:00:00,1.25144,192.154,1.18185,202.551,1.36639,185.224,1.17996,180.192,1.40828,200.141,1.29528,178.11,0.914205,195.047,1.5461,196.788,1.33479,200.47,0.0533203,0.0121994,0.0240213,0.0278582,0.0165456,0.00178711,0.00561196,0.0312334,0.0122491,20.7355,20.8348,20.1584,20.086,20.8048,20.1008,20.3581,20.3673,20.8674
2021-09-19 10:00:00,2021-09-19,0.0,10:00:00,2021-09-19 10:00:00,0.645007,182.776,0.698316,213.751,0.872779,169.59,0.848548,160.881,1.00307,226.175,0.644184,151.107,0.56655,180.123,1.01021,228.288,0.938205,221.914,0.0609342,0.0128064,0.0567159,0.0278633,0.0557544,0.00189369,0.00567259,0.0678571,0.0411191,20.852,20.9996,20.2325,20.2979,20.8522,20.1325,20.6917,20.4095,20.9759
2021-09-19 11:00:00,2021-09-19,0.0,11:00:00,2021-09-19 11:00:00,0.893283,263.153,1.08052,286.009,0.781419,229.472,0.281709,240.87,0.891585,254.582,0.744357,140.806,1.12363,285.827,1.19305,248.715,0.950148,277.85,0.0479669,0.0088574,0.0567337,0.0309739,0.0689535,0.00204461,0.00568918,0.091232,0.0463689,21.1113,21.2825,20.657,20.6829,21.2722,20.6843,20.7721,20.8326,21.3517
2021-09-19 12:00:00,2021-09-19,0.0,12:00:00,2021-09-19 12:00:00,0.870418,240.466,0.644823,280.661,0.974537,195.544,0.578465,256.708,0.98678,204.691,1.17418,150.486,0.979425,272.852,1.27422,206.523,0.425454,284.987,0.0322977,0.00211934,0.0486256,0.0426487,0.0539703,0.000410787,0.0192429,0.0767461,0.0341207,21.5739,21.8448,21.1129,21.1583,21.6351,21.2403,21.377,21.1338,21.9128
2021-09-19 13:00:00,2021-09-19,0.0,13:00:00,2021-09-19 13:00:00,1.29105,192.858,1.064,223.01,1.70309,167.867,1.28938,164.976,1.47569,186.911,1.87342,160.831,0.996481,241.174,1.65354,179.206,0.928892,200.689,0.0247523,0.00151236,0.0165051,0.0426479,0.014766,0.00030421,0.0191822,0.0402203,0.00525074,22.2351,22.6697,21.6419,21.9214,22.2253,21.6636,22.318,21.732,22.6523
2021-09-19 14:00:00,2021-09-19,0.0,14:00:00,2021-09-19 14:00:00,3.16307,151.271,1.54767,151.42,3.34679,152.049,3.04635,151.987,3.14468,162.588,3.01569,157.267,2.08636,150.152,3.44436,158.508,1.74714,164.935,0.0243768,0.00122462,0.0162774,0.0376223,0.00136443,0.000151417,0.0185384,0.0158188,7.15256e-07,23.8356,24.3711,22.5591,23.1733,23.9772,22.386,24.0712,22.9958,24.4695
2021-09-19 15:00:00,2021-09-19,0.0,15:00:00,2021-09-19 15:00:00,4.35765,150.229,4.17264,154.24,4.67764,145.019,4.25128,150.671,4.12869,153.663,4.10604,150.022,3.9992,152.307,4.65442,147.49,4.12062,158.416,6.84485e-05,0.0,0.000574082,4.26173e-06,4.448e-06,0.0,0.0,9.79453e-05,0.0,23.7422,24.8154,22.5077,23.3152,23.9718,22.476,24.375,23.0236,24.7823
2021-09-19 16:00:00,2021-09-19,0.0,16:00:00,2021-09-19 16:00:00,5.47453,142.613,5.09162,145.094,5.90014,138.234,5.20764,143.62,5.24882,143.504,4.97865,143.233,4.89374,143.559,6.03569,138.403,4.88641,147.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3741,25.4931,22.8181,24.0312,24.5047,22.967,25.2263,23.3323,25.4865
2021-09-19 17:00:00,2021-09-19,0.0,17:00:00,2021-09-19 17:00:00,6.25118,138.6,5.82129,139.465,6.73962,135.177,5.7729,138.626,6.18079,139.163,5.52661,139.051,5.52855,137.34,7.14938,134.28,5.62068,142.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2255,25.3292,22.5826,23.9071,24.1924,22.8566,25.0769,22.9585,25.218
2021-09-19 18:00:00,2021-09-19,0.0,18:00:00,2021-09-19 18:00:00,6.43356,132.124,6.12239,131.775,6.89298,130.112,6.00332,129.464,6.54255,132.688,5.60426,129.202,5.97181,130.365,7.74352,128.272,5.91821,134.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7223,25.5323,23.0818,24.1824,24.6176,23.4672,25.0312,23.2687,25.5175
2021-09-19 19:00:00,2021-09-19,0.0,19:00:00,2021-09-19 19:00:00,6.96046,125.53,6.87697,126.5,7.15441,122.31,6.43555,124.439,7.07173,125.939,5.87957,120.445,6.55745,126.449,8.09673,121.926,6.63063,126.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.386,24.886,23.0025,23.5313,24.4517,23.1108,24.3027,23.2233,25.0748
2021-09-19 20:00:00,2021-09-19,0.0,20:00:00,2021-09-19 20:00:00,6.80837,122.547,6.73915,123.273,6.85216,117.669,6.12816,121.381,6.96819,122.397,5.54538,115.859,6.39157,123.174,7.80902,117.41,6.5594,123.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6274,23.9162,22.3882,22.6229,23.7693,22.3399,23.3113,22.6868,24.1332
2021-09-19 21:00:00,2021-09-19,0.0,21:00:00,2021-09-19 21:00:00,6.31342,119.848,6.34766,120.622,5.81046,114.355,5.34609,117.729,6.51871,119.124,4.26563,112.41,6.12597,120.382,6.97968,113.2,6.00988,120.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6816,22.6777,21.4558,21.4741,22.8794,21.3123,21.9841,21.8051,22.9502
2021-09-19 22:00:00,2021-09-19,0.0,22:00:00,2021-09-19 22:00:00,5.9515,119.829,6.09285,119.427,5.34056,114.198,4.9989,116.882,6.13881,119.109,4.22348,110.135,5.94383,118.544,6.3737,113.878,5.38844,119.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9466,22.0772,20.8563,20.7869,22.1562,20.9145,21.3804,21.202,22.2806
2021-09-19 23:00:00,2021-09-19,0.0,23:00:00,2021-09-19 23:00:00,5.49695,116.045,5.23783,114.319,5.13447,110.981,4.79327,113.881,5.13534,114.646,4.25138,106.46,5.33823,114.186,5.8589,111.129,3.87884,113.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7741,21.83,20.8216,20.7247,21.9696,20.9595,21.1556,21.1441,22.0318
2021-09-20 00:00:00,2021-09-20,0.0,00:00:00,2021-09-20 00:00:00,1.64595,85.8141,2.38347,71.3729,1.77739,97.5772,2.45324,93.839,1.41826,53.8163,1.92039,100.705,3.15347,78.4693,1.23289,62.103,1.98103,61.4973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8103,22.8828,22.7407,22.7888,22.831,22.7179,22.8628,22.7628,22.9019
2021-09-20 01:00:00,2021-09-20,0.0,01:00:00,2021-09-20 01:00:00,2.52493,107.514,1.88108,100.769,2.23494,104.008,2.18686,105.37,2.04126,105.627,1.98965,102.787,2.37768,98.6519,2.30785,104.016,1.37474,102.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2203,22.2826,21.1956,20.9384,23.3958,20.8534,21.6106,21.4572,22.7769
2021-09-20 02:00:00,2021-09-20,0.0,02:00:00,2021-09-20 02:00:00,2.50629,112.037,1.91565,104.057,2.23303,104.657,2.11497,109.881,2.29132,108.253,1.9322,103.856,2.45328,99.4623,2.37399,104.481,1.36336,110.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8157,21.8022,20.7787,20.4501,22.9788,20.3763,21.354,21.1068,22.1806
2021-09-20 03:00:00,2021-09-20,0.0,03:00:00,2021-09-20 03:00:00,2.67067,112.949,1.98758,106.825,2.1997,108.037,2.27562,110.205,2.31063,109.575,1.90394,108.611,2.50535,103.255,2.3158,107.384,1.47055,108.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5356,21.4698,20.3871,20.3654,22.711,19.9875,21.1673,20.6872,21.7844
2021-09-20 04:00:00,2021-09-20,0.0,04:00:00,2021-09-20 04:00:00,3.41169,107.704,2.79404,107.104,2.53757,98.4934,2.32983,105.389,3.36414,106.81,1.98652,93.1787,3.1089,104.549,3.09501,100.02,2.49598,108.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1403,21.611,20.3909,20.2301,22.3785,19.6791,21.1748,20.8068,22.3077
2021-09-20 05:00:00,2021-09-20,0.0,05:00:00,2021-09-20 05:00:00,3.40454,108.451,3.01912,106.365,3.70922,101.196,3.15194,107.293,3.19208,105.964,2.80524,98.6753,3.28794,104.771,4.12583,99.9935,2.63339,107.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0984,22.4333,21.2877,21.2556,22.2851,21.0043,21.9667,21.7267,22.455
2021-09-20 06:00:00,2021-09-20,0.0,06:00:00,2021-09-20 06:00:00,4.11413,105.314,3.34377,106.671,3.68559,97.0578,3.44703,103.97,3.80938,102.517,2.72336,93.194,3.90572,105.34,3.80918,97.0168,2.29147,105.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6294,21.2245,20.3603,20.3231,21.8717,20.0188,20.8366,20.5755,21.2088
2021-09-20 07:00:00,2021-09-20,0.0,07:00:00,2021-09-20 07:00:00,3.14641,104.159,2.21202,101.55,2.9916,97.7476,2.83455,103.092,2.54911,99.726,2.24157,95.7666,2.9298,100.083,2.86176,95.5465,1.71098,101.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5693,20.433,20.0921,20.1203,21.7269,19.4168,20.4488,20.1442,20.6146
2021-09-20 08:00:00,2021-09-20,0.0,08:00:00,2021-09-20 08:00:00,1.48739,124.171,1.17136,148.286,2.02847,108.649,1.9865,119.616,0.795225,135.19,1.66892,107.533,1.95848,117.407,1.78483,110.898,0.835315,197.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2337,19.9935,19.0653,18.8343,21.2827,18.7297,19.2177,19.3102,20.4291
2021-09-20 09:00:00,2021-09-20,0.0,09:00:00,2021-09-20 09:00:00,2.22067,104.771,1.62605,110.557,2.37985,96.5937,2.29471,104.124,0.947416,119.997,2.0616,90.4228,2.34221,104.249,1.98882,97.4873,0.822722,181.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1706,19.7323,19.2716,19.0917,21.0553,18.6475,19.7703,19.104,20.1747
2021-09-20 10:00:00,2021-09-20,0.0,10:00:00,2021-09-20 10:00:00,1.64595,85.8141,2.38347,71.3729,1.77739,97.5772,2.45324,93.839,1.41826,53.8163,1.92039,100.705,3.15347,78.4693,1.23289,62.103,1.98103,61.4973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2427,22.4142,21.5323,21.6273,22.2521,21.3307,21.9538,21.961,22.3218
2021-09-20 11:00:00,2021-09-20,0.0,11:00:00,2021-09-20 11:00:00,3.17724,70.7023,3.68342,69.5,3.21451,83.2253,3.7139,75.238,2.65247,63.5782,3.2601,84.525,4.26284,70.337,2.52361,70.8896,2.91455,68.7817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7514,23.748,23.5385,23.2829,23.6165,23.3626,23.273,23.6003,23.6062
2021-09-20 12:00:00,2021-09-20,0.0,12:00:00,2021-09-20 12:00:00,3.46777,52.427,3.49996,54.6001,3.44754,53.6891,3.70141,54.2383,3.26101,49.9525,3.25822,59.8643,3.71951,55.207,3.52423,46.088,3.25923,54.0818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8692,26.1618,25.4573,25.2502,25.9567,25.3285,25.6448,25.817,26.0996
2021-09-20 13:00:00,2021-09-20,0.0,13:00:00,2021-09-20 13:00:00,2.70662,42.8919,2.56276,52.9091,2.38228,90.8932,2.76179,47.7475,2.52368,44.5518,2.455,86.5677,2.88214,53.6829,2.69475,96.3763,2.15664,49.1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2219,27.4932,26.391,26.6245,27.2531,26.5254,26.9969,26.4225,27.4155
2021-09-20 14:00:00,2021-09-20,0.0,14:00:00,2021-09-20 14:00:00,3.76421,126.944,1.24593,73.1442,6.6385,125.261,3.19929,116.324,4.75805,131.479,5.89495,123.774,2.18398,67.767,7.27452,124.364,1.28278,116.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6813,28.4815,25.5551,27.2945,27.5621,25.8377,28.3445,25.7061,28.3209
2021-09-20 15:00:00,2021-09-20,0.0,15:00:00,2021-09-20 15:00:00,5.73185,118.577,5.71687,114.971,6.96532,117.578,5.60073,114.406,5.99466,119.9,6.14471,115.859,5.59233,109.461,7.66664,116.638,5.88524,119.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6001,28.6963,26.0758,26.912,27.7123,26.1251,28.1048,26.4349,28.8411
2021-09-20 16:00:00,2021-09-20,0.0,16:00:00,2021-09-20 16:00:00,6.0071,115.779,5.73041,110.973,7.21368,115.937,5.83176,113.23,6.19318,116.556,6.22162,114.502,5.61383,107.73,7.97318,115.201,5.75091,113.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9812,28.7459,26.4543,27.2407,28.111,26.5027,28.1344,26.8066,28.9295
2021-09-20 17:00:00,2021-09-20,0.0,17:00:00,2021-09-20 17:00:00,6.0848,116.823,5.8558,112.768,7.26395,116.125,5.8946,113.663,6.29102,117.678,6.17349,114.795,5.76917,108.721,8.11101,115.148,5.877,115.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2697,29.0983,26.5965,27.5338,28.3566,26.6816,28.4724,26.9222,29.2778
2021-09-20 18:00:00,2021-09-20,0.0,18:00:00,2021-09-20 18:00:00,5.61026,114.021,5.63241,110.371,6.6086,111.577,5.45545,111.903,5.73416,113.921,5.76502,110.311,5.36492,105.63,7.30205,110.79,5.81995,113.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6608,29.6224,27.0591,27.8248,28.8217,27.0469,29.0645,27.4738,29.7638
2021-09-20 19:00:00,2021-09-20,0.0,19:00:00,2021-09-20 19:00:00,4.99871,108.0,4.38019,86.394,5.86706,109.284,4.97553,105.227,5.00178,108.518,5.20302,107.749,4.58082,82.6908,6.35313,108.636,4.26229,89.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0446,30.0443,27.1783,28.1892,29.1712,27.1741,29.4482,27.5488,30.2043
2021-09-20 20:00:00,2021-09-20,0.0,20:00:00,2021-09-20 20:00:00,4.53961,78.4156,5.20019,74.5217,4.45113,102.421,4.7925,78.0905,4.16027,76.6004,4.08967,97.2463,5.16325,75.1687,4.70271,103.362,5.21516,74.5765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.879,28.6794,26.979,27.706,29.0336,27.1659,27.892,27.1237,28.9667
2021-09-20 21:00:00,2021-09-20,0.0,21:00:00,2021-09-20 21:00:00,5.20082,87.0683,5.27082,80.4334,5.24548,89.4145,4.78778,86.4263,4.46995,82.7245,4.49036,85.4728,5.17717,80.4321,4.85168,86.3255,4.79901,80.9904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6597,26.1013,25.3803,25.1496,26.9202,25.1668,25.282,25.7421,26.441
2021-09-20 22:00:00,2021-09-20,0.0,22:00:00,2021-09-20 22:00:00,5.63381,80.0677,6.49987,70.0081,5.4151,86.4485,5.5496,76.8256,4.13587,78.0508,4.42072,79.2967,6.37557,70.6758,4.52225,82.8484,5.39485,70.4813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1738,24.7914,24.126,23.8791,25.3784,23.8632,24.0616,24.4264,25.0424
2021-09-20 23:00:00,2021-09-20,0.0,23:00:00,2021-09-20 23:00:00,4.33927,76.487,6.61049,65.7123,3.00736,87.8889,5.42528,70.2625,1.53344,97.5096,3.81272,76.6707,6.81187,66.2134,0.652429,90.1859,4.25439,71.9242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6705,24.374,23.3001,23.5366,24.7524,23.405,23.7535,23.2529,24.5573
2021-09-21 00:00:00,2021-09-21,0.0,00:00:00,2021-09-21 00:00:00,0.809767,50.931,1.12162,50.1815,0.915425,359.475,0.854519,329.872,0.876954,59.8206,0.86626,328.309,0.560806,55.1093,1.25192,34.2009,1.04033,42.4735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8788,22.9598,22.8006,22.8174,22.9405,22.7408,22.8968,22.8607,23.0229
2021-09-21 01:00:00,2021-09-21,0.0,01:00:00,2021-09-21 01:00:00,2.07048,58.9215,1.42465,54.8432,1.96308,59.3258,2.05572,59.6447,1.67813,53.9514,1.89736,54.0143,2.01884,59.6588,1.95443,54.898,0.979556,59.5592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6391,22.8539,21.7661,21.3801,23.8321,21.518,21.7278,22.101,23.5963
2021-09-21 02:00:00,2021-09-21,0.0,02:00:00,2021-09-21 02:00:00,2.32736,50.5865,1.64884,53.8691,2.03627,44.7592,2.46496,48.2523,2.09046,50.5657,2.08244,39.1515,2.84248,56.8365,2.11553,43.3208,1.51378,61.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4477,22.0474,20.9583,20.8661,22.8542,20.8631,21.2974,21.3624,22.7695
2021-09-21 03:00:00,2021-09-21,0.0,03:00:00,2021-09-21 03:00:00,1.89227,19.9152,1.5467,25.3154,1.90094,19.6569,2.4233,37.5051,2.05996,10.1294,2.24652,24.3287,2.75055,48.6661,2.18084,15.5239,1.20407,10.7451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.062,21.3801,20.3497,20.6798,22.2438,20.6361,21.0635,20.7804,22.0475
2021-09-21 04:00:00,2021-09-21,0.0,04:00:00,2021-09-21 04:00:00,2.36355,43.6764,1.76437,53.8767,2.61441,20.8561,2.92223,42.5237,1.62636,18.0193,3.06324,18.498,3.37953,64.8546,2.41964,19.0912,0.795391,13.4622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6072,21.0042,21.0119,21.7919,22.3101,22.4087,21.6475,20.7398,21.7266
2021-09-21 05:00:00,2021-09-21,0.0,05:00:00,2021-09-21 05:00:00,0.837285,16.4823,1.66908,49.7618,0.896489,3.38217,1.00356,47.4725,1.15239,355.159,0.856899,40.2515,1.77064,71.6111,1.53269,355.188,1.47081,18.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1937,21.736,21.6378,21.7177,22.4328,21.9117,21.3789,20.5938,21.5478
2021-09-21 06:00:00,2021-09-21,0.0,06:00:00,2021-09-21 06:00:00,1.10003,43.9162,1.64693,59.1411,1.42724,11.8271,1.2467,13.6823,1.35822,43.2552,1.74306,3.21912,1.31613,57.4785,1.68426,27.9052,1.80589,52.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9991,21.6731,21.205,21.1917,22.7062,20.9646,21.3111,21.0663,21.7449
2021-09-21 07:00:00,2021-09-21,0.0,07:00:00,2021-09-21 07:00:00,1.6529,44.9902,1.78881,36.8164,1.61668,36.6119,1.57005,6.9039,1.67293,38.3035,1.36674,39.9183,1.38998,37.1924,1.91456,46.7617,1.91337,17.4898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5736,21.4263,20.8581,20.8056,22.4636,20.9068,21.0474,20.6982,21.5989
2021-09-21 08:00:00,2021-09-21,0.0,08:00:00,2021-09-21 08:00:00,0.74879,79.1615,0.991791,94.2651,0.86839,26.9571,0.479336,323.22,1.21979,73.3206,1.00921,20.7163,0.357471,143.935,1.2578,44.51,1.3116,81.6998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8465,22.6494,22.2343,22.3146,23.5131,21.3381,22.5574,22.2822,22.572
2021-09-21 09:00:00,2021-09-21,0.0,09:00:00,2021-09-21 09:00:00,0.255946,356.319,0.422563,38.5452,0.796729,299.806,1.1381,308.02,0.164283,351.292,1.40058,302.093,0.36767,327.797,0.347224,312.463,0.34717,37.2179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8633,22.9082,22.1415,21.7932,23.7361,21.6192,22.49,22.5307,22.9688
2021-09-21 10:00:00,2021-09-21,0.0,10:00:00,2021-09-21 10:00:00,0.809767,50.931,1.12162,50.1815,0.915425,359.475,0.854519,329.872,0.876954,59.8206,0.86626,328.309,0.560806,55.1093,1.25192,34.2009,1.04033,42.4735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6449,25.1163,25.366,25.397,24.3383,25.3098,25.3575,25.1752,24.51
2021-09-21 11:00:00,2021-09-21,0.0,11:00:00,2021-09-21 11:00:00,1.06439,357.289,1.11278,354.574,1.64603,333.718,1.5724,316.811,1.09243,19.025,2.38697,316.475,1.03143,318.262,1.42634,1.95593,1.14865,3.99295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1289,27.3401,27.1483,27.2185,26.7622,27.4361,27.352,27.2274,26.8999
2021-09-21 12:00:00,2021-09-21,0.0,12:00:00,2021-09-21 12:00:00,0.820894,343.728,1.00234,336.218,1.3586,313.765,1.40438,312.571,0.708043,358.968,1.58563,301.829,1.20395,308.484,0.828568,299.175,0.975195,348.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1984,29.3402,29.1847,29.0128,29.4456,29.4767,29.1986,29.286,29.3535
2021-09-21 13:00:00,2021-09-21,0.0,13:00:00,2021-09-21 13:00:00,1.534,233.06,1.28859,256.065,1.27422,220.986,1.68195,268.06,2.0477,212.493,0.899822,224.219,1.50788,272.551,1.90547,197.935,1.59196,224.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,31.3503,30.4004,31.2418,30.3051,30.1176,31.4313,29.6413,31.1281
2021-09-21 14:00:00,2021-09-21,0.0,14:00:00,2021-09-21 14:00:00,1.82316,200.117,1.56879,220.138,1.58173,169.386,1.47264,195.613,2.14055,195.287,1.47262,174.147,1.53553,242.69,2.16104,171.634,1.99417,205.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0084,33.6512,31.5337,32.7879,32.3701,30.7938,33.5628,31.3687,33.2896
