,Data,precipitacao_observada,Horario,Datetime,StaBarbara_ws10,StaBarbara_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_StaBarbara,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_StaBarbara,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-16 05:00:00,2021-08-16,0.0,05:00:00,2021-08-16 05:00:00,3.16498,55.2501,3.6622,60.168,2.65826,56.0392,3.00473,55.1187,4.5497,60.0026,2.36136,57.3736,2.55186,54.4456,3.95362,59.5621,4.39408,65.9997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6475,17.4137,16.4391,17.9656,17.4517,16.0007,16.4982,16.6344,16.4854
2021-08-16 06:00:00,2021-08-16,0.0,06:00:00,2021-08-16 06:00:00,2.79709,49.3869,3.3039,56.5378,2.63467,49.5841,2.69823,47.6066,4.41736,56.3085,2.5373,50.0791,2.40887,49.4605,3.84816,55.4187,4.14997,63.4062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1994,17.285,16.2054,17.8115,17.3343,15.8749,16.086,16.4554,16.3218
2021-08-16 07:00:00,2021-08-16,0.0,07:00:00,2021-08-16 07:00:00,2.44577,47.4794,2.52547,58.2961,2.26415,45.7315,1.28425,33.0214,3.88817,57.6651,1.52736,33.3101,1.68911,42.9867,3.05952,55.5789,3.56621,66.2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.593,17.2275,15.6155,17.5628,17.3349,15.6807,15.7656,15.8852,16.1296
2021-08-16 08:00:00,2021-08-16,0.0,08:00:00,2021-08-16 08:00:00,2.25154,50.8652,2.18286,63.0385,2.09026,47.9135,1.09104,41.8596,3.27167,58.795,1.38681,38.4484,1.52289,52.9103,2.79086,56.2413,2.89832,68.5477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3612,17.0997,15.4194,17.3389,17.2306,15.5223,15.6277,15.5325,15.4957
2021-08-16 09:00:00,2021-08-16,0.0,09:00:00,2021-08-16 09:00:00,2.16563,50.9755,1.99417,63.81,1.67468,52.7197,0.946976,37.824,3.01086,58.8365,0.540526,54.1404,1.48562,50.4145,2.64804,58.7758,2.8639,70.3569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2299,17.0692,15.2143,17.2002,17.2695,15.6122,15.5333,15.2602,15.1949
2021-08-16 10:00:00,2021-08-16,0.0,10:00:00,2021-08-16 10:00:00,1.86129,52.1211,1.51388,68.231,1.20982,38.6616,0.881435,29.3114,2.79373,62.465,0.536797,302.107,1.11897,53.688,2.12497,57.4449,2.31092,74.2654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1681,17.2406,16.2515,17.4837,17.4268,16.4247,16.359,16.0643,16.0914
2021-08-16 11:00:00,2021-08-16,0.0,11:00:00,2021-08-16 11:00:00,1.68414,57.4202,1.60228,66.3933,1.92381,58.213,1.16611,49.5029,2.19057,62.491,1.79882,51.0253,1.20819,58.7579,2.55676,64.5434,2.59135,69.8585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.041,18.757,19.2849,19.2502,18.8113,19.5736,19.238,19.1396,18.6584
2021-08-16 12:00:00,2021-08-16,0.0,12:00:00,2021-08-16 12:00:00,1.21712,38.3997,1.12487,45.955,1.4823,32.7012,1.14461,20.9715,1.11185,52.8331,1.69703,19.0663,1.15636,25.9908,1.40249,42.7563,1.53566,64.0174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4255,20.9637,21.7732,21.5997,21.014,21.9789,21.5608,21.5986,20.8027
2021-08-16 13:00:00,2021-08-16,0.0,13:00:00,2021-08-16 13:00:00,1.5945,54.3031,1.44076,54.5559,1.62034,47.8586,1.25346,36.8712,1.6653,63.9211,1.50366,27.3407,1.32149,39.2384,1.98196,61.8482,1.87601,67.1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8443,22.4585,23.0963,23.0735,22.5489,23.2459,22.9617,23.0103,22.1542
2021-08-16 14:00:00,2021-08-16,0.0,14:00:00,2021-08-16 14:00:00,0.970031,74.2332,0.92446,68.161,1.00513,56.3592,0.67278,52.5116,1.07107,82.8537,0.860598,28.2696,0.808969,58.5965,1.34181,70.917,1.24514,81.8561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6359,24.3864,24.8471,24.9889,24.3592,25.0045,24.8818,24.6464,23.9727
2021-08-16 15:00:00,2021-08-16,0.0,15:00:00,2021-08-16 15:00:00,1.65549,76.4984,1.57258,80.101,1.42293,69.7081,1.53548,59.1884,1.6021,93.5308,1.60694,49.8216,1.68379,66.3901,1.71685,86.8489,1.73337,92.7736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3335,26.0887,26.5406,26.7532,26.0591,26.7414,26.552,26.3076,25.5961
2021-08-16 16:00:00,2021-08-16,0.0,16:00:00,2021-08-16 16:00:00,2.5186,44.3601,2.21857,41.0562,2.69523,45.8563,2.33211,37.9594,1.99743,54.6245,2.80379,41.7044,2.412,36.3116,2.54109,57.1462,2.26377,45.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5346,27.3214,27.7511,27.9841,27.2886,27.9128,27.7674,27.506,26.7681
2021-08-16 17:00:00,2021-08-16,0.0,17:00:00,2021-08-16 17:00:00,4.13898,130.348,2.23803,106.338,4.7262,124.802,3.83879,135.558,3.29175,117.931,5.09365,130.111,2.30224,112.512,4.95747,120.819,2.47506,90.2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7576,28.1912,27.2318,28.1921,27.903,27.249,28.5979,27.4181,27.6507
2021-08-16 18:00:00,2021-08-16,0.0,18:00:00,2021-08-16 18:00:00,4.92643,133.658,4.36259,138.1,5.26581,128.285,4.73723,135.953,4.45621,128.503,5.83567,131.876,4.72764,139.452,5.24654,123.638,4.78628,133.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0956,26.3925,26.0745,26.7061,26.1124,26.195,26.6299,26.1717,25.7043
2021-08-16 19:00:00,2021-08-16,0.0,19:00:00,2021-08-16 19:00:00,5.10447,131.28,3.87444,123.511,5.40613,124.367,4.06022,127.158,4.99086,124.269,5.66149,128.415,4.20623,94.7976,5.72222,119.119,5.01366,130.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3781,26.6574,25.1339,26.7916,25.3135,25.4131,27.5233,25.2422,25.1263
2021-08-16 20:00:00,2021-08-16,0.0,20:00:00,2021-08-16 20:00:00,5.74052,69.0449,5.67003,73.5607,5.39658,67.3422,5.56136,70.5575,5.90821,70.4572,5.39888,69.8616,5.76495,72.9244,6.54777,68.123,5.97553,75.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9615,25.2702,25.1499,25.8409,25.3371,25.4065,25.1425,25.2237,24.1316
2021-08-16 21:00:00,2021-08-16,0.0,21:00:00,2021-08-16 21:00:00,3.9057,72.8409,3.93414,77.9316,2.72605,59.558,4.00419,73.3633,5.15699,76.2918,1.97289,63.2259,2.8872,74.0972,4.60255,67.9897,4.32093,81.7895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7315,22.6403,21.4261,23.0356,22.5984,21.3686,22.0754,21.8073,20.9116
2021-08-16 22:00:00,2021-08-16,3.0,22:00:00,2021-08-16 22:00:00,3.6763,74.4709,3.49487,82.7354,2.8825,58.9974,3.46927,76.9873,5.20077,76.9218,1.40208,48.2654,2.0314,78.0542,4.91712,68.3133,4.4319,85.6501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.673,21.444,20.5632,21.9164,21.3415,20.4023,20.8456,20.7771,19.9308
2021-08-16 23:00:00,2021-08-16,3.0,23:00:00,2021-08-16 23:00:00,3.18858,61.4271,2.91487,66.2823,3.13382,52.9167,3.33861,63.0516,4.36905,66.4867,2.4792,55.4004,2.11207,57.2174,4.73791,61.1011,3.85268,74.8759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1397,21.4425,21.2516,21.9774,21.3469,21.3874,21.4113,21.2368,20.3283
2021-08-17 00:00:00,2021-08-17,1.0,00:00:00,2021-08-17 00:00:00,2.92099,24.9928,2.75036,21.3782,2.82114,23.2468,3.02388,23.4098,3.05129,24.4367,3.00118,21.1476,2.64823,22.3508,2.94349,23.8059,2.39824,21.6039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2433,21.3621,21.3827,21.889,21.3182,21.6299,21.5414,21.3274,20.3014
2021-08-17 01:00:00,2021-08-17,0.0,01:00:00,2021-08-17 01:00:00,1.00087,176.827,1.0926,161.01,0.939096,185.625,0.755241,164.953,1.22652,188.447,0.760141,192.529,0.705363,149.315,0.9562,192.817,1.22056,175.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5352,21.1039,20.654,21.607,21.1375,20.9958,21.0223,20.7672,19.5527
2021-08-17 02:00:00,2021-08-17,0.0,02:00:00,2021-08-17 02:00:00,2.98664,48.6374,3.26521,50.7216,3.23035,54.762,3.22992,48.3939,3.09942,48.4225,3.50425,55.5239,3.11011,47.5942,3.60749,54.9111,2.72724,52.6698,0.0855364,0.0730783,0.086742,0.0990915,0.0568237,0.0906354,0.0918413,0.0669607,0.0465985,20.5386,20.7922,20.5809,21.3575,20.6545,20.7914,20.8595,20.5127,19.7119
2021-08-17 03:00:00,2021-08-17,0.0,03:00:00,2021-08-17 03:00:00,4.2273,39.7,4.09492,38.1047,4.23339,45.3259,4.04265,40.2348,4.66667,37.7528,4.18805,43.2654,3.85104,39.4356,4.8525,46.1998,4.48808,39.6448,0.0959509,0.0912118,0.0934467,0.109498,0.0672433,0.098248,0.108957,0.0730196,0.0650257,20.679,20.86,20.7786,21.3294,20.8679,20.9236,20.9355,20.7497,20.0326
2021-08-17 04:00:00,2021-08-17,0.0,04:00:00,2021-08-17 04:00:00,2.49657,85.7493,2.76803,90.3711,2.52794,89.3669,2.51176,86.0555,3.2015,83.8404,2.49978,90.441,2.27733,88.449,2.9366,88.8406,3.03864,89.2965,0.0959509,0.0912118,0.0934467,0.109498,0.0672433,0.098248,0.108957,0.0730196,0.0650257,18.3549,20.4828,18.3869,20.9177,20.4117,18.483,18.8633,18.4751,17.7712
2021-08-17 05:00:00,2021-08-17,0.0,05:00:00,2021-08-17 05:00:00,1.99531,91.4804,2.57436,96.138,2.53519,99.8656,1.76127,101.52,2.91348,86.1474,2.65553,109.387,1.89489,98.0679,2.8677,91.2477,3.02999,93.2683,0.0104145,0.0181335,0.00670469,0.0104064,0.0104196,0.00761265,0.0171153,0.00605896,0.0184271,17.5379,19.6914,17.7817,20.2604,19.559,18.0278,18.1263,17.7372,17.3593
2021-08-17 06:00:00,2021-08-17,0.0,06:00:00,2021-08-17 06:00:00,1.56188,82.0582,1.63812,95.6811,2.14272,89.0374,0.797327,97.2126,2.80375,81.9921,2.30076,102.484,0.611366,109.52,2.56902,82.283,3.0692,92.3403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6646,19.7336,17.7097,20.1396,19.7591,18.0378,18.4716,17.6402,17.273
2021-08-17 07:00:00,2021-08-17,0.0,07:00:00,2021-08-17 07:00:00,2.27661,55.9034,1.57465,70.733,2.33974,40.7961,2.50344,67.7265,3.17546,65.2225,2.05903,65.3741,1.71245,63.7453,3.04347,54.0828,2.82129,81.6613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2617,19.349,17.398,19.8696,19.3618,17.5591,17.6865,17.6748,16.6943
2021-08-17 08:00:00,2021-08-17,0.0,08:00:00,2021-08-17 08:00:00,1.91636,47.3785,1.70208,67.8968,2.21986,39.4261,0.997921,33.286,2.96416,61.5453,1.77296,23.9276,0.956733,38.5829,2.89653,55.8857,2.88547,76.3758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9556,19.0903,17.0905,19.4813,19.1867,17.2924,17.5717,17.2954,16.6123
2021-08-17 09:00:00,2021-08-17,0.0,09:00:00,2021-08-17 09:00:00,2.14391,48.9443,1.8053,68.3256,2.35012,42.7931,1.10081,36.658,2.84232,61.0516,1.67014,30.8472,1.25869,50.1109,2.89901,56.2685,2.87536,75.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7277,18.9487,16.9077,19.2833,19.1133,17.0599,17.2338,17.0877,16.455
2021-08-17 10:00:00,2021-08-17,0.0,10:00:00,2021-08-17 10:00:00,1.80373,44.9797,1.73596,54.3995,1.94714,47.9586,1.27772,40.0502,2.5813,51.6451,1.66664,47.9608,1.17982,34.7624,2.37347,54.8019,2.36274,62.4142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6699,19.1191,17.7973,19.5057,19.2379,17.7394,17.9711,17.7834,17.4551
2021-08-17 11:00:00,2021-08-17,0.0,11:00:00,2021-08-17 11:00:00,1.67252,44.5984,1.45648,48.3845,1.57111,49.8229,0.951585,42.0414,2.04552,48.0774,1.06721,42.981,1.08595,48.157,2.23934,55.4944,2.08723,54.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8908,20.7683,20.9356,20.9359,20.9294,21.0389,20.9756,21.0124,20.7696
2021-08-17 12:00:00,2021-08-17,0.0,12:00:00,2021-08-17 12:00:00,1.2104,76.2692,1.10602,88.5518,1.32362,60.3528,0.816443,63.7705,1.3156,82.2602,1.10263,42.3477,0.891445,82.412,1.66219,71.4908,1.52078,95.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1216,22.8195,23.367,23.3368,22.8519,23.6011,23.3739,23.3123,22.634
2021-08-17 13:00:00,2021-08-17,0.0,13:00:00,2021-08-17 13:00:00,1.2794,90.233,1.33818,109.928,1.21678,72.3372,0.964735,71.4323,1.35667,102.494,1.07289,59.5388,1.10104,100.729,1.33016,91.4765,1.73646,118.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5374,25.2426,25.8367,25.8185,25.2373,26.0462,25.7334,25.6825,24.8849
2021-08-17 14:00:00,2021-08-17,0.0,14:00:00,2021-08-17 14:00:00,2.0485,91.3803,1.8636,109.059,1.98142,93.4663,1.58219,91.9623,2.13754,97.2307,1.94444,89.012,1.55042,113.29,2.24674,105.575,2.35771,108.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5613,27.2977,27.8559,27.8477,27.3249,28.0153,27.6996,27.6898,26.8738
2021-08-17 15:00:00,2021-08-17,0.0,15:00:00,2021-08-17 15:00:00,4.41672,145.334,3.13232,137.089,4.32831,137.929,3.59363,145.043,4.09628,141.725,4.7871,139.672,2.7441,127.073,4.49026,136.829,3.63336,136.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2929,28.7121,28.0508,28.9469,28.0678,28.2573,29.2347,27.9158,28.0808
2021-08-17 16:00:00,2021-08-17,0.0,16:00:00,2021-08-17 16:00:00,4.57236,123.122,4.04537,125.844,4.65746,119.58,4.12674,125.73,4.27304,120.589,4.87326,122.822,4.21483,129.628,4.86659,116.26,4.49208,122.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5536,28.6948,28.5764,29.0363,28.4299,28.6914,29.0136,28.5285,28.0816
2021-08-17 17:00:00,2021-08-17,0.0,17:00:00,2021-08-17 17:00:00,4.72249,70.5052,4.63015,70.2396,5.13442,70.7672,4.56974,69.8713,4.37646,68.7488,5.27333,70.944,4.9144,69.2665,4.97847,76.0182,4.80354,72.6692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2221,30.1515,30.3467,30.6947,30.1172,30.4622,30.3684,30.3716,29.4986
2021-08-17 18:00:00,2021-08-17,0.0,18:00:00,2021-08-17 18:00:00,5.99254,74.4989,5.66391,76.8577,6.21821,73.7189,5.51077,75.0171,5.66629,74.601,6.33558,72.8152,5.91654,76.8829,6.80384,74.511,6.211,77.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1482,29.1501,29.297,29.6883,29.1864,29.4635,29.2968,29.3448,28.4082
2021-08-17 19:00:00,2021-08-17,0.0,19:00:00,2021-08-17 19:00:00,5.68979,77.2819,5.38047,80.3788,5.72412,75.0898,5.27064,77.376,5.5538,78.5872,5.78487,75.2245,5.53958,79.7589,6.46488,76.1481,6.0366,81.7067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3347,28.4318,28.5052,29.0074,28.4459,28.7441,28.5261,28.5501,27.5383
2021-08-17 20:00:00,2021-08-17,0.0,20:00:00,2021-08-17 20:00:00,4.72088,76.2214,4.64542,79.7665,4.29218,74.1879,4.8286,78.8104,5.07959,77.1354,4.44981,78.1456,4.66523,79.889,5.374,73.9637,4.82051,81.9432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5267,26.9569,26.7161,27.481,26.9853,26.9834,26.7978,26.819,25.6605
2021-08-17 21:00:00,2021-08-17,0.0,21:00:00,2021-08-17 21:00:00,3.05578,71.8357,3.63495,75.9945,2.12871,65.5014,4.03652,76.8445,4.65527,74.226,2.01335,84.2636,2.74211,73.139,3.0403,66.5599,3.51815,81.4671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1727,24.8606,22.66,25.3342,24.886,23.1114,23.8073,23.1485,22.0844
2021-08-17 22:00:00,2021-08-17,0.0,22:00:00,2021-08-17 22:00:00,3.28974,68.2083,3.80878,73.7892,2.53174,59.4497,4.34167,70.8557,4.78676,72.1551,2.64802,72.6497,3.22719,69.8101,4.20702,64.9285,4.05817,79.8893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2156,23.4816,21.7572,23.9225,23.45,22.1514,22.8352,22.4392,21.4862
2021-08-17 23:00:00,2021-08-17,0.0,23:00:00,2021-08-17 23:00:00,4.03013,65.4208,3.93616,71.8604,4.81882,65.9642,5.2266,71.0459,4.98317,68.1237,5.97001,72.2928,3.42791,69.5834,5.17567,66.0522,4.36905,77.9514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7187,22.6906,21.9601,23.0609,22.593,22.1629,22.0652,21.7792,20.901
2021-08-18 00:00:00,2021-08-18,0.0,00:00:00,2021-08-18 00:00:00,1.5568,45.678,1.30706,64.2574,1.65729,39.5676,0.98357,36.2613,1.95203,56.4015,1.02638,14.0417,0.767022,64.9207,2.29433,52.9441,2.27214,69.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6198,21.6408,21.5969,21.5775,21.6629,21.5563,21.5967,21.6385,21.6854
2021-08-18 01:00:00,2021-08-18,0.0,01:00:00,2021-08-18 01:00:00,2.54002,56.575,3.00335,58.5803,2.51716,62.2555,2.74887,54.4671,3.47254,59.1159,2.54785,62.1616,2.2836,55.1494,3.00876,65.1482,2.82353,61.5963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3903,20.8409,19.5588,21.3075,20.8989,19.405,19.6642,19.414,18.8113
2021-08-18 02:00:00,2021-08-18,0.0,02:00:00,2021-08-18 02:00:00,2.04218,53.3286,2.12967,58.3039,1.99973,60.9286,1.95137,54.0539,2.50987,55.6146,1.93372,63.514,1.70279,55.4914,2.28961,63.6451,2.33467,61.1518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1632,19.6393,18.2322,20.1022,19.6769,18.2802,18.5306,18.0998,17.4003
2021-08-18 03:00:00,2021-08-18,0.0,03:00:00,2021-08-18 03:00:00,2.44142,51.7927,2.94279,57.6115,2.25984,54.7347,2.35895,51.4796,3.70063,56.2362,2.00126,54.3737,1.99791,50.1995,2.94049,58.9699,3.46502,64.4139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.071,19.3504,18.0063,19.8201,19.3864,17.8986,18.1997,18.133,18.2442
2021-08-18 04:00:00,2021-08-18,0.0,04:00:00,2021-08-18 04:00:00,1.95378,49.0479,1.76403,61.4671,1.82342,48.7636,0.75384,37.0638,2.93572,56.7227,0.952026,37.1666,0.971789,44.3804,2.53692,55.8527,2.71009,67.5813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6677,19.2875,17.6862,19.5396,19.4028,17.9309,18.1911,17.7156,17.4557
2021-08-18 05:00:00,2021-08-18,0.0,05:00:00,2021-08-18 05:00:00,2.244,53.1225,1.72856,68.0571,2.04579,45.6064,1.10836,44.1713,3.01298,61.5615,0.830801,20.5143,1.23125,56.3544,2.83604,56.2156,2.76011,74.7895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4467,19.0431,17.4886,19.2703,19.2435,17.8437,17.8446,17.6049,17.1711
2021-08-18 06:00:00,2021-08-18,0.0,06:00:00,2021-08-18 06:00:00,1.94007,51.4684,1.46802,65.1374,2.02659,50.5339,0.961653,51.5017,2.3952,58.6345,0.917196,36.6554,0.853647,47.5597,2.70653,57.5781,2.70481,72.3814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2694,18.8058,17.3019,19.064,19.1707,17.5948,17.8788,17.3435,16.9425
2021-08-18 07:00:00,2021-08-18,0.0,07:00:00,2021-08-18 07:00:00,1.58619,49.4599,1.48153,60.5924,1.12295,54.7995,0.381251,41.8392,1.97429,57.7453,0.150559,349.901,0.654748,38.7993,2.06577,60.8511,2.63923,68.9336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1999,18.6598,17.2944,19.036,18.9699,17.7599,17.7856,17.0481,16.8445
2021-08-18 08:00:00,2021-08-18,0.0,08:00:00,2021-08-18 08:00:00,1.69605,62.6348,1.57115,86.379,0.791817,53.0888,0.412099,49.8059,2.08027,67.9054,0.391075,239.351,1.04905,91.1667,2.0407,60.2031,2.6237,86.9696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0574,18.4581,17.4189,18.9945,18.7904,17.7649,17.436,16.9773,16.6158
2021-08-18 09:00:00,2021-08-18,0.0,09:00:00,2021-08-18 09:00:00,2.44449,48.7366,1.68133,63.6592,2.47303,39.532,1.6446,44.3894,2.65975,57.4205,1.52137,18.6731,1.22317,49.5856,3.12858,50.5096,2.77189,72.5099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7862,18.232,16.8997,18.5629,18.7827,16.975,17.1303,17.0589,16.3976
2021-08-18 10:00:00,2021-08-18,0.0,10:00:00,2021-08-18 10:00:00,1.5568,45.678,1.30706,64.2574,1.65729,39.5676,0.98357,36.2613,1.95203,56.4015,1.02638,14.0417,0.767022,64.9207,2.29433,52.9441,2.27214,69.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6418,18.4086,17.7326,18.6718,18.777,17.6952,17.8959,17.6285,17.546
2021-08-18 11:00:00,2021-08-18,0.0,11:00:00,2021-08-18 11:00:00,1.38386,48.8187,1.19184,55.4878,1.42289,52.2581,0.484153,33.9904,1.87872,53.978,0.841851,41.9952,0.488767,45.3174,2.08786,59.1244,2.06237,61.9722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7217,20.476,20.8193,20.5786,20.6367,20.878,20.7585,20.8324,20.6234
2021-08-18 12:00:00,2021-08-18,0.0,12:00:00,2021-08-18 12:00:00,1.13369,67.698,0.938413,73.106,1.2466,55.706,0.599473,64.8313,1.25182,73.6683,0.884351,28.778,0.620592,82.9138,1.66986,69.9003,1.42469,84.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0328,22.6422,23.3014,22.9176,22.8643,23.3188,23.0331,23.3726,22.677
2021-08-18 13:00:00,2021-08-18,0.0,13:00:00,2021-08-18 13:00:00,0.888986,96.328,1.01866,121.874,0.832101,58.8166,0.657103,69.2551,0.851503,113.853,0.843294,35.7573,0.923814,108.879,0.595757,103.941,1.32912,137.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0336,24.6723,25.3152,25.2129,24.7461,25.428,25.1216,25.1537,24.4149
2021-08-18 14:00:00,2021-08-18,0.0,14:00:00,2021-08-18 14:00:00,0.959072,90.5679,1.01357,116.041,1.10721,94.4561,0.840476,74.2632,1.03655,102.596,0.895712,87.4161,0.877678,108.948,1.00673,121.106,1.39337,121.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.849,26.5631,27.1955,27.247,26.5578,27.3633,27.0511,26.9722,26.1198
2021-08-18 15:00:00,2021-08-18,0.0,15:00:00,2021-08-18 15:00:00,1.74797,73.4814,1.69237,77.7672,1.85704,72.5289,1.3541,67.0909,1.91018,86.4537,1.94355,71.2215,1.72114,66.2997,1.26603,105.867,1.87587,87.8097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4229,28.2806,28.7651,28.8613,28.2352,28.8981,28.7079,28.3996,27.8278
2021-08-18 16:00:00,2021-08-18,0.0,16:00:00,2021-08-18 16:00:00,2.2255,102.867,1.91546,60.2481,3.31275,138.651,1.90032,112.282,1.91602,93.9837,3.61195,143.945,2.07131,66.1443,3.26185,129.508,1.87446,52.6135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4313,29.3672,28.821,29.732,29.3209,28.8251,29.741,28.9349,28.8003
2021-08-18 17:00:00,2021-08-18,0.0,17:00:00,2021-08-18 17:00:00,3.20451,147.971,2.95301,152.047,3.15826,142.329,2.92904,150.156,2.92406,139.848,3.39213,145.722,3.16913,153.446,3.28653,137.569,3.20634,143.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.546,28.7841,28.5977,29.1891,28.4691,28.7941,29.0975,28.526,28.1112
2021-08-18 18:00:00,2021-08-18,0.0,18:00:00,2021-08-18 18:00:00,3.05601,146.371,2.92327,151.569,3.00718,140.114,2.89185,149.136,2.85336,141.813,3.25066,141.909,3.16345,154.761,3.21324,138.543,3.13421,145.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7488,28.8682,28.8397,29.3633,28.7029,29.0321,29.1976,28.8372,28.1685
2021-08-18 19:00:00,2021-08-18,0.0,19:00:00,2021-08-18 19:00:00,2.71619,160.441,2.89039,169.256,2.6225,150.499,2.6795,159.201,2.54172,149.616,2.99272,149.115,3.0708,169.587,2.84376,143.481,2.95005,154.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4839,28.74,28.5863,29.2429,28.6154,28.7864,29.1064,28.6851,27.983
2021-08-18 20:00:00,2021-08-18,0.0,20:00:00,2021-08-18 20:00:00,4.34048,74.8477,4.30586,76.621,3.7558,74.4166,4.83953,77.5015,4.62776,75.254,4.21624,79.2289,4.52154,76.6754,4.74762,73.5119,4.06882,78.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8356,27.3807,27.0264,27.8468,27.4673,27.2572,27.0968,27.2422,25.9766
