,Data,precipitacao_observada,Datetime,prec_prev_Bonfim,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Bonfim,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
124,2021-10-06,0.0,2021-10-06 04:00:00,0.923686,0.811636,0.956954,0.399139,0.828142,0.473791,0.584158,0.960388,0.562751,19.9369,19.8044,20.0104,19.5471,20.3319,20.0161,19.5181,20.1847,20.3185
125,2021-10-06,0.0,2021-10-06 05:00:00,0.521636,0.453441,0.558767,0.275842,0.441328,0.309897,0.372835,0.567803,0.288342,19.9548,19.8635,20.0493,19.5318,20.353,20.0507,19.5771,20.2235,20.3745
126,2021-10-06,0.0,2021-10-06 06:00:00,0.160983,0.133184,0.112956,0.109933,0.111484,0.0684261,0.102738,0.0982723,0.084529,19.9503,19.8582,20.05,19.5187,20.355,20.0541,19.576,20.2302,20.3683
127,2021-10-06,0.0,2021-10-06 07:00:00,0.0510406,0.0511549,0.0242373,0.0392434,0.0297472,0.016717,0.045071,0.0163361,0.0285989,19.9655,19.8723,20.07,19.59,20.3618,20.0774,19.601,20.2426,20.3731
128,2021-10-06,0.0,2021-10-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9885,19.9153,20.0591,19.6077,20.3847,20.0599,19.6345,20.2371,20.4168
129,2021-10-06,0.0,2021-10-06 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0106,19.9513,20.0815,19.6442,20.3938,20.0896,19.6814,20.2515,20.4432
130,2021-10-06,0.0,2021-10-06 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1247,20.097,20.1897,19.8475,20.4901,20.2118,19.83,20.3619,20.5792
131,2021-10-06,0.0,2021-10-06 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4508,20.4172,20.4481,20.2723,20.7838,20.4833,20.1671,20.6076,20.8868
132,2021-10-06,0.0,2021-10-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0052,20.9501,20.942,20.9188,21.2961,21.0083,20.6986,21.071,21.3878
133,2021-10-06,0.0,2021-10-06 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8722,22.7803,22.6197,22.715,23.2171,22.5664,22.489,22.8634,23.2674
134,2021-10-06,0.0,2021-10-06 14:00:00,0.00033921,0.0013712,0.0,0.000405192,1.10269e-05,0.0,0.0022856,0.0,0.0001055,22.9578,23.0009,22.7953,22.5575,23.5926,22.741,22.431,23.2723,23.6338
135,2021-10-06,0.0,2021-10-06 15:00:00,0.00033921,0.0013712,0.0,0.000405192,1.10269e-05,0.0,0.0022856,0.0,0.0001055,23.4118,23.2889,23.449,23.1638,23.6967,23.3601,22.918,23.5979,23.6797
136,2021-10-06,0.0,2021-10-06 16:00:00,0.00033921,0.0013712,0.0,0.000405192,1.10269e-05,0.0,0.0022856,0.0,0.0001055,24.4529,24.3542,24.4365,24.0623,24.8951,24.3221,23.9163,24.6341,24.928
137,2021-10-06,0.0,2021-10-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6246,24.6912,24.4958,24.34,25.0139,24.4508,24.3441,24.7026,25.2025
138,2021-10-06,0.0,2021-10-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5814,24.6794,24.5751,24.2818,25.0142,24.5005,24.3281,24.8191,25.2088
139,2021-10-06,0.0,2021-10-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2058,24.7798,24.2958,23.8565,24.6952,24.1749,24.5329,24.5714,25.2302
140,2021-10-06,0.0,2021-10-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5104,24.4183,24.0298,24.1295,24.9149,24.0074,24.0891,24.2204,24.9517
141,2021-10-06,0.0,2021-10-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9368,22.8646,23.0311,22.1356,23.3635,22.9771,22.5365,23.2427,23.4082
142,2021-10-06,0.0,2021-10-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5285,21.504,21.6032,20.912,21.9451,21.622,21.1678,21.7868,22.0601
143,2021-10-06,0.0,2021-10-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.959,21.0306,20.9355,20.3788,21.3991,20.9249,20.6968,21.1429,21.5907
144,2021-10-07,0.0,2021-10-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0458,21.0583,21.0323,21.0183,21.0732,21.006,21.0297,21.0587,21.0869
145,2021-10-07,0.0,2021-10-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2978,20.471,20.3182,19.3083,20.7493,20.255,20.0927,20.5755,21.0057
146,2021-10-07,0.0,2021-10-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9199,20.077,19.9113,18.5805,20.3986,19.8463,19.7383,20.183,20.5955
147,2021-10-07,0.0,2021-10-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,20.0635,19.8457,18.5267,20.3451,19.7518,19.7618,20.1067,20.3589
148,2021-10-07,0.0,2021-10-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7722,19.9876,19.6872,18.2734,20.1371,19.5927,19.6092,19.9548,20.1445
149,2021-10-07,0.0,2021-10-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.016,20.5056,19.7976,18.2897,20.3513,19.6727,20.0312,20.1718,20.766
150,2021-10-07,0.0,2021-10-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2606,20.3059,20.4149,18.5645,20.6204,20.3175,19.9013,20.6466,20.6323
151,2021-10-07,0.0,2021-10-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3965,20.4195,20.3937,18.6895,20.7209,20.4132,20.0746,20.5781,20.78
152,2021-10-07,0.0,2021-10-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3768,20.3077,20.3878,18.7411,20.6264,20.4388,20.0455,20.4603,20.6428
153,2021-10-07,0.0,2021-10-07 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2043,20.1242,20.271,18.649,20.4207,20.3631,19.9814,20.2679,20.444
154,2021-10-07,0.0,2021-10-07 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1546,21.0588,21.1792,21.1676,21.3926,21.3305,20.8887,21.2154,21.3754
155,2021-10-07,0.0,2021-10-07 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9891,22.7805,23.0786,23.3038,23.1681,23.3381,22.6957,23.0026,23.1285
156,2021-10-07,0.0,2021-10-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.836,24.7008,24.8275,25.0238,25.0076,25.0422,24.6529,24.7727,25.0105
157,2021-10-07,0.0,2021-10-07 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7877,26.5817,26.7706,26.7993,26.9907,26.9658,26.4776,26.7266,26.9492
158,2021-10-07,0.0,2021-10-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4966,25.6775,25.225,25.5558,25.5677,25.6058,25.6902,25.0652,25.937
159,2021-10-07,0.0,2021-10-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5812,24.6814,24.3686,24.4707,24.8455,24.6616,24.481,24.3683,25.1702
160,2021-10-07,0.0,2021-10-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6988,23.7194,23.586,23.6154,23.884,23.8878,23.5686,23.5265,24.1304
161,2021-10-07,0.0,2021-10-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4499,23.3994,23.3823,23.4034,23.5619,23.6017,23.3444,23.2825,23.7232
162,2021-10-07,0.0,2021-10-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9431,22.8816,22.95,22.9191,23.1777,23.1526,22.7547,22.8838,23.3124
163,2021-10-07,0.0,2021-10-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3819,22.267,22.4088,22.2657,22.5969,22.6624,22.1305,22.3642,22.7003
164,2021-10-07,0.0,2021-10-07 20:00:00,3.25554e-10,2.35769e-10,9.46697e-11,0.0,3.87927e-08,0.0,0.0,3.20275e-08,1.18656e-08,21.8487,21.8035,21.7668,21.6396,22.1298,22.0848,21.5582,21.8261,22.2837
165,2021-10-07,0.0,2021-10-07 21:00:00,0.0157587,0.00594913,0.0286907,0.00767051,0.0210078,0.00941969,0.00410471,0.0418092,0.00881093,21.7807,21.7569,21.6336,21.4811,22.0835,21.7068,21.4936,21.7768,22.2255
166,2021-10-07,0.0,2021-10-07 22:00:00,1.65658,1.71868,1.69752,1.69378,1.64744,1.71285,1.93848,1.66733,1.66379,21.3576,21.2872,21.2839,20.937,21.6835,21.4335,21.016,21.4111,21.769
167,2021-10-07,0.0,2021-10-07 23:00:00,2.32453,2.1551,2.75002,2.2239,2.23876,2.7418,2.23396,2.38883,2.17865,20.7433,20.6636,20.6941,20.3073,21.087,20.8074,20.3715,20.8387,21.155
168,2021-10-08,0.0,2021-10-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4178,20.4113,20.4229,20.416,20.4193,20.4234,20.4072,20.4221,20.4152
169,2021-10-08,0.0,2021-10-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0063,19.8899,19.9922,19.6304,20.3473,20.0564,19.5933,20.1516,20.3789
170,2021-10-08,0.0,2021-10-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9916,19.8926,19.9497,19.6351,20.3195,20.0282,19.6182,20.0999,20.3698
171,2021-10-08,0.0,2021-10-08 03:00:00,0.0368798,0.00870948,0.0893581,0.0614876,0.0103262,0.128572,0.0173993,0.0242449,0.00213421,19.9059,19.8022,19.8682,19.5371,20.233,19.9437,19.524,20.0157,20.2791
172,2021-10-08,0.0,2021-10-08 04:00:00,0.00162891,0.000898362,0.00151713,0.00468458,2.23564e-05,0.00511108,0.00235605,1.75089e-06,2.20258e-05,19.8889,19.7848,19.8514,19.4737,20.2169,19.9238,19.4943,19.9972,20.2672
173,2021-10-08,0.0,2021-10-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8434,19.7293,19.8222,19.3835,20.1798,19.8806,19.4116,19.9582,20.2255
174,2021-10-08,0.0,2021-10-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.42144e-08,0.0,0.0,19.7774,19.6659,19.7521,19.2809,20.1106,19.8152,19.3486,19.8885,20.1587
175,2021-10-08,0.0,2021-10-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.42144e-08,0.0,0.0,19.7717,19.6475,19.7696,19.2282,20.1272,19.815,19.3347,19.9153,20.16
176,2021-10-08,0.0,2021-10-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.42144e-08,0.0,0.0,19.7567,19.6271,19.7847,19.0462,20.1362,19.8111,19.2801,19.9389,20.1562
177,2021-10-08,0.0,2021-10-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6724,19.5916,19.8124,18.8777,20.1454,19.7678,19.2141,19.9907,20.1542
178,2021-10-08,0.0,2021-10-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4421,19.5535,19.5738,19.1868,19.9171,19.4602,19.2523,19.9237,20.0656
179,2021-10-08,0.0,2021-10-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.905,19.851,19.8337,19.706,20.3941,19.7553,19.4564,20.205,20.3923
180,2021-10-08,0.0,2021-10-08 12:00:00,1.25915e-06,0.0,4.0777e-05,5.21541e-08,8.28877e-07,1.04308e-07,0.0,0.000504008,7.68341e-09,21.1719,21.0401,21.143,21.0521,21.518,21.1686,20.724,21.2972,21.5738
181,2021-10-08,0.0,2021-10-08 13:00:00,0.0962878,0.0151123,0.322131,0.0812255,0.0275148,0.166236,0.0190236,0.187279,0.00163893,20.6671,20.7019,20.6696,20.5368,21.0306,20.7556,20.6148,20.8065,21.1228
182,2021-10-08,0.0,2021-10-08 14:00:00,0.0962929,0.0151124,0.322148,0.0812275,0.0276151,0.166236,0.0190236,0.187568,0.0016394,21.8946,21.881,21.8076,21.4946,22.2576,21.779,21.5425,21.9987,22.2588
183,2021-10-08,0.0,2021-10-08 15:00:00,0.0962916,0.0151124,0.322108,0.0812274,0.0276142,0.166236,0.0190236,0.187064,0.0016394,22.1653,22.1913,22.011,21.92,22.5603,22.0224,21.8909,22.2242,22.6536
184,2021-10-08,0.0,2021-10-08 16:00:00,5.03659e-06,7.63685e-08,1.71959e-05,1.99676e-06,0.000100303,0.0,0.0,0.00028868,4.7381e-07,22.4071,22.37,22.2819,22.116,22.7636,22.3435,21.9999,22.4045,22.9495
185,2021-10-08,0.0,2021-10-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.267,22.2594,22.119,21.9164,22.6379,22.1389,21.9113,22.2673,22.8186
186,2021-10-08,0.0,2021-10-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8101,21.7914,21.6589,21.4808,22.1741,21.7087,21.4165,21.8011,22.3494
187,2021-10-08,0.0,2021-10-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8781,20.8634,20.7753,20.5186,21.2391,20.8482,20.49,20.8879,21.4325
188,2021-10-08,0.0,2021-10-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4061,20.2863,20.3965,19.8893,20.817,20.4387,19.907,20.5365,20.8663
189,2021-10-08,0.0,2021-10-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0838,19.9751,20.1931,19.6311,20.5344,20.1655,19.658,20.3828,20.5283
190,2021-10-08,0.0,2021-10-08 22:00:00,0.0,0.0,0.000120133,0.0,0.0,9.43244e-05,0.0,0.000244856,8.28877e-08,19.7135,19.6709,19.7147,19.3374,20.1495,19.6944,19.3555,19.9165,20.2121
191,2021-10-08,0.0,2021-10-08 23:00:00,0.0,0.0,0.000231773,0.0,0.0,9.43244e-05,0.0,0.000712961,1.00583e-07,19.4638,19.4438,19.5105,19.163,19.863,19.5117,19.1584,19.7021,19.9495
192,2021-10-09,0.0,2021-10-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1757,20.1874,20.162,20.1677,20.1828,20.1548,20.1786,20.1683,20.1953
193,2021-10-09,0.0,2021-10-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0185,19.0531,19.192,18.5777,19.4659,19.1289,18.7684,19.4054,19.5519
194,2021-10-09,0.0,2021-10-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0232,19.0939,19.1341,18.6576,19.4201,19.1255,18.8028,19.3323,19.5858
195,2021-10-09,0.0,2021-10-09 03:00:00,0.0,1.46332e-16,0.0,0.0,0.0,0.0,8.41916e-14,0.0,0.0,19.0962,19.0891,19.2429,18.6779,19.5093,19.2371,18.7883,19.4216,19.6005
196,2021-10-09,0.0,2021-10-09 04:00:00,0.0,1.46332e-16,0.0,0.0,0.0,0.0,8.41916e-14,0.0,0.0,19.0653,19.0832,19.2215,18.6516,19.4727,19.2128,18.7955,19.4123,19.5833
197,2021-10-09,0.0,2021-10-09 05:00:00,0.0,2.21582e-17,0.0,0.0,0.0,0.0,8.41916e-14,0.0,0.0,19.1917,19.2721,19.1968,18.7814,19.573,19.2034,18.9829,19.3824,19.7673
198,2021-10-09,0.0,2021-10-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.194,19.2419,19.3125,18.734,19.5873,19.2909,18.9536,19.5009,19.7355
199,2021-10-09,0.0,2021-10-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2624,19.3294,19.3936,18.7952,19.6671,19.3639,19.0404,19.6016,19.8165
200,2021-10-09,0.0,2021-10-09 08:00:00,0.00116248,0.000120549,0.000637955,1.78784e-06,0.000841435,6.84926e-09,3.76379e-11,0.000465946,4.8879e-05,19.1844,19.345,19.334,18.6604,19.5852,19.3092,19.0606,19.5249,19.8401
201,2021-10-09,0.0,2021-10-09 09:00:00,0.00135189,0.000120553,0.00467612,0.000210607,0.00091351,0.00406419,1.65126e-09,0.00254795,4.88947e-05,19.0938,19.1739,19.2241,18.5487,19.513,19.2115,18.8851,19.4211,19.679
202,2021-10-09,0.0,2021-10-09 10:00:00,0.00135189,0.000120554,0.00467612,0.000210634,0.00091351,0.00406419,3.14858e-09,0.00254795,4.8896e-05,19.1604,19.0963,19.1743,18.8139,19.5521,19.1727,18.7945,19.3694,19.6075
203,2021-10-09,0.0,2021-10-09 11:00:00,0.000189417,4.72937e-09,0.00403816,0.000208846,7.20746e-05,0.00406418,3.11094e-09,0.00208201,1.69493e-08,19.2862,19.2817,19.3479,19.0963,19.6553,19.3385,18.9889,19.5459,19.7724
204,2021-10-09,0.0,2021-10-09 12:00:00,4.80423e-06,1.84809e-09,0.00207605,3.02243e-08,4.55845e-05,4.65661e-10,3.98237e-09,0.00472808,1.66619e-09,19.6598,19.5637,19.6781,19.5159,20.0066,19.7281,19.2731,19.825,20.0479
205,2021-10-09,0.0,2021-10-09 13:00:00,1.03541e-05,2.8951e-08,0.00590438,2.26137e-08,9.49869e-05,1.61864e-05,1.35223e-06,0.01483,1.31932e-06,19.6231,19.5396,19.6105,19.5068,19.936,19.6348,19.2977,19.7744,19.9907
206,2021-10-09,0.0,2021-10-09 14:00:00,6.64257e-05,2.61238e-05,0.00590652,4.80386e-06,0.000914147,1.62693e-05,0.000211993,0.0152911,0.000232756,19.644,19.498,19.6853,19.5266,20.0082,19.7113,19.2105,19.8613,19.9955
207,2021-10-09,0.0,2021-10-09 15:00:00,6.16214e-05,2.61231e-05,0.00383047,4.8002e-06,0.000868562,1.62688e-05,0.000211991,0.010563,0.000232756,20.1362,20.0373,20.1164,20.0486,20.5009,20.1349,19.7406,20.2921,20.5417
208,2021-10-09,0.0,2021-10-09 16:00:00,5.60716e-05,2.60949e-05,2.13459e-06,4.78125e-06,0.00081916,8.28877e-08,0.000210641,0.000461044,0.000231437,20.343,20.2158,20.4016,20.2325,20.6888,20.4479,19.9257,20.5528,20.7126
209,2021-10-09,0.0,2021-10-09 17:00:00,0.0797323,0.0331247,0.0282285,0.0781654,0.0766514,0.0278481,0.0295989,0.0277303,0.0399356,20.3051,20.2574,20.4618,20.0512,20.6606,20.5123,19.9704,20.6167,20.7532
210,2021-10-09,0.0,2021-10-09 18:00:00,0.282313,0.233413,0.17836,0.248294,0.313635,0.147977,0.198379,0.211117,0.263593,19.9658,20.0154,20.0343,19.6472,20.3212,20.0508,19.7402,20.2138,20.4889
211,2021-10-09,0.0,2021-10-09 19:00:00,0.292137,0.238668,0.183797,0.253747,0.324203,0.1504,0.202316,0.218458,0.267888,19.8623,19.7808,19.891,19.5311,20.2393,19.9121,19.4969,20.0544,20.2892
212,2021-10-09,0.0,2021-10-09 20:00:00,0.218012,0.215678,0.155841,0.178451,0.255693,0.122638,0.178151,0.191162,0.241525,19.5475,19.4965,19.5731,19.0639,19.9377,19.5579,19.2121,19.7715,19.9953
213,2021-10-09,0.0,2021-10-09 21:00:00,0.017468,0.018592,0.00586925,0.0115421,0.0195597,0.00260147,0.017237,0.00788571,0.0188716,19.1629,19.1781,19.2649,18.685,19.5732,19.256,18.8978,19.4613,19.6815
214,2021-10-09,0.0,2021-10-09 22:00:00,0.0079059,0.0135407,0.000572681,0.00740236,0.00899419,0.000994042,0.0138564,0.000544876,0.0146057,18.9188,19.0128,18.9605,18.4992,19.3188,18.9605,18.7224,19.1566,19.5233
215,2021-10-09,0.0,2021-10-09 23:00:00,0.0468673,0.0490436,0.038061,0.0495153,0.0413876,0.0377733,0.0549673,0.0370958,0.0395506,18.4343,18.5099,18.5214,18.0647,18.8387,18.5062,18.2097,18.727,19.0251
216,2021-10-10,0.0,2021-10-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7557,19.7719,19.7379,19.7489,19.7618,19.7318,19.7643,19.7432,19.7786
217,2021-10-10,0.0,2021-10-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6346,18.6013,18.6862,18.337,19.0098,18.7139,18.3029,18.8509,19.114
218,2021-10-10,0.0,2021-10-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6785,18.6619,18.6605,18.3761,19.0461,18.6617,18.3803,18.8464,19.1588
219,2021-10-10,0.0,2021-10-10 03:00:00,8.79943e-10,1.9837e-06,3.70643e-10,2.92297e-10,6.31906e-10,2.63494e-10,9.65875e-07,1.70713e-10,1.02095e-06,18.6545,18.6345,18.6494,18.3644,19.0195,18.6695,18.3537,18.8264,19.1303
220,2021-10-10,0.0,2021-10-10 04:00:00,0.217826,0.25713,0.221578,0.283196,0.160214,0.266098,0.297558,0.19343,0.196551,18.4088,18.3774,18.3879,18.0147,18.8048,18.3822,18.0769,18.5976,18.8905
221,2021-10-10,0.0,2021-10-10 05:00:00,0.473943,0.492991,0.495881,0.536255,0.406139,0.534635,0.534457,0.467792,0.414626,18.2561,18.2559,18.2207,17.8546,18.6461,18.217,17.96,18.419,18.7707
222,2021-10-10,0.0,2021-10-10 06:00:00,0.518569,0.536405,0.542129,0.605461,0.42704,0.597219,0.60379,0.493417,0.435091,18.3813,18.4074,18.3858,17.9515,18.7707,18.3715,18.1217,18.5944,18.9153
223,2021-10-10,0.0,2021-10-10 07:00:00,0.957084,0.870526,1.05825,1.05714,0.803552,1.04176,1.02964,1.03449,0.688005,18.1595,18.1508,18.3613,17.7634,18.5769,18.3582,17.8635,18.5341,18.6212
224,2021-10-10,1.0,2021-10-10 08:00:00,1.16015,1.06943,1.33927,1.25392,1.01802,1.30958,1.22089,1.32798,0.893979,18.2204,18.2532,18.23,17.7777,18.5965,18.2261,17.952,18.4165,18.7444
225,2021-10-10,0.0,2021-10-10 09:00:00,3.38005,3.28063,3.52976,3.44333,3.22493,3.48034,3.40794,3.53309,3.06922,17.887,17.9262,17.9716,17.5502,18.2742,17.9447,17.6229,18.1777,18.381
226,2021-10-10,0.0,2021-10-10 10:00:00,4.40534,4.33079,4.51538,4.46302,4.31242,4.51618,4.42494,4.51772,4.17962,17.8481,17.9182,17.9988,17.5338,18.2581,17.9923,17.6255,18.1886,18.3898
227,2021-10-10,0.0,2021-10-10 11:00:00,5.82435,5.78598,5.85133,5.99593,5.66797,5.91317,6.01923,5.8358,5.54922,18.0516,18.061,18.0113,17.7469,18.445,18.0101,17.7411,18.2133,18.5763
228,2021-10-10,0.0,2021-10-10 12:00:00,3.97652,4.03173,3.98155,4.19879,3.81008,4.11026,4.29585,3.92933,3.81441,18.302,18.2767,18.2778,18.0527,18.7161,18.2988,17.9569,18.4675,18.808
229,2021-10-10,0.0,2021-10-10 13:00:00,2.48876,2.65753,2.39443,2.64495,2.36781,2.49939,2.83936,2.34703,2.50619,18.7191,18.6565,18.6856,18.4995,19.0973,18.7238,18.3734,18.8635,19.1623
230,2021-10-10,0.0,2021-10-10 14:00:00,1.0374,1.17792,0.94123,1.03067,1.01899,0.945215,1.19873,0.963228,1.12698,18.8642,18.8697,18.8617,18.614,19.2517,18.9017,18.5691,19.0358,19.3903
231,2021-10-10,0.0,2021-10-10 15:00:00,1.52968,1.59297,1.56756,1.45702,1.59371,1.56071,1.56161,1.61104,1.5751,19.0279,19.0031,19.0632,18.7619,19.3941,19.0884,18.707,19.2329,19.5005
232,2021-10-10,0.0,2021-10-10 16:00:00,2.628,2.89513,2.46284,2.6749,2.55356,2.58806,2.92297,2.36927,2.75872,19.1534,19.0962,19.3202,18.9155,19.5289,19.3203,18.7984,19.509,19.5815
233,2021-10-10,0.0,2021-10-10 17:00:00,2.58101,2.92576,2.40023,2.74514,2.4062,2.57295,3.05991,2.20658,2.72417,19.1681,19.2,19.2393,18.8864,19.5467,19.2567,18.9177,19.4231,19.7004
234,2021-10-10,0.0,2021-10-10 18:00:00,2.26271,2.68953,1.90528,2.47086,1.98676,2.01848,2.91637,1.77818,2.35766,18.9491,18.915,18.9528,18.6029,19.3361,18.9667,18.6183,19.1387,19.4334
235,2021-10-10,1.0,2021-10-10 19:00:00,1.1362,1.25156,1.10521,1.30503,0.942379,1.19078,1.45689,1.02041,1.00922,18.8045,18.8718,18.897,18.3606,19.2019,18.915,18.5735,19.0692,19.3825
236,2021-10-10,0.0,2021-10-10 20:00:00,0.90371,1.00046,0.852828,1.00152,0.761931,0.941597,1.11604,0.801182,0.807395,18.7351,18.6462,18.7659,18.2407,19.126,18.7617,18.3552,18.9649,19.1677
237,2021-10-10,0.0,2021-10-10 21:00:00,0.324484,0.338506,0.361695,0.400206,0.245381,0.457603,0.38223,0.263063,0.277592,18.6198,18.5864,18.6288,18.1123,19.0145,18.6175,18.2999,18.8316,19.0958
238,2021-10-10,0.0,2021-10-10 22:00:00,0.250778,0.290158,0.236392,0.282801,0.21357,0.274594,0.316446,0.2005,0.267627,18.5549,18.5294,18.5864,18.1051,18.9506,18.5881,18.228,18.7851,19.0455
239,2021-10-10,1.0,2021-10-10 23:00:00,0.24334,0.250336,0.264128,0.364507,0.173182,0.423682,0.321144,0.177016,0.225686,18.4772,18.4436,18.5944,18.0904,18.8563,18.5883,18.1724,18.7803,18.9339
240,2021-10-11,0.0,2021-10-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2662,19.2346,19.2967,19.2676,19.2639,19.299,19.2352,19.2935,19.2332
241,2021-10-11,0.0,2021-10-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4393,18.3795,18.5489,18.1484,18.7917,18.5918,18.1033,18.6981,18.8545
242,2021-10-11,0.0,2021-10-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5628,18.5638,18.6022,18.2132,18.9041,18.6429,18.289,18.7631,19.0218
243,2021-10-11,0.0,2021-10-11 03:00:00,1.58301,1.84629,1.41025,1.70869,1.61082,1.42902,1.99803,1.51184,1.77248,18.3944,18.4282,18.4913,18.0132,18.7776,18.4944,18.1447,18.6658,18.894
244,2021-10-11,0.0,2021-10-11 04:00:00,2.94903,3.09691,2.94286,3.2838,3.0036,2.98353,3.54575,3.19999,2.92749,18.4127,18.4107,18.4707,18.0252,18.7906,18.4962,18.1105,18.6356,18.9104
