,Data,precipitacao_observada,Horario,Datetime,BoaVista_ws10,BoaVista_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_BoaVista,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_BoaVista,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-22 00:00:00,2021-09-22,0.0,00:00:00,2021-09-22 00:00:00,7.33664,224.244,7.2841,224.448,6.93196,223.652,7.3397,222.996,7.00094,224.933,7.58501,222.268,6.86524,223.813,6.22274,225.198,7.41993,224.335,0.0379179,0.0164511,0.0797852,0.0275759,0.0525949,0.0655035,0.00869488,0.0789339,0.0412863,22.2584,22.5337,22.2513,22.257,22.4827,22.1177,22.4609,22.4039,22.6917
2021-09-22 01:00:00,2021-09-22,0.0,01:00:00,2021-09-22 01:00:00,5.98925,226.337,5.35075,228.851,6.43778,224.04,5.80827,225.382,5.99177,227.825,6.71062,223.612,4.92067,228.007,5.82571,225.858,5.90435,228.69,0.0,3.72529e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.70552e-08,21.8646,22.1213,21.7874,21.8573,22.0677,21.6508,22.0609,21.9678,22.238
2021-09-22 02:00:00,2021-09-22,0.0,02:00:00,2021-09-22 02:00:00,5.44268,221.28,4.91611,223.252,5.73893,220.275,5.62593,221.636,5.00138,222.644,6.1611,221.392,4.97588,221.845,4.99138,219.581,5.01239,225.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5724,21.8374,21.4863,21.5417,21.8051,21.3463,21.7738,21.6914,21.9422
2021-09-22 03:00:00,2021-09-22,0.0,03:00:00,2021-09-22 03:00:00,7.21007,212.701,6.60891,212.957,7.54485,212.238,7.0343,212.966,7.04007,211.725,7.5227,212.872,6.43456,212.979,7.15331,210.76,6.69225,212.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3172,21.5863,21.2911,21.3393,21.5598,21.1852,21.5094,21.4292,21.7483
2021-09-22 04:00:00,2021-09-22,1.0,04:00:00,2021-09-22 04:00:00,7.82075,203.815,7.13517,205.696,8.12025,203.25,7.59068,204.326,7.65519,202.98,7.98856,204.369,7.07837,205.658,7.97888,201.493,6.83539,205.342,0.0440539,0.354459,0.00161657,0.000917293,0.449845,0.000381172,0.0338016,0.0806832,1.10806,20.9998,21.2586,20.9739,21.0029,21.1527,20.8464,21.2065,21.1034,21.314
2021-09-22 05:00:00,2021-09-22,0.0,05:00:00,2021-09-22 05:00:00,7.3095,204.828,7.28779,205.445,7.0874,203.985,7.34862,205.496,6.92444,203.513,7.11962,205.81,7.27031,205.256,6.81398,202.385,7.02377,204.437,0.0440825,0.354933,0.00161667,0.000986557,0.449848,0.000381306,0.0343645,0.0806832,1.1082,20.6685,20.9117,20.6321,20.6356,20.8871,20.4643,20.8304,20.8022,21.0338
2021-09-22 06:00:00,2021-09-22,0.0,06:00:00,2021-09-22 06:00:00,6.33839,206.683,6.22541,206.519,6.31273,206.095,6.20009,207.999,6.08912,205.073,6.26819,208.032,6.20876,206.506,6.14802,203.724,6.05792,206.018,0.0440825,0.354933,0.00161667,0.000986557,0.449848,0.000381306,0.0343645,0.0806832,1.1082,20.5731,20.7036,20.5364,20.4463,20.779,20.3851,20.6143,20.7029,20.8206
2021-09-22 07:00:00,2021-09-22,0.0,07:00:00,2021-09-22 07:00:00,5.99432,203.494,5.76568,204.155,6.04701,202.599,5.84263,204.178,5.82099,202.309,5.88226,204.378,5.62416,203.701,5.96527,200.682,5.67385,203.58,2.86251e-05,0.000473797,1.04308e-07,6.92643e-05,3.09944e-06,1.3411e-07,0.000562899,1.49012e-08,0.000136495,20.5518,20.7824,20.5123,20.4843,20.7653,20.2325,20.6897,20.682,20.8765
2021-09-22 08:00:00,2021-09-22,2.0,08:00:00,2021-09-22 08:00:00,5.83326,200.494,5.67024,198.584,5.46781,202.431,5.53775,204.619,5.49566,198.664,5.17179,206.323,5.87441,200.641,5.53155,198.709,5.09862,202.285,0.0257347,0.0814349,0.00165534,0.000946775,0.0868924,1.0334e-05,0.0144853,0.0246207,0.139915,20.5214,20.7525,20.4743,20.3373,20.7535,20.1586,20.6315,20.6622,20.8877
2021-09-22 09:00:00,2021-09-22,1.0,09:00:00,2021-09-22 09:00:00,4.94371,208.574,4.99787,208.276,4.72609,205.451,5.07987,211.745,4.55137,201.194,4.77419,207.194,5.14026,212.977,4.32961,199.681,4.69649,200.646,0.0257373,0.0841629,0.00165541,0.000951264,0.0868926,3.72306e-05,0.0152499,0.0246207,0.141076,20.1163,20.3674,20.166,20.2133,20.3033,19.9155,20.3327,20.2087,20.4937
2021-09-22 10:00:00,2021-09-22,0.0,10:00:00,2021-09-22 10:00:00,4.96493,196.364,4.29359,196.607,5.46668,199.526,4.66417,200.354,5.08657,194.398,5.08593,206.121,4.24555,197.988,5.70136,194.213,4.33048,197.556,0.0904763,0.298191,0.0430612,0.0273513,0.267916,0.0550384,0.0862763,0.127739,0.517279,20.3872,20.6725,20.1406,20.3483,20.662,19.939,20.6528,20.2657,20.7494
2021-09-22 11:00:00,2021-09-22,0.0,11:00:00,2021-09-22 11:00:00,5.20154,189.46,5.04415,189.313,5.38111,189.303,5.05352,190.162,5.29709,189.087,5.18217,190.863,4.94115,189.581,5.57659,188.448,5.05884,188.853,0.213527,0.460711,0.117191,0.174732,0.377721,0.118397,0.297053,0.209723,0.721024,20.6904,20.9047,20.7103,20.8993,20.8419,20.7027,20.9237,20.7916,20.9984
2021-09-22 12:00:00,2021-09-22,0.0,12:00:00,2021-09-22 12:00:00,6.41115,181.056,6.10126,179.946,6.55022,181.87,6.07086,181.813,6.7488,180.736,6.19851,183.234,5.88169,180.061,7.01027,180.758,6.3859,180.474,0.374357,0.617064,0.308916,0.312695,0.523104,0.287936,0.452371,0.417305,0.817107,20.2678,20.5319,20.2289,20.2666,20.4866,20.0907,20.4313,20.3877,20.6641
2021-09-22 13:00:00,2021-09-22,0.0,13:00:00,2021-09-22 13:00:00,5.44305,187.298,5.34124,186.766,5.49927,187.326,5.14856,186.598,5.6647,187.197,5.23732,187.319,5.15473,185.716,5.80555,186.876,5.5405,186.814,0.309618,0.403036,0.26751,0.286295,0.34208,0.232935,0.381344,0.314186,0.440904,21.4351,21.7194,21.3258,21.4982,21.5143,21.3037,21.6986,21.3774,21.7551
2021-09-22 14:00:00,2021-09-22,0.0,14:00:00,2021-09-22 14:00:00,4.99786,196.289,5.01604,195.721,4.96738,196.564,4.79334,194.879,5.09787,194.988,4.7829,195.134,4.8955,194.421,5.16137,195.571,5.08148,193.967,0.160832,0.159081,0.191725,0.137968,0.145383,0.169566,0.156083,0.207581,0.0972447,21.3175,21.634,21.221,21.4538,21.3872,21.2621,21.6858,21.1678,21.6418
2021-09-22 15:00:00,2021-09-22,0.0,15:00:00,2021-09-22 15:00:00,5.27967,191.91,5.35086,191.811,5.15393,191.11,5.10489,190.07,5.4025,191.773,5.03224,189.959,5.20584,189.638,5.34423,191.411,5.49344,191.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5667,21.9071,21.4467,21.674,21.6201,21.4313,21.9371,21.393,21.8912
2021-09-22 16:00:00,2021-09-22,0.0,16:00:00,2021-09-22 16:00:00,5.83658,188.097,5.82666,187.251,5.67905,188.199,5.49438,187.275,5.9266,187.193,5.39286,187.752,5.55054,186.064,5.861,186.415,5.96132,187.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4616,21.8035,21.3292,21.5406,21.5797,21.2947,21.7847,21.3397,21.8423
2021-09-22 17:00:00,2021-09-22,0.0,17:00:00,2021-09-22 17:00:00,5.63976,178.184,5.42821,176.283,5.73198,180.038,5.55318,168.04,6.09535,185.234,5.37969,172.43,5.68339,167.343,6.11076,184.93,5.85531,184.425,4.76837e-07,0.0,1.51992e-06,0.000463098,0.0,0.000798047,0.000465333,0.0,0.0,21.5748,21.8875,21.4467,21.3326,21.6548,21.155,21.5923,21.2078,21.9296
2021-09-22 18:00:00,2021-09-22,0.0,18:00:00,2021-09-22 18:00:00,5.63513,172.066,5.6315,172.566,5.69659,170.699,5.42118,171.555,5.74433,170.804,5.47941,171.874,5.47304,171.2,5.99873,168.817,5.70982,172.422,0.000622034,0.00015378,0.00122657,0.0125172,0.0,0.0233563,0.00534064,0.0,0.0,21.1636,21.479,21.0431,21.0433,21.3208,20.9669,21.1377,21.1,21.5742
2021-09-22 19:00:00,2021-09-22,0.0,19:00:00,2021-09-22 19:00:00,5.43159,173.907,5.28021,172.889,5.33193,174.275,5.08653,173.394,5.51322,174.617,5.04034,174.648,5.07629,171.052,5.65131,174.375,5.31697,174.371,0.000622034,0.00015378,0.00122657,0.0125172,0.0,0.0233563,0.00534064,0.0,0.0,20.9871,21.2542,20.9272,20.9955,21.1756,20.8409,21.1657,21.0096,21.3534
2021-09-22 20:00:00,2021-09-22,0.0,20:00:00,2021-09-22 20:00:00,5.50369,167.089,5.1287,167.284,5.77549,166.243,5.29407,168.211,5.65173,164.459,5.48842,168.803,5.10754,167.507,6.20198,162.185,5.20617,166.897,0.000621557,0.00015378,0.00122505,0.0134231,0.0,0.023672,0.00643033,0.0,0.0,20.414,20.699,20.3142,20.3738,20.6014,20.1988,20.5857,20.4288,20.7984
2021-09-22 21:00:00,2021-09-22,0.0,21:00:00,2021-09-22 21:00:00,4.33859,159.115,4.0845,158.014,4.42553,160.298,4.30114,158.778,4.47002,158.823,4.29882,160.451,4.16731,157.744,4.89212,159.776,4.11799,157.74,6.03795e-05,3.8147e-06,0.000124842,0.00199783,0.0,0.00252455,0.0017066,0.0,0.0,19.997,20.2855,19.8232,19.9802,20.1228,19.7808,20.1787,19.9862,20.3858
2021-09-22 22:00:00,2021-09-22,0.0,22:00:00,2021-09-22 22:00:00,4.07113,156.256,3.82245,155.289,4.12461,156.749,4.00075,156.607,4.19517,155.678,3.97102,157.497,3.87448,155.808,4.51761,156.022,3.84916,154.82,6.03795e-05,3.8147e-06,0.000124842,0.00199783,0.0,0.00252455,0.0017066,0.0,0.0,19.6818,19.9555,19.5882,19.6467,19.89,19.4659,19.8372,19.7624,20.0726
2021-09-22 23:00:00,2021-09-22,0.0,23:00:00,2021-09-22 23:00:00,3.38981,158.06,3.34469,156.338,3.41921,159.563,3.34604,157.474,3.66859,159.245,3.34754,158.913,3.36008,156.512,3.9471,159.799,3.5291,158.191,6.03795e-05,3.8147e-06,0.000124842,0.000628889,0.0,0.00141084,0.000151575,0.0,0.0,19.453,19.7176,19.3754,19.4277,19.688,19.2484,19.6094,19.6842,19.9024
2021-09-23 00:00:00,2021-09-23,0.0,00:00:00,2021-09-23 00:00:00,0.392071,139.386,0.476642,150.756,0.284851,130.469,0.710289,117.803,0.322234,131.503,0.54955,78.8984,0.769765,155.051,0.215715,154.113,0.50786,127.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0065,20.0193,19.99,20.0091,20.002,19.9939,20.0207,19.9843,20.0161
2021-09-23 01:00:00,2021-09-23,0.0,01:00:00,2021-09-23 01:00:00,1.77149,166.934,1.70984,167.079,1.97904,168.232,1.7222,167.853,2.00286,169.604,1.9608,170.387,1.71029,166.112,2.29746,169.243,1.83719,169.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.238,19.4939,19.1964,19.1791,19.5396,18.9868,19.3873,19.4991,19.6622
2021-09-23 02:00:00,2021-09-23,0.0,02:00:00,2021-09-23 02:00:00,2.20478,161.832,1.68137,157.459,2.68442,163.519,1.9655,163.706,2.25427,160.264,2.44302,167.523,1.51539,159.601,2.99968,160.132,1.83021,155.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1276,19.3306,19.1353,19.0754,19.4117,18.9464,19.2055,19.5392,19.4973
2021-09-23 03:00:00,2021-09-23,0.0,03:00:00,2021-09-23 03:00:00,1.89837,166.017,1.35527,169.212,2.29208,160.232,1.68106,155.813,2.1481,170.758,2.16721,158.093,1.31842,154.488,2.34838,163.894,2.04018,174.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8146,18.959,18.8309,18.687,19.1857,18.6316,18.805,19.2003,19.3786
2021-09-23 04:00:00,2021-09-23,0.0,04:00:00,2021-09-23 04:00:00,1.05286,112.864,1.04207,83.9293,1.16247,115.391,0.966103,102.361,1.56814,133.873,1.02192,112.535,0.995728,97.6116,1.51548,127.211,1.63945,130.81,0.000638342,6.83757e-08,0.00263789,1.01623e-06,0.0150552,9.45045e-08,1.05088e-07,0.0103318,0.0030935,18.3975,18.5862,18.4046,18.3461,18.7295,18.2377,18.5212,18.7545,19.3688
2021-09-23 05:00:00,2021-09-23,0.0,05:00:00,2021-09-23 05:00:00,1.80985,82.7123,1.45286,49.5663,2.29362,93.1935,2.29702,95.8381,1.50667,56.7332,2.38623,93.0429,1.58386,74.7366,1.94601,86.9817,1.70949,41.0446,0.00119264,0.0012009,0.00265266,1.78563e-06,0.0323007,1.37945e-05,7.5143e-07,0.0140944,0.0269062,17.5644,17.5716,17.9064,17.3499,17.8936,17.4583,17.4473,18.235,17.8661
2021-09-23 06:00:00,2021-09-23,0.0,06:00:00,2021-09-23 06:00:00,1.9092,92.2976,1.28391,87.3362,2.10349,90.7169,2.12646,100.427,1.54346,70.0479,2.22023,94.42,1.72834,102.411,1.64111,71.4787,1.08003,57.6636,0.0103662,0.0162467,0.00981,0.0108859,0.0371184,0.00952386,0.017462,0.0149272,0.0410519,17.2654,17.591,17.6603,16.882,17.7087,17.3181,17.2878,17.8768,17.9007
2021-09-23 07:00:00,2021-09-23,0.0,07:00:00,2021-09-23 07:00:00,1.96424,92.273,1.09515,86.0777,2.22625,81.6066,2.31289,98.2216,1.59235,73.9158,2.4094,87.5584,1.64004,94.2104,1.88123,67.8061,1.03276,57.7013,0.00972782,0.0162466,0.00717211,0.0108849,0.0220632,0.00952376,0.0174619,0.00459544,0.0379584,16.6049,17.0541,16.7052,16.3227,17.1453,16.3797,16.822,17.1999,17.3684
2021-09-23 08:00:00,2021-09-23,0.0,08:00:00,2021-09-23 08:00:00,1.21921,52.2239,0.827395,33.6546,1.97137,60.1706,1.77303,90.9869,1.41488,37.4313,2.64644,83.5665,1.02532,76.0432,1.71732,38.5665,1.4792,38.0179,0.00917352,0.0150458,0.00715734,0.0108841,0.00481768,0.00951006,0.0174612,0.000832864,0.0141457,16.2943,16.7015,16.2396,15.9335,16.8038,15.943,16.3172,16.6874,16.9825
2021-09-23 09:00:00,2021-09-23,0.0,09:00:00,2021-09-23 09:00:00,1.62516,27.6543,1.59779,30.2365,1.86856,27.3796,1.77246,36.9845,1.58883,23.3084,2.10318,41.8541,1.8636,31.7651,1.66106,17.6578,1.51542,27.7433,0.0547862,0.0545461,0.0491852,0.055525,0.0319864,0.0541803,0.0499314,0.029627,0.0355806,16.779,16.9761,16.781,16.6991,17.0219,16.5079,16.9167,17.0557,17.0956
2021-09-23 10:00:00,2021-09-23,0.0,10:00:00,2021-09-23 10:00:00,0.392071,139.386,0.476642,150.756,0.284851,130.469,0.710289,117.803,0.322234,131.503,0.54955,78.8984,0.769765,155.051,0.215715,154.113,0.50786,127.848,0.0547862,0.0545461,0.0493502,0.055525,0.0319864,0.0541813,0.0499314,0.0296273,0.0355806,17.0337,17.2746,16.9296,16.854,17.2973,16.7268,17.2389,17.2602,17.3818
2021-09-23 11:00:00,2021-09-23,0.0,11:00:00,2021-09-23 11:00:00,1.48531,79.8286,1.20609,56.2659,1.79272,75.7333,1.60868,91.8288,1.49281,71.4525,1.79114,82.7264,1.1209,69.3499,1.64214,70.8444,1.64284,61.5418,0.0596477,0.0549038,0.0542362,0.0635013,0.0320991,0.0857648,0.0501784,0.0296406,0.0355871,17.676,17.8844,17.5887,17.4505,18.0561,17.2025,17.7661,18.0366,18.1949
2021-09-23 12:00:00,2021-09-23,0.0,12:00:00,2021-09-23 12:00:00,1.3383,47.5981,1.34119,28.9141,1.45351,69.7256,1.45984,82.4827,1.6431,31.6831,1.69016,84.9,1.17425,60.754,1.33941,47.4337,1.74649,32.1063,0.0323338,0.00701244,0.0245424,0.0163909,0.0178342,0.0554587,0.000247061,0.00281753,0.0214206,18.8084,18.7908,18.8451,18.8094,18.9663,18.6523,18.8025,19.0488,18.9523
2021-09-23 13:00:00,2021-09-23,0.0,13:00:00,2021-09-23 13:00:00,1.45423,116.123,1.8208,118.872,1.16102,118.675,1.64496,109.208,1.09574,113.202,1.59566,112.884,1.93349,119.627,0.947962,142.286,1.62505,122.877,0.0807713,0.0321049,0.101235,0.0424756,0.071377,0.10173,0.0193631,0.0648396,0.0582489,19.1738,19.3973,19.0984,19.1994,19.2559,19.1004,19.3287,19.1109,19.4777
2021-09-23 14:00:00,2021-09-23,0.0,14:00:00,2021-09-23 14:00:00,2.32462,137.748,2.18362,137.987,1.83485,125.49,3.30865,129.288,1.4924,178.139,3.21942,115.952,3.29989,134.961,0.75382,201.936,1.1856,192.074,0.117181,0.0625041,0.129258,0.0856355,0.0975936,0.135268,0.0574531,0.0966534,0.0764245,19.7621,20.1229,19.6158,19.7808,19.7011,19.515,20.0853,19.4753,19.957
2021-09-23 15:00:00,2021-09-23,0.0,15:00:00,2021-09-23 15:00:00,3.11045,103.68,3.32482,119.962,2.7174,108.318,2.7362,110.433,3.23115,102.793,2.49752,109.237,3.05589,132.669,2.68244,111.876,3.48312,112.175,0.106345,0.0962403,0.122554,0.114458,0.0876562,0.136178,0.110732,0.104655,0.0815108,19.7435,20.0107,19.7509,19.7212,19.9955,19.5548,19.8478,19.9447,20.2395
2021-09-23 16:00:00,2021-09-23,0.0,16:00:00,2021-09-23 16:00:00,4.00845,135.293,3.86436,137.48,4.0134,133.234,4.10107,136.321,3.719,136.313,4.23537,134.659,3.92517,136.646,4.20896,143.366,3.66483,136.229,0.062842,0.0712112,0.0539068,0.0924935,0.0368924,0.100369,0.0916628,0.0456612,0.0447177,21.2122,21.5776,21.109,21.2383,21.4434,20.912,21.5617,21.1378,21.6917
2021-09-23 17:00:00,2021-09-23,0.0,17:00:00,2021-09-23 17:00:00,4.57858,133.387,4.57853,135.661,4.52917,134.862,4.68444,136.117,4.39991,138.852,4.76912,133.898,4.49748,135.453,4.98613,147.415,4.34005,133.806,0.0215712,0.0404544,0.0209978,0.0413572,0.0105631,0.0352476,0.0533258,0.013834,0.0265357,21.1987,21.5305,21.1111,21.195,21.4403,20.8916,21.4992,21.0951,21.7026
2021-09-23 18:00:00,2021-09-23,0.0,18:00:00,2021-09-23 18:00:00,4.75555,132.84,4.61201,132.573,4.82742,132.511,4.7152,131.994,4.61953,133.803,4.95647,132.567,4.56184,129.858,4.88676,137.158,4.57337,133.357,0.00493474,6.33597e-05,0.00821097,0.00412071,0.00277902,0.0104635,4.65214e-05,0.00302821,3.52412e-05,21.037,21.401,20.9234,21.0714,21.2476,20.7697,21.3727,21.0287,21.5029
2021-09-23 19:00:00,2021-09-23,0.0,19:00:00,2021-09-23 19:00:00,5.451,126.07,5.30355,123.693,5.53495,125.912,5.40563,124.56,5.34414,127.477,5.62718,125.83,5.36746,122.305,5.51467,128.056,5.1959,125.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.646,20.9764,20.5179,20.6264,20.8862,20.3372,20.8533,20.6906,21.1432
2021-09-23 20:00:00,2021-09-23,0.0,20:00:00,2021-09-23 20:00:00,5.34558,119.81,5.45522,117.083,5.55514,123.017,5.56201,116.523,5.17662,123.782,5.64223,120.632,5.82207,116.571,5.59801,125.916,5.07828,119.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0124,20.2324,19.8976,19.9527,20.2439,19.758,20.0495,20.0343,20.4514
2021-09-23 21:00:00,2021-09-23,0.0,21:00:00,2021-09-23 21:00:00,6.00738,112.714,6.17579,114.708,5.65761,111.786,6.14023,112.332,5.6545,113.337,5.90065,111.276,6.27544,115.194,5.40751,113.102,5.85097,114.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1243,19.2813,19.1113,19.0451,19.3957,18.9405,19.1061,19.3082,19.5015
2021-09-23 22:00:00,2021-09-23,0.0,22:00:00,2021-09-23 22:00:00,5.92763,107.634,5.62972,108.423,5.85769,107.301,5.79723,107.671,5.75442,107.639,5.88678,106.936,5.46587,109.148,5.73333,108.063,5.55152,107.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7669,18.9049,18.7589,18.6672,19.0335,18.6063,18.7165,18.943,19.1278
2021-09-23 23:00:00,2021-09-23,0.0,23:00:00,2021-09-23 23:00:00,4.78811,96.7296,4.84417,99.8028,4.50101,94.8755,4.51241,97.1731,4.92466,96.3967,4.34571,94.2622,4.57461,101.449,4.70214,96.0947,5.0026,98.0267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3947,18.7379,18.5064,18.2883,18.8367,18.3067,18.4996,18.8591,18.9941
2021-09-24 00:00:00,2021-09-24,0.0,00:00:00,2021-09-24 00:00:00,4.83154,63.8719,4.83373,61.0288,4.70902,65.572,5.21408,68.0858,4.3056,59.1768,5.08568,68.4364,5.29317,65.5399,4.20168,61.4883,4.37299,56.7315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6011,18.5531,18.646,18.5538,18.647,18.6016,18.503,18.6892,18.6017
2021-09-24 01:00:00,2021-09-24,0.0,01:00:00,2021-09-24 01:00:00,3.43769,75.2731,3.41497,71.612,3.58994,76.1317,3.61632,75.9835,3.22847,74.6193,3.79751,75.3619,3.53944,73.7167,3.37639,76.8719,3.3191,69.3451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0604,18.3147,17.9557,17.902,18.3867,17.7114,18.1425,18.2505,18.5176
2021-09-24 02:00:00,2021-09-24,0.0,02:00:00,2021-09-24 02:00:00,2.02745,46.3494,1.99791,43.8143,2.27165,50.4195,2.24324,54.7523,1.98148,40.7364,2.64416,57.3254,2.11664,49.4753,2.05383,44.5646,2.0545,38.8101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93,17.0445,16.8753,16.8382,17.1934,16.5913,16.9366,17.1769,17.1881
2021-09-24 03:00:00,2021-09-24,0.0,03:00:00,2021-09-24 03:00:00,1.6351,81.5585,1.57166,76.7682,2.04628,73.6283,2.12704,85.8391,1.47462,73.7717,2.50935,77.7144,1.96283,82.9496,1.74864,69.0194,1.56913,71.1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3493,16.8103,16.205,16.0954,16.793,15.9023,16.6831,16.6135,17.0018
2021-09-24 04:00:00,2021-09-24,0.0,04:00:00,2021-09-24 04:00:00,1.7646,46.4923,1.70345,52.2991,2.24582,52.7801,2.92406,69.6212,1.32411,23.9428,3.34178,67.8479,2.80636,70.6525,1.80898,31.9258,1.3776,34.2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.823,17.028,16.735,16.8507,16.8865,16.6286,17.0523,16.8573,16.9727
2021-09-24 05:00:00,2021-09-24,0.0,05:00:00,2021-09-24 05:00:00,1.4413,74.033,1.46885,75.8228,1.30355,68.678,2.68249,81.7189,0.694236,60.3748,2.86194,79.3451,2.72114,81.1802,0.551793,18.2222,0.852362,70.5484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7262,16.9304,16.7066,16.6589,16.947,16.5439,16.8591,16.9448,17.0254
2021-09-24 06:00:00,2021-09-24,0.0,06:00:00,2021-09-24 06:00:00,0.489056,40.451,0.62086,31.0695,0.375798,346.521,2.87932,77.1801,0.608834,339.825,2.86738,72.2454,3.26283,76.0662,0.936506,278.929,1.01146,316.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8569,16.9961,16.8835,16.9695,17.1488,16.8098,17.1812,17.1123,17.1505
2021-09-24 07:00:00,2021-09-24,0.0,07:00:00,2021-09-24 07:00:00,2.33026,58.2103,2.37214,56.2521,2.06921,64.6248,3.4059,70.8661,0.426471,49.1981,3.16874,71.4366,3.7026,67.2245,0.610177,42.4562,0.328262,39.4934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0173,17.1136,16.9955,16.989,17.0546,16.8067,17.118,17.0564,17.0159
2021-09-24 08:00:00,2021-09-24,0.0,08:00:00,2021-09-24 08:00:00,2.00027,72.9596,2.50338,70.2587,2.03417,71.3622,3.00237,77.0949,1.03458,66.539,3.25042,75.4515,3.29826,74.7391,0.8213,58.085,1.83808,65.9855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9232,17.1889,16.8834,16.8921,17.0736,16.7621,17.1122,16.9733,17.2339
2021-09-24 09:00:00,2021-09-24,0.0,09:00:00,2021-09-24 09:00:00,3.03329,64.3421,3.55648,62.1328,2.74334,64.6151,3.91453,69.9266,1.98638,56.1952,3.80886,71.2725,4.45546,66.741,1.30262,46.0117,2.55738,55.9095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9547,17.1613,16.8948,16.9063,17.1237,16.7348,17.0866,16.9913,17.2327
2021-09-24 10:00:00,2021-09-24,0.0,10:00:00,2021-09-24 10:00:00,4.83154,63.8719,4.83373,61.0288,4.70902,65.572,5.21408,68.0858,4.3056,59.1768,5.08568,68.4364,5.29317,65.5399,4.20168,61.4883,4.37299,56.7315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7955,18.0213,17.6736,17.6882,18.0681,17.4297,17.9021,17.9523,18.1445
2021-09-24 11:00:00,2021-09-24,0.0,11:00:00,2021-09-24 11:00:00,5.20138,62.206,4.81525,60.9063,5.52455,62.2553,5.51203,65.3317,4.71313,57.5145,5.86276,64.3567,5.23171,64.652,5.04926,58.447,4.2942,55.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0236,20.2354,20.0074,19.9792,20.2609,19.8544,20.1262,20.2292,20.3195
2021-09-24 12:00:00,2021-09-24,0.0,12:00:00,2021-09-24 12:00:00,3.09962,58.4226,2.9075,56.2924,3.35493,58.635,3.44976,63.2139,2.90577,54.278,3.74235,60.9538,3.12805,61.7615,3.0609,56.1838,2.66518,49.2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9255,22.0883,21.9441,21.9564,22.0475,21.8458,22.1086,22.0127,22.1497
2021-09-24 13:00:00,2021-09-24,0.0,13:00:00,2021-09-24 13:00:00,2.53664,63.8051,1.93931,46.3735,2.48244,57.6646,2.64112,63.6656,1.56916,40.0618,2.71655,60.6039,2.44194,62.1042,2.0545,69.5019,1.45695,341.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.535,23.6795,23.512,23.5772,23.6148,23.4819,23.7265,23.6445,23.3531
2021-09-24 14:00:00,2021-09-24,0.0,14:00:00,2021-09-24 14:00:00,1.27514,318.796,2.02296,326.141,0.943233,232.059,1.44055,40.4724,2.25635,291.88,1.81379,59.9369,1.70735,337.264,2.30948,265.615,2.07498,308.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6087,24.527,24.3994,24.8758,24.213,24.8051,24.7147,23.9051,24.2656
