,Lat,lon,estação,cidade,data,chuva 15m,chuva 1h,chuva 4h,chuva 24h,chuva 96h,chuva 30d,atual ou atrasado,fonte do dado
8060,-22.86396,-43.09919,Barreto 1,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.0,29.4,45.8,atual,Defesa Civil Niteroi
8061,-22.885602,-43.10485999999999,Boa Vista,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.0,49.6,60.6,atual,Defesa Civil Niteroi
8062,-22.88261000000001,-43.06575,Caramujo,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.2,13.2,30.2,atual,Defesa Civil Niteroi
8063,-22.912318000000013,-43.10239199999999,Cavalão,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.0,54.4,81.2,atual,Defesa Civil Niteroi
8064,-22.93444093816999,-43.0062389300875,Engenho do Mato,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.6,88.6,112.6,atual,Defesa Civil Niteroi
8065,-22.93444093816999,-43.0062389300875,Itaipú,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.0,146.4,156.6,atual,Defesa Civil Niteroi
8066,-22.933416930265047,-43.11481475230219,Jurujuba,Niterói,03/04/2022 19:00,0.0,0.0,0.0,1.6,128.0,151.8,atual,Defesa Civil Niteroi
8067,-22.91361200000001,-43.072442,Maceió,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.8,45.8,69.6,atual,Defesa Civil Niteroi
8068,-22.936875,-43.03176,Maravista,Niterói,03/04/2022 19:00,0.0,0.0,0.0,1.2,104.0,122.6,atual,Defesa Civil Niteroi
8069,-22.88195500000003,-43.031365,Maria Paula,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.2,21.0,38.6,atual,Defesa Civil Niteroi
8070,-22.884696999999992,-43.12599699999997,Morro da Penha,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.0,57.2,139.8,atual,Defesa Civil Niteroi
8071,-22.90558200000001,-43.12609199999999,Morro do Palácio,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.6,5.4,52.6,atual,Defesa Civil Niteroi
8072,-22.89655800000001,-43.102017,Pé Pequeno,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.4,61.2,91.4,atual,Defesa Civil Niteroi
8073,-22.953173517216324,-43.08194159730999,Piratininga,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.6,145.4,159.0,atual,Defesa Civil Niteroi
8074,-22.953173517216324,-43.08194159730999,Piratininga 2,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.0,140.6,152.0,atual,Defesa Civil Niteroi
8075,-22.89142,-42.997197,Rio do Ouro,Niterói,03/04/2022 18:45,0.0,0.0,0.0,0.2,32.6,51.2,atual,Defesa Civil Niteroi
8076,-22.91650500000001,-43.09123,São Francisco 1,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.2,37.2,57.6,atual,Defesa Civil Niteroi
8077,-22.897155000000005,-43.05958,Sapê,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.2,32.4,52.4,atual,Defesa Civil Niteroi
8078,-22.86391725882606,-43.08125495311178,Tenente Jardim,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.0,27.8,45.0,atual,Defesa Civil Niteroi
8079,-22.93444093816999,-43.0062389300875,Várzea das Moças,Niterói,03/04/2022 18:45,0.0,0.0,0.2,1.4,30.4,56.6,atual,Defesa Civil Niteroi
8080,-22.89413000000003,-43.109463,Bairro de Fátima,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.2,50.2,68.8,atual,Defesa Civil Niteroi
8081,-22.880417000000005,-43.076725,Bonfim 2,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.2,17.4,53.4,atual,Defesa Civil Niteroi
8082,-22.906973,-43.071013,Igrejinha,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.4,38.4,59.0,atual,Defesa Civil Niteroi
8083,-22.891437000000003,-43.085833,Morro do Bumba,Niterói,03/04/2022 18:45,0.0,0.0,0.0,0.0,37.6,68.8,atual,Defesa Civil Niteroi
8084,-22.873048,-43.068902,Morro do Castro,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.0,58.4,408.2,atual,Defesa Civil Niteroi
8085,-22.899628,-43.11845999999999,Morro do Estado,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.0,151.2,342.0,atual,Defesa Civil Niteroi
8086,-22.934162,-43.10028499999999,Preventório,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.8,108.8,133.6,atual,Defesa Civil Niteroi
8087,-22.876405000000005,-43.04637,Santa Bárbara 2,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.0,25.4,55.0,atual,Defesa Civil Niteroi
8088,-22.902903,-43.08673799999999,Travessa Beltrão,Niterói,03/04/2022 19:00,0.0,0.0,0.0,0.4,39.0,70.8,atual,Defesa Civil Niteroi
8089,-22.87358300000003,-43.09178799999997,Coronel Leôncio,Niterói,03/04/2022 19:00,553.2,1567.2,2383.2,2383.2.1,2431.8,2506.4,atual,Defesa Civil Niteroi
8090,-22.885602,-43.10485999999999,Boa Vista,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.0,49.6,60.6,atual,Defesa Civil Niteroi
8091,-22.88261000000001,-43.06575,Caramujo,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.2,13.2,30.2,atual,Defesa Civil Niteroi
8092,-22.912318000000013,-43.10239199999999,Cavalão,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.0,54.4,81.2,atual,Defesa Civil Niteroi
8093,-22.93444093816999,-43.0062389300875,Engenho do Mato,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.6,88.6,112.6,atual,Defesa Civil Niteroi
8094,-22.93444093816999,-43.0062389300875,Itaipú,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.0,146.4,156.6,atual,Defesa Civil Niteroi
8095,-22.933416930265047,-43.11481475230219,Jurujuba,Niterói,03/04/2022 20:00,0.0,0.0,0.0,1.6,128.0,151.8,atual,Defesa Civil Niteroi
8096,-22.91361200000001,-43.072442,Maceió,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.6,45.8,69.6,atual,Defesa Civil Niteroi
8097,-22.936875,-43.03176,Maravista,Niterói,03/04/2022 20:00,0.0,0.0,0.0,1.2,104.0,122.6,atual,Defesa Civil Niteroi
8098,-22.88195500000003,-43.031365,Maria Paula,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.2,21.0,38.6,atual,Defesa Civil Niteroi
8099,-22.884696999999992,-43.12599699999997,Morro da Penha,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.0,57.2,139.8,atual,Defesa Civil Niteroi
8100,-22.90558200000001,-43.12609199999999,Morro do Palácio,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.6,5.4,52.6,atual,Defesa Civil Niteroi
8101,-22.89655800000001,-43.102017,Pé Pequeno,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.4,61.2,91.4,atual,Defesa Civil Niteroi
8102,-22.953173517216324,-43.08194159730999,Piratininga,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.6,145.4,159.0,atual,Defesa Civil Niteroi
8103,-22.953173517216324,-43.08194159730999,Piratininga 2,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.0,140.6,152.0,atual,Defesa Civil Niteroi
8104,-22.89142,-42.997197,Rio do Ouro,Niterói,03/04/2022 19:45,0.0,0.0,0.0,0.2,32.6,51.2,atual,Defesa Civil Niteroi
8105,-22.91650500000001,-43.09123,São Francisco 1,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.2,37.2,57.6,atual,Defesa Civil Niteroi
8106,-22.897155000000005,-43.05958,Sapê,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.2,32.4,52.4,atual,Defesa Civil Niteroi
8107,-22.86391725882606,-43.08125495311178,Tenente Jardim,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.0,27.8,45.0,atual,Defesa Civil Niteroi
8108,-22.93444093816999,-43.0062389300875,Várzea das Moças,Niterói,03/04/2022 19:45,0.0,0.0,0.2,1.4,30.4,56.6,atual,Defesa Civil Niteroi
8109,-22.89413000000003,-43.109463,Bairro de Fátima,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.2,50.2,68.8,atual,Defesa Civil Niteroi
8110,-22.880417000000005,-43.076725,Bonfim 2,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.2,17.4,53.4,atual,Defesa Civil Niteroi
8111,-22.87358300000003,-43.09178799999997,Coronel Leôncio,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.0,48.6,3059.6,atual,Defesa Civil Niteroi
8112,-22.906973,-43.071013,Igrejinha,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.4,38.4,59.0,atual,Defesa Civil Niteroi
8113,-22.891437000000003,-43.085833,Morro do Bumba,Niterói,03/04/2022 19:45,0.0,0.0,0.0,0.0,37.6,68.8,atual,Defesa Civil Niteroi
8114,-22.873048,-43.068902,Morro do Castro,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.0,58.4,408.2,atual,Defesa Civil Niteroi
8115,-22.899628,-43.11845999999999,Morro do Estado,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.0,151.2,342.0,atual,Defesa Civil Niteroi
8116,-22.934162,-43.10028499999999,Preventório,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.8,108.8,133.6,atual,Defesa Civil Niteroi
8117,-22.876405000000005,-43.04637,Santa Bárbara 2,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.0,25.4,55.0,atual,Defesa Civil Niteroi
8118,-22.902903,-43.08673799999999,Travessa Beltrão,Niterói,03/04/2022 20:00,0.0,0.0,0.0,0.4,39.0,70.8,atual,Defesa Civil Niteroi
8119,-22.86396,-43.09919,Barreto 1,Niterói,03/04/2022 20:00,0.0,0.0.1,0.0.2,0.0.3,29.4,45.8,atual,Defesa Civil Niteroi
8120,-22.86396,-43.09919,Barreto 1,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.0,29.4,45.8,atual,Defesa Civil Niteroi
8121,-22.885602,-43.10485999999999,Boa Vista,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.0,49.6,60.6,atual,Defesa Civil Niteroi
8122,-22.88261000000001,-43.06575,Caramujo,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.2,13.2,30.2,atual,Defesa Civil Niteroi
8123,-22.912318000000013,-43.10239199999999,Cavalão,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.0,54.4,81.2,atual,Defesa Civil Niteroi
8124,-22.93444093816999,-43.0062389300875,Engenho do Mato,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.6,88.6,112.6,atual,Defesa Civil Niteroi
8125,-22.93444093816999,-43.0062389300875,Itaipú,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.0,146.4,156.6,atual,Defesa Civil Niteroi
8126,-22.933416930265047,-43.11481475230219,Jurujuba,Niterói,03/04/2022 21:00,0.0,0.0,0.0,1.6,128.0,151.8,atual,Defesa Civil Niteroi
8127,-22.91361200000001,-43.072442,Maceió,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.6,45.8,69.6,atual,Defesa Civil Niteroi
8128,-22.936875,-43.03176,Maravista,Niterói,03/04/2022 21:00,0.0,0.0,0.0,1.2,104.0,122.6,atual,Defesa Civil Niteroi
8129,-22.88195500000003,-43.031365,Maria Paula,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.2,21.0,38.6,atual,Defesa Civil Niteroi
8130,-22.884696999999992,-43.12599699999997,Morro da Penha,Niterói,03/04/2022 20:45,0.0,0.0,0.0,0.0,57.2,139.8,atual,Defesa Civil Niteroi
8131,-22.90558200000001,-43.12609199999999,Morro do Palácio,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.6,5.4,52.6,atual,Defesa Civil Niteroi
8132,-22.89655800000001,-43.102017,Pé Pequeno,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.4,61.2,91.4,atual,Defesa Civil Niteroi
8133,-22.953173517216324,-43.08194159730999,Piratininga,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.6,145.4,159.0,atual,Defesa Civil Niteroi
8134,-22.953173517216324,-43.08194159730999,Piratininga 2,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.0,140.6,152.0,atual,Defesa Civil Niteroi
8135,-22.89142,-42.997197,Rio do Ouro,Niterói,03/04/2022 20:45,0.0,0.0,0.0,0.2,32.6,51.2,atual,Defesa Civil Niteroi
8136,-22.91650500000001,-43.09123,São Francisco 1,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.2,37.2,57.6,atual,Defesa Civil Niteroi
8137,-22.897155000000005,-43.05958,Sapê,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.2,32.4,52.4,atual,Defesa Civil Niteroi
8138,-22.86391725882606,-43.08125495311178,Tenente Jardim,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.0,27.8,45.0,atual,Defesa Civil Niteroi
8139,-22.93444093816999,-43.0062389300875,Várzea das Moças,Niterói,03/04/2022 20:45,0.0,0.0,0.0,1.4,30.4,56.6,atual,Defesa Civil Niteroi
8140,-22.89413000000003,-43.109463,Bairro de Fátima,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.2,50.2,68.8,atual,Defesa Civil Niteroi
8141,-22.880417000000005,-43.076725,Bonfim 2,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.2,17.4,52.2,atual,Defesa Civil Niteroi
8142,-22.87358300000003,-43.09178799999997,Coronel Leôncio,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.0,48.6,3059.6,atual,Defesa Civil Niteroi
8143,-22.906973,-43.071013,Igrejinha,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.4,38.4,59.0,atual,Defesa Civil Niteroi
8144,-22.891437000000003,-43.085833,Morro do Bumba,Niterói,03/04/2022 20:45,0.0,0.0,0.0,0.0,37.6,68.8,atual,Defesa Civil Niteroi
8145,-22.873048,-43.068902,Morro do Castro,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.0,58.4,408.2,atual,Defesa Civil Niteroi
8146,-22.899628,-43.11845999999999,Morro do Estado,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.0,151.2,342.0,atual,Defesa Civil Niteroi
8147,-22.934162,-43.10028499999999,Preventório,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.8,108.8,133.6,atual,Defesa Civil Niteroi
8148,-22.902903,-43.08673799999999,Travessa Beltrão,Niterói,03/04/2022 21:00,0.0,0.0,0.0,0.4,39.0,70.8,atual,Defesa Civil Niteroi
8149,-22.876405000000005,-43.04637,Santa Bárbara 2,Niterói,03/04/2022 21:00,0.0,0.2,0.2.1,0.2.2,25.6,55.2,atual,Defesa Civil Niteroi
8150,-22.885602,-43.10485999999999,Boa Vista,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.0,49.6,60.6,atual,Defesa Civil Niteroi
8151,-22.88261000000001,-43.06575,Caramujo,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.2,13.2,30.2,atual,Defesa Civil Niteroi
8152,-22.912318000000013,-43.10239199999999,Cavalão,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.0,54.4,81.2,atual,Defesa Civil Niteroi
8153,-22.93444093816999,-43.0062389300875,Engenho do Mato,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.6,88.6,112.6,atual,Defesa Civil Niteroi
8154,-22.93444093816999,-43.0062389300875,Itaipú,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.0,146.4,156.6,atual,Defesa Civil Niteroi
8155,-22.933416930265047,-43.11481475230219,Jurujuba,Niterói,03/04/2022 21:45,0.0,0.0,0.0,1.6,128.0,151.8,atual,Defesa Civil Niteroi
8156,-22.91361200000001,-43.072442,Maceió,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.6,45.8,69.6,atual,Defesa Civil Niteroi
8157,-22.936875,-43.03176,Maravista,Niterói,03/04/2022 22:00,0.0,0.0,0.0,1.2,104.0,122.6,atual,Defesa Civil Niteroi
8158,-22.88195500000003,-43.031365,Maria Paula,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.2,21.0,38.6,atual,Defesa Civil Niteroi
8159,-22.884696999999992,-43.12599699999997,Morro da Penha,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.0,57.2,139.8,atual,Defesa Civil Niteroi
8160,-22.90558200000001,-43.12609199999999,Morro do Palácio,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.6,5.4,52.6,atual,Defesa Civil Niteroi
8161,-22.89655800000001,-43.102017,Pé Pequeno,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.4,61.2,91.4,atual,Defesa Civil Niteroi
8162,-22.953173517216324,-43.08194159730999,Piratininga,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.6,145.4,159.0,atual,Defesa Civil Niteroi
8163,-22.953173517216324,-43.08194159730999,Piratininga 2,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.0,140.6,152.0,atual,Defesa Civil Niteroi
8164,-22.89142,-42.997197,Rio do Ouro,Niterói,03/04/2022 21:45,0.0,0.0,0.0,0.2,32.6,51.2,atual,Defesa Civil Niteroi
8165,-22.91650500000001,-43.09123,São Francisco 1,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.2,37.2,57.6,atual,Defesa Civil Niteroi
8166,-22.897155000000005,-43.05958,Sapê,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.2,32.4,52.4,atual,Defesa Civil Niteroi
8167,-22.86391725882606,-43.08125495311178,Tenente Jardim,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.0,27.8,45.0,atual,Defesa Civil Niteroi
8168,-22.93444093816999,-43.0062389300875,Várzea das Moças,Niterói,03/04/2022 21:30,0.0,0.0,0.0,1.2,30.4,56.6,atual,Defesa Civil Niteroi
8169,-22.89413000000003,-43.109463,Bairro de Fátima,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.2,50.2,68.8,atual,Defesa Civil Niteroi
8170,-22.880417000000005,-43.076725,Bonfim 2,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.2,17.4,52.2,atual,Defesa Civil Niteroi
8171,-22.87358300000003,-43.09178799999997,Coronel Leôncio,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.0,48.6,3059.6,atual,Defesa Civil Niteroi
8172,-22.906973,-43.071013,Igrejinha,Niterói,03/04/2022 21:45,0.0,0.0,0.0,0.4,38.4,59.0,atual,Defesa Civil Niteroi
8173,-22.891437000000003,-43.085833,Morro do Bumba,Niterói,03/04/2022 21:45,0.0,0.0,0.0,0.0,37.6,68.8,atual,Defesa Civil Niteroi
8174,-22.873048,-43.068902,Morro do Castro,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.0,58.4,408.2,atual,Defesa Civil Niteroi
8175,-22.899628,-43.11845999999999,Morro do Estado,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.0,151.2,342.0,atual,Defesa Civil Niteroi
8176,-22.934162,-43.10028499999999,Preventório,Niterói,03/04/2022 22:00,0.0,0.0,0.0,0.8,108.8,133.6,atual,Defesa Civil Niteroi
8177,-22.876405000000005,-43.04637,Santa Bárbara 2,Niterói,03/04/2022 22:00,0.0,0.0,0.2,0.2,25.6,55.2,atual,Defesa Civil Niteroi
8178,-22.902903,-43.08673799999999,Travessa Beltrão,Niterói,03/04/2022 21:30,0.0,0.0,0.0,0.4,39.0,70.8,atual,Defesa Civil Niteroi
8179,-22.86396,-43.09919,Barreto 1,Niterói,03/04/2022 22:00,0.0,0.0.1,0.0.2,0.0.3,29.4,45.8,atual,Defesa Civil Niteroi
8180,-22.86396,-43.09919,Barreto 1,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.0,29.4,45.8,atual,Defesa Civil Niteroi
8181,-22.885602,-43.10485999999999,Boa Vista,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.0,49.6,60.6,atual,Defesa Civil Niteroi
8182,-22.88261000000001,-43.06575,Caramujo,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.2,13.2,30.2,atual,Defesa Civil Niteroi
8183,-22.912318000000013,-43.10239199999999,Cavalão,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.0,54.4,81.2,atual,Defesa Civil Niteroi
8184,-22.93444093816999,-43.0062389300875,Engenho do Mato,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.6,88.6,112.6,atual,Defesa Civil Niteroi
8185,-22.93444093816999,-43.0062389300875,Itaipú,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.0,146.4,156.6,atual,Defesa Civil Niteroi
8186,-22.933416930265047,-43.11481475230219,Jurujuba,Niterói,03/04/2022 22:45,0.0,0.0,0.0,1.6,128.0,151.8,atual,Defesa Civil Niteroi
8187,-22.936875,-43.03176,Maravista,Niterói,03/04/2022 23:00,0.0,0.0,0.0,1.2,104.0,122.6,atual,Defesa Civil Niteroi
8188,-22.88195500000003,-43.031365,Maria Paula,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.2,21.0,38.6,atual,Defesa Civil Niteroi
8189,-22.884696999999992,-43.12599699999997,Morro da Penha,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.0,57.2,139.8,atual,Defesa Civil Niteroi
8190,-22.90558200000001,-43.12609199999999,Morro do Palácio,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.0,5.4,52.6,atual,Defesa Civil Niteroi
8191,-22.89655800000001,-43.102017,Pé Pequeno,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.4,61.2,91.4,atual,Defesa Civil Niteroi
8192,-22.953173517216324,-43.08194159730999,Piratininga,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.6,145.4,159.0,atual,Defesa Civil Niteroi
8193,-22.953173517216324,-43.08194159730999,Piratininga 2,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.0,140.6,152.0,atual,Defesa Civil Niteroi
8194,-22.89142,-42.997197,Rio do Ouro,Niterói,03/04/2022 22:45,0.0,0.0,0.0,0.2,32.6,51.2,atual,Defesa Civil Niteroi
8195,-22.91650500000001,-43.09123,São Francisco 1,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.2,37.2,57.6,atual,Defesa Civil Niteroi
8196,-22.897155000000005,-43.05958,Sapê,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.2,32.4,52.4,atual,Defesa Civil Niteroi
8197,-22.86391725882606,-43.08125495311178,Tenente Jardim,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.0,27.8,45.0,atual,Defesa Civil Niteroi
8198,-22.93444093816999,-43.0062389300875,Várzea das Moças,Niterói,03/04/2022 22:45,0.0,0.0,0.0,1.2,30.4,56.6,atual,Defesa Civil Niteroi
8199,-22.89413000000003,-43.109463,Bairro de Fátima,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.2,50.2,68.8,atual,Defesa Civil Niteroi
8200,-22.880417000000005,-43.076725,Bonfim 2,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.2,17.4,52.2,atual,Defesa Civil Niteroi
8201,-22.87358300000003,-43.09178799999997,Coronel Leôncio,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.0,48.6,3059.6,atual,Defesa Civil Niteroi
8202,-22.906973,-43.071013,Igrejinha,Niterói,03/04/2022 22:45,0.0,0.0,0.0,0.4,38.4,59.0,atual,Defesa Civil Niteroi
8203,-22.891437000000003,-43.085833,Morro do Bumba,Niterói,03/04/2022 22:45,0.0,0.0,0.0,0.0,37.6,68.8,atual,Defesa Civil Niteroi
8204,-22.873048,-43.068902,Morro do Castro,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.0,58.4,408.2,atual,Defesa Civil Niteroi
8205,-22.899628,-43.11845999999999,Morro do Estado,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.0,151.2,342.0,atual,Defesa Civil Niteroi
8206,-22.934162,-43.10028499999999,Preventório,Niterói,03/04/2022 23:00,0.0,0.0,0.0,0.8,108.8,133.6,atual,Defesa Civil Niteroi
8207,-22.876405000000005,-43.04637,Santa Bárbara 2,Niterói,03/04/2022 23:00,0.0,0.0,0.2,0.2,25.6,55.2,atual,Defesa Civil Niteroi
8208,-22.902903,-43.08673799999999,Travessa Beltrão,Niterói,03/04/2022 22:45,0.0,0.0,0.0,0.4,39.0,70.8,atual,Defesa Civil Niteroi
8209,-22.91361200000001,-43.072442,Maceió,Niterói,03/04/2022 23:00,0.0,0.2,0.2.1,0.8,46.0,69.8,atual,Defesa Civil Niteroi
8210,-22.885602,-43.10485999999999,Boa Vista,Niterói,04/04/2022 00:00,0.0,0.0,0.0,0.0,49.6,60.6,atual,Defesa Civil Niteroi
8211,-22.88261000000001,-43.06575,Caramujo,Niterói,03/04/2022 23:45,0.0,0.0,0.0,0.2,13.2,30.2,atual,Defesa Civil Niteroi
8212,-22.912318000000013,-43.10239199999999,Cavalão,Niterói,04/04/2022 00:00,0.0,0.0,0.0,0.0,54.4,81.2,atual,Defesa Civil Niteroi
8213,-22.93444093816999,-43.0062389300875,Engenho do Mato,Niterói,04/04/2022 00:00,0.0,0.0,0.0,0.6,88.6,112.6,atual,Defesa Civil Niteroi
8214,-22.93444093816999,-43.0062389300875,Itaipú,Niterói,04/04/2022 00:00,0.0,0.0,0.0,0.0,146.4,156.6,atual,Defesa Civil Niteroi
8215,-22.933416930265047,-43.11481475230219,Jurujuba,Niterói,03/04/2022 23:45,0.0,0.0,0.0,1.6,128.0,151.8,atual,Defesa Civil Niteroi
8216,-22.91361200000001,-43.072442,Maceió,Niterói,04/04/2022 00:00,0.0,0.0,0.2,0.8,46.0,69.8,atual,Defesa Civil Niteroi
8217,-22.936875,-43.03176,Maravista,Niterói,04/04/2022 00:00,0.0,0.0,0.0,1.2,104.0,122.6,atual,Defesa Civil Niteroi
8218,-22.88195500000003,-43.031365,Maria Paula,Niterói,04/04/2022 00:00,0.0,0.0,0.0,0.2,21.0,38.6,atual,Defesa Civil Niteroi
8219,-22.884696999999992,-43.12599699999997,Morro da Penha,Niterói,04/04/2022 00:00,0.0,0.0,0.0,0.0,57.2,139.8,atual,Defesa Civil Niteroi
8220,-22.90558200000001,-43.12609199999999,Morro do Palácio,Niterói,04/04/2022 00:00,0.0,0.0,0.0,0.0,5.4,52.6,atual,Defesa Civil Niteroi
8221,-22.89655800000001,-43.102017,Pé Pequeno,Niterói,04/04/2022 00:00,0.0,0.0,0.0,0.4,61.2,91.4,atual,Defesa Civil Niteroi
8222,-22.953173517216324,-43.08194159730999,Piratininga,Niterói,04/04/2022 00:00,0.0,0.0,0.0,0.6,145.4,159.0,atual,Defesa Civil Niteroi
8223,-22.953173517216324,-43.08194159730999,Piratininga 2,Niterói,04/04/2022 00:00,0.0,0.0,0.0,0.0,140.6,152.0,atual,Defesa Civil Niteroi
8224,-22.89142,-42.997197,Rio do Ouro,Niterói,03/04/2022 23:45,0.0,0.0,0.0,0.2,32.6,51.2,atual,Defesa Civil Niteroi
8225,-22.91650500000001,-43.09123,São Francisco 1,Niterói,04/04/2022 00:00,0.0,0.0,0.0,0.2,37.2,57.6,atual,Defesa Civil Niteroi
8226,-22.897155000000005,-43.05958,Sapê,Niterói,04/04/2022 00:00,0.0,0.0,0.0,0.2,32.4,52.4,atual,Defesa Civil Niteroi
8227,-22.86391725882606,-43.08125495311178,Tenente Jardim,Niterói,04/04/2022 00:00,0.0,0.0,0.0,0.0,27.8,45.0,atual,Defesa Civil Niteroi
