,Data,precipitacao_observada,Horario,Datetime,RiodoOuro_ws10,RiodoOuro_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_RiodoOuro,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_RiodoOuro,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-29 06:00:00,2021-08-29,0.0,06:00:00,2021-08-29 06:00:00,0.71421,26.8778,0.647499,52.0792,0.75583,10.3566,0.879411,25.6121,0.60052,40.8699,0.913804,10.7576,0.880008,42.2466,0.622113,9.99149,0.732413,65.687,2.74909e-12,1.14082e-15,2.72186e-15,6.41019e-13,8.54884e-15,5.96128e-22,1.33921e-09,0.0,6.25518e-14,19.1188,18.7355,18.6368,18.5895,18.4458,18.7333,18.9933,18.3784,17.3444
2021-08-29 07:00:00,2021-08-29,0.0,07:00:00,2021-08-29 07:00:00,1.05641,34.9776,0.885106,52.3664,0.878323,18.5429,1.31976,40.9668,0.680144,23.6024,1.21101,32.4404,1.50623,53.7903,0.692548,348.012,0.803093,53.3215,1.54944e-09,2.58157e-08,1.46978e-10,2.58502e-06,2.00757e-06,2.36505e-09,6.27242e-05,5.95694e-11,4.76106e-05,19.0737,18.606,18.5228,18.5968,18.3434,18.7296,19.078,18.2516,18.5696
2021-08-29 08:00:00,2021-08-29,0.0,08:00:00,2021-08-29 08:00:00,1.84602,31.2431,1.14114,48.8251,1.89795,19.807,2.10316,34.3649,1.52854,37.3133,2.17185,23.3688,1.90031,50.5251,1.59458,21.9463,1.52922,57.2226,1.54944e-09,2.58157e-08,1.46978e-10,2.58502e-06,2.00757e-06,2.36505e-09,6.27242e-05,5.95694e-11,4.76106e-05,18.6281,18.1261,16.4713,16.5046,18.4476,16.8293,18.4555,16.2707,18.5078
2021-08-29 09:00:00,2021-08-29,0.0,09:00:00,2021-08-29 09:00:00,1.19469,44.8925,1.3322,65.0054,1.15944,21.7111,1.79498,40.0303,1.01429,59.5097,1.83714,25.3546,1.75644,60.7197,0.961252,26.9928,1.16839,77.4445,1.54669e-09,2.58157e-08,1.46975e-10,2.58502e-06,2.00757e-06,2.36505e-09,6.27229e-05,5.95694e-11,4.76106e-05,18.0266,16.4179,15.9834,16.1192,16.6006,16.3304,18.1623,16.3254,17.8467
2021-08-29 10:00:00,2021-08-29,0.0,10:00:00,2021-08-29 10:00:00,0.784735,8.87625,0.697623,30.1292,1.06099,357.369,1.00745,8.61917,0.861222,38.5751,1.09854,356.287,0.807706,27.325,0.734908,12.5547,0.914685,56.7297,0.0,2.4869e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5873,18.4115,18.526,18.4135,18.3414,18.3973,18.5043,17.9957,18.402
2021-08-29 11:00:00,2021-08-29,0.0,11:00:00,2021-08-29 11:00:00,0.876158,351.187,0.847407,1.06888,0.867078,341.368,1.14798,357.493,0.855592,340.823,1.13557,346.496,0.898437,4.44983,0.938677,333.998,0.907813,353.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1786,19.3008,19.0782,19.1762,19.1298,19.1753,19.298,18.9707,19.3882
2021-08-29 12:00:00,2021-08-29,0.0,12:00:00,2021-08-29 12:00:00,0.166399,223.674,0.0584072,161.751,0.414234,329.275,0.374476,267.512,0.388642,264.333,0.414468,320.357,0.400697,253.656,0.633501,325.536,0.614942,277.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2589,20.7773,20.2217,20.2947,20.4609,20.2167,20.4635,20.1341,21.1269
2021-08-29 13:00:00,2021-08-29,0.0,13:00:00,2021-08-29 13:00:00,1.05592,252.306,1.11185,261.634,1.23925,272.631,1.11627,264.809,1.34424,258.885,1.25141,285.822,0.852277,258.218,1.22783,267.492,1.40103,263.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5686,22.94,22.7421,22.6857,22.4597,22.9698,22.8,22.3264,22.6482
2021-08-29 14:00:00,2021-08-29,0.0,14:00:00,2021-08-29 14:00:00,0.151849,47.021,0.282513,321.689,0.222726,339.349,0.202125,247.591,0.389662,342.67,0.597535,161.049,0.475922,285.116,0.266448,264.506,0.845988,328.894,1.51279e-12,0.0,1.17287e-09,9.8587e-09,0.0,3.38832e-08,0.0,0.0,0.0,24.2211,24.5441,24.2878,24.0953,24.2424,24.3659,24.4675,24.0874,24.5246
2021-08-29 15:00:00,2021-08-29,0.0,15:00:00,2021-08-29 15:00:00,3.66348,150.079,3.92886,151.364,3.33709,151.936,4.61175,149.973,3.59249,162.106,3.91886,149.742,4.22152,153.376,3.23915,159.667,3.50192,162.081,1.81865e-06,3.51512e-08,4.82177e-06,0.00186387,0.0334014,0.00325003,3.96657e-05,0.128334,0.00522095,23.8988,24.1728,23.6335,23.593,23.6275,23.577,24.0194,22.3573,23.6222
2021-08-29 16:00:00,2021-08-29,0.0,16:00:00,2021-08-29 16:00:00,4.5548,141.9,4.64363,144.319,4.22767,140.621,5.41155,144.28,4.29766,142.207,4.69717,142.656,4.7462,147.129,4.29573,141.921,4.4142,143.253,1.81865e-06,3.57187e-08,4.82177e-06,0.00186387,0.0334014,0.00325003,3.96711e-05,0.128334,0.00522095,24.2758,24.5145,23.9684,24.082,24.1719,24.0583,24.4987,23.85,24.5607
2021-08-29 17:00:00,2021-08-29,0.0,17:00:00,2021-08-29 17:00:00,5.42765,136.801,5.36038,140.304,5.11348,133.683,6.3037,139.047,5.16293,134.998,5.62441,136.569,5.42265,142.147,5.14156,132.655,5.19471,137.916,1.81865e-06,3.57187e-08,4.8206e-06,0.00186386,0.0334014,0.00325,3.96711e-05,0.128334,0.00522095,23.8937,24.0766,23.5358,23.7142,23.7303,23.6667,24.1187,23.4176,24.1039
2021-08-29 18:00:00,2021-08-29,0.0,18:00:00,2021-08-29 18:00:00,5.94389,134.947,5.87314,138.348,5.59778,131.429,6.80039,135.981,5.74056,133.233,6.05441,133.806,5.94588,138.911,5.65079,129.79,5.79094,136.377,0.0,5.67503e-10,0.0,0.0,0.0,0.0,5.44969e-09,0.0,0.0,23.5653,23.6589,23.1419,23.3911,23.3091,23.3294,23.7698,22.9906,23.6801
2021-08-29 19:00:00,2021-08-29,0.0,19:00:00,2021-08-29 19:00:00,6.28705,127.549,6.18914,130.773,5.87565,125.332,7.13998,127.776,6.10455,127.137,6.33386,125.725,6.24773,131.398,5.96757,124.713,6.21158,129.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7347,22.715,22.2189,22.4729,22.3839,22.4147,22.9163,22.0335,22.7435
2021-08-29 20:00:00,2021-08-29,0.0,20:00:00,2021-08-29 20:00:00,6.33862,121.519,6.15442,125.752,5.60873,118.42,7.15865,120.86,5.95644,121.712,6.24243,117.848,6.36103,125.187,5.4963,118.77,6.13764,125.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3147,21.178,20.7034,20.9087,20.8183,20.894,21.5705,20.499,21.1634
2021-08-29 21:00:00,2021-08-29,0.0,21:00:00,2021-08-29 21:00:00,5.80838,118.526,5.47967,121.449,4.95427,115.61,6.39372,117.985,5.24797,118.842,5.3032,115.955,5.96484,120.496,4.82336,115.039,5.44451,122.072,0.0,0.0,0.0,0.0,0.0,0.0,8.07631e-10,0.0,0.0,20.2477,20.0226,19.3183,19.9497,19.4271,19.6073,20.593,18.9835,19.9189
2021-08-29 22:00:00,2021-08-29,0.0,22:00:00,2021-08-29 22:00:00,4.24299,113.858,4.18033,113.796,3.56488,113.184,4.64779,111.817,3.58136,116.063,4.30974,111.936,4.89843,111.614,2.91126,113.194,3.98158,116.955,0.0,0.0,0.0,0.0,0.0,0.0,8.07631e-10,0.0,0.0,20.1825,19.8402,19.8064,19.7842,19.2473,20.0387,20.3186,18.7668,19.7487
2021-08-29 23:00:00,2021-08-29,0.0,23:00:00,2021-08-29 23:00:00,3.47234,102.735,2.87774,101.501,2.79483,103.043,3.70036,101.633,2.99695,103.22,3.37953,103.803,4.02314,99.4314,2.60892,100.629,2.36952,105.091,0.0,0.0,0.0,0.0,0.0,0.0,8.07631e-10,0.0,0.0,19.8578,19.4548,19.4642,18.9994,19.591,19.292,20.1409,19.3794,19.1547
2021-08-30 00:00:00,2021-08-30,0.0,00:00:00,2021-08-30 00:00:00,2.21273,58.9156,1.82348,60.4733,2.22932,60.8066,2.51426,61.8192,2.09833,62.5088,2.46844,63.1908,1.96731,60.3097,2.21668,61.3153,1.97176,67.4141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7572,20.7783,20.735,20.7387,20.7725,20.7185,20.7578,20.7487,20.7952
2021-08-30 01:00:00,2021-08-30,1.0,01:00:00,2021-08-30 01:00:00,3.64511,107.754,2.91303,109.507,2.68261,105.053,3.26889,106.678,2.86248,109.435,2.89598,104.156,3.78981,109.438,2.71881,106.474,2.86824,110.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.549,19.0251,18.473,18.2993,18.5382,18.623,19.8721,18.172,18.9222
2021-08-30 02:00:00,2021-08-30,1.0,02:00:00,2021-08-30 02:00:00,3.60073,105.128,2.65995,103.774,2.79522,104.312,3.08839,104.271,2.69631,106.933,2.80519,104.219,3.68007,102.93,2.92411,105.409,2.50509,104.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5664,18.756,18.3512,17.9425,18.2614,18.3465,19.7836,18.1396,18.5537
2021-08-30 03:00:00,2021-08-30,1.0,03:00:00,2021-08-30 03:00:00,3.60769,108.294,2.74216,107.091,2.60867,108.386,3.25227,107.693,2.52165,111.543,2.99815,107.099,3.72418,107.353,2.48638,111.605,2.50072,108.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3264,18.5308,17.9749,17.7938,17.7556,18.2239,19.6177,17.2627,18.2082
2021-08-30 04:00:00,2021-08-30,0.0,04:00:00,2021-08-30 04:00:00,3.9665,101.976,3.40601,101.464,2.93411,101.131,3.26654,102.35,3.31283,102.809,2.94748,101.114,3.93523,101.849,2.96977,101.861,3.15654,102.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2862,18.7699,18.1216,17.6217,18.3205,18.0596,19.5247,17.8762,18.5449
2021-08-30 05:00:00,2021-08-30,0.0,05:00:00,2021-08-30 05:00:00,3.66398,109.763,3.07688,109.209,2.63244,111.287,3.05323,110.268,3.01071,110.509,2.7906,109.905,3.68648,109.538,2.47996,113.671,2.96652,110.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9272,18.4058,17.7626,17.2202,18.0439,17.7816,19.1775,17.0848,18.286
2021-08-30 06:00:00,2021-08-30,0.0,06:00:00,2021-08-30 06:00:00,3.07962,106.843,2.36291,103.414,2.42783,108.761,2.87287,102.031,2.48274,111.583,2.87764,107.413,2.85151,103.23,2.45761,110.435,2.34784,103.687,6.3458e-09,0.0031739,3.68326e-08,3.51435e-09,8.48066e-09,2.95605e-08,0.00193273,5.64028e-08,0.00314046,19.0335,17.7163,17.2983,17.1529,17.4034,18.9164,19.1711,17.1111,17.4962
2021-08-30 07:00:00,2021-08-30,0.0,07:00:00,2021-08-30 07:00:00,4.12851,95.7994,3.76924,95.7721,2.89001,107.076,4.48048,92.8398,3.65931,98.8837,3.41694,97.8579,4.05661,96.4124,2.5482,114.534,3.572,95.733,5.37305e-07,0.00328838,3.66861e-05,4.17609e-07,5.79913e-07,4.02426e-07,0.00210797,0.000172138,0.00446322,19.5884,19.5027,19.0675,19.2325,19.267,19.2558,19.6824,18.7084,19.4646
2021-08-30 08:00:00,2021-08-30,0.0,08:00:00,2021-08-30 08:00:00,2.97066,103.69,2.27954,105.794,2.24715,97.0098,2.86838,103.251,2.39297,103.633,2.41065,96.9374,2.83733,106.838,2.24284,98.9958,2.10414,102.837,5.69085e-06,0.00328858,0.00123228,8.69456e-07,1.47055e-05,0.000310557,0.00210803,0.0105754,0.00446641,19.2625,19.1457,18.808,18.8374,18.8716,18.9402,19.4547,18.6203,19.0808
2021-08-30 09:00:00,2021-08-30,0.0,09:00:00,2021-08-30 09:00:00,2.45837,86.4997,1.92272,71.7156,2.22908,87.9531,2.50562,83.5557,2.3942,89.4648,2.3212,86.2129,2.15946,65.3883,2.40103,90.4874,2.03464,79.0256,5.69109e-06,0.000141247,0.00123225,8.70963e-07,1.4709e-05,0.000310528,0.000204625,0.0105753,0.0013424,18.7998,16.7243,16.4593,16.4924,16.5224,16.7834,18.6232,16.0938,16.7764
2021-08-30 10:00:00,2021-08-30,0.0,10:00:00,2021-08-30 10:00:00,2.21273,58.9156,1.82348,60.4733,2.22932,60.8066,2.51426,61.8192,2.09833,62.5088,2.46844,63.1908,1.96731,60.3097,2.21668,61.3153,1.97176,67.4141,5.16013e-06,2.67678e-05,0.0011956,4.56869e-07,1.41375e-05,0.000310155,2.93902e-05,0.0104032,1.96346e-05,18.3767,17.7914,18.4719,18.3306,18.0864,18.6253,18.0608,18.2424,17.92
2021-08-30 11:00:00,2021-08-30,0.0,11:00:00,2021-08-30 11:00:00,2.08558,50.5334,1.8747,63.1127,2.33682,42.8938,2.61145,43.9326,2.15624,59.6274,2.59859,44.7505,1.99363,54.6897,2.32319,50.1093,2.11074,68.1164,6.58883e-09,2.65671e-05,0.0,5.02155e-09,1.19608e-08,0.0,2.93294e-05,0.0,1.64476e-05,18.8614,18.5965,19.4261,19.1689,18.9409,19.908,18.3714,19.122,18.8812
2021-08-30 12:00:00,2021-08-30,0.0,12:00:00,2021-08-30 12:00:00,2.21457,91.8668,1.85196,70.7393,2.31518,97.7489,2.49654,97.73,2.05385,85.7667,2.30483,98.1216,1.70276,75.5006,2.35387,99.1757,2.0784,70.5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4062,21.3935,21.446,21.5316,21.3606,21.5687,21.3909,21.2771,21.3293
2021-08-30 13:00:00,2021-08-30,0.0,13:00:00,2021-08-30 13:00:00,4.09556,142.283,3.80004,140.343,3.88652,141.776,4.64544,141.955,3.99735,140.712,4.24397,144.623,3.67096,137.67,3.98939,139.11,3.84251,141.276,0.000641738,0.000261315,0.0107869,0.000405379,0.00100758,0.0082871,0.00160269,0.0128255,1.06706e-05,21.9948,22.067,21.7156,22.111,21.8597,21.9373,22.3681,21.4974,21.9798
2021-08-30 14:00:00,2021-08-30,0.0,14:00:00,2021-08-30 14:00:00,5.09059,130.445,4.74709,135.479,5.07801,132.776,5.89112,133.961,4.5862,133.056,5.38678,132.412,4.95563,138.079,5.08323,138.784,4.36238,132.38,0.0467029,0.023882,0.0256547,0.0241302,0.045919,0.0265035,0.00788353,0.0311614,0.0341812,21.5135,21.8467,21.339,21.0764,21.674,20.9935,21.8038,21.4898,21.8484
2021-08-30 15:00:00,2021-08-30,0.0,15:00:00,2021-08-30 15:00:00,5.55566,138.6,5.51883,140.21,5.25928,138.137,6.35439,139.417,5.38436,137.383,5.60618,139.76,5.56464,139.461,5.58264,139.003,5.3851,138.973,0.055434,0.0477032,0.026202,0.0444398,0.0677402,0.0275572,0.0404907,0.0311626,0.0717825,21.4427,21.5248,21.5946,21.5195,21.2898,21.3456,22.2428,21.7945,21.3017
2021-08-30 16:00:00,2021-08-30,0.0,16:00:00,2021-08-30 16:00:00,5.868,136.677,5.83316,137.93,5.53327,135.722,6.7059,138.553,5.67905,135.761,6.03242,138.138,5.70324,138.722,5.72733,135.859,5.72215,136.777,0.0547922,0.0474419,0.0154151,0.0440344,0.0667326,0.0192701,0.038888,0.018337,0.0717718,22.1655,22.3786,21.9865,22.0841,22.062,22.1146,22.4171,21.8286,22.3632
2021-08-30 17:00:00,2021-08-30,0.0,17:00:00,2021-08-30 17:00:00,6.37841,135.887,6.26073,137.212,6.02802,134.48,7.36306,136.938,6.06937,135.422,6.62202,136.183,6.21898,136.999,6.13086,135.089,6.08466,136.75,0.00873109,0.0238212,0.000547277,0.0203096,0.0218212,0.00105373,0.0326072,1.18092e-06,0.0376013,22.0979,22.2764,21.8411,22.0237,21.9257,22.0068,22.3652,21.6667,22.251
2021-08-30 18:00:00,2021-08-30,0.0,18:00:00,2021-08-30 18:00:00,6.38105,133.805,6.24106,135.159,6.05512,132.34,7.38529,134.528,6.0865,133.353,6.72601,133.809,6.25816,134.929,6.05402,132.904,6.10568,134.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7027,21.8102,21.4026,21.6056,21.4899,21.5817,21.9241,21.2367,21.8048
2021-08-30 19:00:00,2021-08-30,0.0,19:00:00,2021-08-30 19:00:00,6.02321,132.146,5.64026,132.933,5.84474,131.032,7.09345,132.863,5.63626,131.4,6.54555,132.314,5.83305,132.963,5.71374,131.408,5.52665,131.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2302,21.2509,20.8741,21.0899,20.9446,21.0592,21.4297,20.699,21.2394
2021-08-30 20:00:00,2021-08-30,0.0,20:00:00,2021-08-30 20:00:00,4.99461,131.748,4.98241,132.164,4.51676,133.411,5.78818,129.053,4.79731,135.026,5.0987,131.081,5.34881,132.952,4.72676,133.955,4.74667,132.234,0.0,0.0,2.36556e-07,0.0,0.0,0.0,0.0,2.6077e-08,0.0,20.4273,20.3623,19.9026,20.2155,19.9285,20.1197,20.6907,19.69,20.2064
2021-08-30 21:00:00,2021-08-30,0.0,21:00:00,2021-08-30 21:00:00,4.52057,128.343,3.66368,129.178,3.46892,125.925,4.64763,128.252,3.27593,128.191,4.17427,126.076,4.76742,128.457,3.03554,125.473,3.06836,130.403,0.00680631,0.00258303,0.0113307,0.00590761,0.00734021,0.00980572,0.00214874,0.0177117,0.00370917,19.7785,19.1858,18.6106,18.6104,18.5351,18.9158,19.9932,18.1824,18.9381
2021-08-30 22:00:00,2021-08-30,0.0,22:00:00,2021-08-30 22:00:00,4.72231,128.328,3.80422,130.205,3.77638,123.864,4.68901,131.26,3.7243,125.381,4.76799,126.515,4.39195,131.601,3.5936,122.687,3.61235,126.321,0.088165,0.0961974,0.211112,0.132304,0.127127,0.114222,0.150154,0.307459,0.0573658,19.6347,19.0157,18.7433,18.6409,18.6746,19.4862,19.7426,18.4498,18.9048
2021-08-30 23:00:00,2021-08-30,0.0,23:00:00,2021-08-30 23:00:00,4.40745,131.271,3.69685,136.047,3.81467,127.294,4.48674,132.447,3.64801,128.105,4.22996,129.691,4.37621,135.75,3.82951,125.471,3.67954,132.178,0.0972747,0.158582,0.242483,0.141337,0.148863,0.126656,0.412317,0.364745,0.0743774,19.3448,18.9242,18.5741,18.4514,18.4997,18.7066,19.4507,18.3939,18.7523
2021-08-31 00:00:00,2021-08-31,2.0,00:00:00,2021-08-31 00:00:00,3.35785,100.728,2.61864,91.3366,3.20919,106.304,3.52775,103.439,2.76145,100.192,3.30842,104.996,3.47642,98.8905,2.77615,110.799,1.74216,81.7245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8978,19.8378,19.9559,19.8808,19.9117,19.9418,19.8179,19.9672,19.8545
2021-08-31 01:00:00,2021-08-31,3.0,01:00:00,2021-08-31 01:00:00,3.66944,111.615,2.90666,112.853,2.80436,108.998,3.04592,110.822,2.79595,113.287,2.60039,107.291,3.70409,113.505,2.94623,112.029,2.76844,112.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9482,18.3073,17.9012,17.315,17.8693,17.694,19.2193,17.6855,18.1771
2021-08-31 02:00:00,2021-08-31,2.0,02:00:00,2021-08-31 02:00:00,4.00278,100.834,2.80797,97.5806,3.30329,101.884,3.42226,100.987,3.44696,101.641,3.45454,103.089,3.5419,97.667,3.38626,95.7101,2.7676,100.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9234,18.2345,18.1266,17.5723,18.2873,18.1424,19.0263,17.9971,18.2283
2021-08-31 03:00:00,2021-08-31,1.0,03:00:00,2021-08-31 03:00:00,3.35809,87.3398,3.44097,86.0531,2.79381,88.2767,3.4704,86.5388,2.42321,87.6911,2.6629,84.7633,3.59443,87.6038,2.54448,89.9232,3.2222,83.3192,0.782269,0.87771,0.584275,0.579822,1.00124,0.651851,1.01157,0.462691,0.790002,19.2117,19.0852,17.9435,18.9259,17.3535,17.5788,19.318,16.7066,19.073
2021-08-31 04:00:00,2021-08-31,0.0,04:00:00,2021-08-31 04:00:00,1.54703,89.8167,1.2306,64.1078,2.37549,99.9796,2.05474,97.1291,1.12181,81.1932,2.45048,102.099,1.38622,78.998,2.22721,97.4108,1.3083,65.723,0.942316,2.13245,0.586656,0.773486,1.13283,0.652891,2.11501,0.465835,2.1989,18.7171,18.0152,16.8074,18.7123,17.3335,17.0907,18.3792,15.9503,18.1154
2021-08-31 05:00:00,2021-08-31,2.0,05:00:00,2021-08-31 05:00:00,0.942427,21.9418,0.949002,37.3604,1.47174,63.4323,1.64638,79.835,0.837214,11.7272,2.18362,81.827,1.03126,65.1408,0.99176,32.6404,1.04988,52.1853,0.214842,2.05455,0.00628364,0.291553,0.163259,0.00650799,2.12124,0.00559282,2.00285,18.064,16.4684,16.0803,16.2914,16.0159,16.6725,18.1053,15.5139,18.2686
2021-08-31 06:00:00,2021-08-31,0.0,06:00:00,2021-08-31 06:00:00,2.87304,104.936,2.18005,98.6046,2.50843,103.561,2.8393,104.333,1.88469,103.741,2.53432,100.617,3.03974,104.558,2.22535,103.594,0.911585,95.6696,0.18027,1.30134,0.00257468,0.219523,0.147162,0.00131649,1.165,0.00328985,1.44546,18.6855,16.691,16.5725,16.4962,15.7882,16.7031,18.8668,15.4729,16.3731
2021-08-31 07:00:00,2021-08-31,3.0,07:00:00,2021-08-31 07:00:00,2.67202,120.701,2.15102,112.194,2.56261,116.045,3.08872,122.487,2.19152,113.226,3.04619,118.971,2.45755,113.831,2.37129,113.444,0.964585,98.6425,0.0202695,0.0519328,0.00161576,0.0258987,0.0159371,0.000680268,0.0707114,0.00409862,0.0398626,18.4876,16.5922,16.451,16.5644,15.9343,17.6298,18.5946,15.5874,16.1454
2021-08-31 08:00:00,2021-08-31,0.0,08:00:00,2021-08-31 08:00:00,2.68381,114.439,2.4785,111.406,3.04348,113.11,2.9536,114.211,2.30327,107.794,2.82903,112.096,3.31253,113.603,3.50803,114.356,2.34801,99.8708,1.77966,1.92999,0.557427,1.78697,1.53387,0.856178,1.47334,0.321788,2.32718,18.3568,17.0233,17.94,16.3904,15.8325,17.129,18.6364,17.9869,16.6691
2021-08-31 09:00:00,2021-08-31,0.0,09:00:00,2021-08-31 09:00:00,3.166,88.0101,1.99826,70.9401,2.58104,89.6486,3.20572,86.1098,2.69337,86.3091,2.77869,90.1708,2.8824,77.6357,2.61692,91.0769,1.42797,44.0756,1.78341,1.93387,0.560287,1.78997,1.53775,0.860489,1.48305,0.323373,2.32943,18.5342,16.0229,16.1809,16.449,16.5431,16.5729,18.3569,15.7478,16.0163
2021-08-31 10:00:00,2021-08-31,0.0,10:00:00,2021-08-31 10:00:00,3.35785,100.728,2.61864,91.3366,3.20919,106.304,3.52775,103.439,2.76145,100.192,3.30842,104.996,3.47642,98.8905,2.77615,110.799,1.74216,81.7245,1.78355,1.93062,0.558866,1.79013,1.53867,0.860085,1.47699,0.319442,2.32923,19.0217,19.0232,18.8029,18.657,18.8118,18.8241,19.274,18.4207,18.8647
2021-08-31 11:00:00,2021-08-31,0.0,11:00:00,2021-08-31 11:00:00,4.08963,109.345,3.84653,109.355,4.01881,110.12,4.53208,110.54,4.01189,107.938,4.20046,110.942,3.71049,109.491,3.91097,109.702,3.9798,108.146,0.271137,0.0734663,0.636469,0.207992,0.351123,0.547534,0.104727,0.732361,0.0629683,20.0728,20.2057,19.9626,20.0529,19.9312,20.1184,20.2295,19.7087,20.1945
2021-08-31 12:00:00,2021-08-31,0.0,12:00:00,2021-08-31 12:00:00,5.93858,115.91,5.4484,117.156,5.80414,113.502,6.61378,117.72,5.68916,114.591,6.10638,115.405,5.19962,118.069,5.73233,113.101,5.44199,115.809,1.0149,0.163482,2.11925,0.793098,1.18343,1.89936,0.15457,2.20383,0.188391,20.8597,20.9272,20.6014,20.7194,20.6386,20.6755,20.5428,20.4064,20.9768
2021-08-31 13:00:00,2021-08-31,0.0,13:00:00,2021-08-31 13:00:00,6.58496,115.379,6.20594,118.485,6.0478,111.68,7.10929,117.42,6.10649,114.78,6.3138,113.318,6.06322,120.37,5.88322,113.612,6.2788,116.157,2.26833,1.5162,2.4335,2.47778,2.09755,2.33425,1.76926,2.45507,1.29523,21.3289,20.9153,21.2067,21.0576,20.3338,21.2676,21.4331,20.3247,20.697
2021-08-31 14:00:00,2021-08-31,2.0,14:00:00,2021-08-31 14:00:00,6.61847,115.905,6.42619,118.976,5.9481,113.344,7.21895,116.896,6.39345,115.05,6.64758,113.928,6.40093,119.843,5.62865,114.495,6.39626,117.707,2.10914,1.54032,2.00086,2.41005,1.8478,1.95951,1.78852,1.97822,1.31604,20.9731,21.2177,20.4258,20.3296,21.1791,20.6459,21.0832,20.1646,21.6015
2021-08-31 15:00:00,2021-08-31,4.0,15:00:00,2021-08-31 15:00:00,6.95562,114.989,6.52391,117.605,6.42933,112.9,7.77262,116.159,6.71822,114.328,6.9598,113.497,6.43809,118.478,6.43101,113.802,6.68424,116.164,1.36163,1.44646,0.515221,1.82195,1.01162,0.603374,1.72966,0.505165,1.18837,22.0666,21.5976,21.3579,22.081,21.6909,21.8977,21.9038,21.058,22.0791
2021-08-31 16:00:00,2021-08-31,1.0,16:00:00,2021-08-31 16:00:00,6.68629,118.626,6.58424,119.749,6.28443,120.193,7.52435,119.553,6.51956,118.519,6.8091,119.949,6.51221,121.552,6.37767,121.065,6.5473,118.504,0.108046,0.09165,0.201032,0.140052,0.0962105,0.173184,0.112203,0.253911,0.0784292,22.3507,22.5559,22.0886,22.1189,22.2768,22.1621,22.4465,21.9035,22.6249
2021-08-31 17:00:00,2021-08-31,1.0,17:00:00,2021-08-31 17:00:00,7.71701,117.807,7.33813,120.129,7.31448,115.203,8.58025,119.534,7.48402,116.596,7.77009,116.81,7.20939,121.256,7.33835,115.421,7.29869,118.744,0.0469174,0.0140119,0.0501823,0.0474634,0.04357,0.0558972,0.0130305,0.043901,0.0144076,22.0755,21.989,21.8628,21.9369,21.9668,21.9575,22.2292,21.7249,21.8647
2021-08-31 18:00:00,2021-08-31,0.0,18:00:00,2021-08-31 18:00:00,7.82797,117.334,7.32312,119.071,7.38855,115.957,8.68988,118.779,7.49859,116.556,7.90252,117.025,7.27813,120.175,7.40239,116.369,7.34016,117.936,0.0469174,0.0140738,0.0501823,0.0474634,0.04357,0.0558972,0.0130782,0.043901,0.0144076,21.7653,21.4178,21.2406,21.392,21.2936,21.5072,21.9547,21.0959,21.3321
2021-08-31 19:00:00,2021-08-31,0.0,19:00:00,2021-08-31 19:00:00,7.53672,115.303,7.05054,116.957,7.23606,113.187,8.31985,116.849,7.30352,114.33,7.67817,114.657,6.89987,117.998,7.22579,113.204,7.10451,115.806,0.0468774,0.0140724,0.0501239,0.044477,0.04357,0.0511994,0.0127563,0.0438964,0.0144076,21.3514,21.3174,20.9779,21.1836,21.0333,21.1736,21.5469,20.7992,21.3077
