,Data,precipitacao_observada,Horario,Datetime,prec_prev_Maceio,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Maceio,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-15 15:00:00,2021-08-15,0.0,15:00:00,2021-08-15 15:00:00,0.00439492,0.0419595,0.0189671,0.0103144,0.00276768,0.0281046,0.0147439,0.0217973,0.0362746,21.6856,22.3706,21.6196,21.6126,22.0529,21.8272,22.3066,21.8649,22.5205
2021-08-15 16:00:00,2021-08-15,0.0,16:00:00,2021-08-15 16:00:00,0.00439492,0.0419595,0.0189671,0.0103144,0.00276768,0.0281046,0.0147439,0.0217973,0.0362746,22.3442,22.8911,21.9047,22.1367,22.7227,21.9381,22.8168,22.132,23.0692
2021-08-15 17:00:00,2021-08-15,0.0,17:00:00,2021-08-15 17:00:00,0.00348347,0.0419595,0.00936788,0.00699371,0.00276572,0.0218305,0.0147431,0.00154313,0.0362746,22.1577,22.7265,21.77,21.9837,22.5037,21.8296,22.6639,21.9742,22.8943
2021-08-15 18:00:00,2021-08-15,0.0,18:00:00,2021-08-15 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8837,22.4562,21.56,21.6787,22.2251,21.5978,22.3545,21.7532,22.6634
2021-08-15 19:00:00,2021-08-15,0.0,19:00:00,2021-08-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1305,21.7513,20.933,20.9332,21.4695,20.9344,21.6398,21.1674,21.9781
2021-08-15 20:00:00,2021-08-15,0.0,20:00:00,2021-08-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9174,20.7461,19.7624,19.7623,20.2737,19.7633,20.6425,20.0304,20.9661
2021-08-15 21:00:00,2021-08-15,0.0,21:00:00,2021-08-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4502,19.8161,18.3241,18.3449,18.9854,18.312,19.735,18.8235,19.9948
2021-08-15 22:00:00,2021-08-15,0.0,22:00:00,2021-08-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3081,19.6929,18.1334,18.1816,18.9262,18.1734,19.563,18.6547,19.9294
2021-08-15 23:00:00,2021-08-15,0.0,23:00:00,2021-08-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0089,19.5363,17.515,17.7954,18.8119,17.5414,19.4263,18.4004,19.783
2021-08-16 00:00:00,2021-08-16,0.0,00:00:00,2021-08-16 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.5605,19.5594,19.5622,19.5298,19.5911,19.5325,19.5277,19.5919,19.5909
2021-08-16 01:00:00,2021-08-16,0.0,01:00:00,2021-08-16 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,16.925,18.6493,16.7314,17.0325,17.2608,16.9814,18.523,17.3828,18.9066
2021-08-16 02:00:00,2021-08-16,0.0,02:00:00,2021-08-16 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,16.3076,17.8779,16.3844,16.322,16.7261,16.6223,17.6735,16.7315,18.1905
2021-08-16 03:00:00,2021-08-16,0.0,03:00:00,2021-08-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7203,17.556,16.8638,16.7231,17.3202,17.1758,17.4762,17.2444,17.8063
2021-08-16 04:00:00,2021-08-16,0.0,04:00:00,2021-08-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8737,17.678,16.9812,16.7966,17.5042,17.2682,17.5825,17.4018,17.9358
2021-08-16 05:00:00,2021-08-16,0.0,05:00:00,2021-08-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.788,17.6605,16.7534,16.5552,17.4697,16.9451,17.4683,17.1863,17.9569
2021-08-16 06:00:00,2021-08-16,0.0,06:00:00,2021-08-16 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6485,17.5557,16.6748,16.4434,17.2842,16.8292,17.3748,17.0598,17.8449
2021-08-16 07:00:00,2021-08-16,0.0,07:00:00,2021-08-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5499,17.5254,16.6924,16.1727,17.2519,16.7885,17.3431,17.3282,17.8323
2021-08-16 08:00:00,2021-08-16,0.0,08:00:00,2021-08-16 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2737,17.3581,16.4937,15.5535,17.2243,16.6024,17.1525,16.0168,17.6993
2021-08-16 09:00:00,2021-08-16,0.0,09:00:00,2021-08-16 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.232,17.2332,16.6508,16.1931,17.0959,17.0814,17.0592,17.191,17.6022
2021-08-16 10:00:00,2021-08-16,0.0,10:00:00,2021-08-16 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2448,17.5931,17.6055,17.2397,17.8115,17.9768,17.4623,18.0872,17.9544
2021-08-16 11:00:00,2021-08-16,0.0,11:00:00,2021-08-16 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1707,19.1606,19.4819,19.068,19.5813,19.5582,19.0665,19.6514,19.4501
2021-08-16 12:00:00,2021-08-16,0.0,12:00:00,2021-08-16 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6035,21.2455,21.9332,21.5188,21.8405,22.1305,21.2749,22.0277,21.4128
2021-08-16 13:00:00,2021-08-16,0.0,13:00:00,2021-08-16 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9175,22.9503,22.6932,22.8239,23.2106,22.7462,22.9226,22.9576,23.0718
2021-08-16 14:00:00,2021-08-16,0.0,14:00:00,2021-08-16 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2534,24.6514,23.4384,24.2252,24.666,23.5457,24.6463,23.8559,24.7844
2021-08-16 15:00:00,2021-08-16,0.0,15:00:00,2021-08-16 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7063,25.4692,23.9819,24.7341,25.1635,24.325,25.6461,24.259,25.6358
2021-08-16 16:00:00,2021-08-16,0.0,16:00:00,2021-08-16 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0533,26.6953,25.4593,26.4071,26.1307,26.1206,27.0636,25.4219,26.5542
2021-08-16 17:00:00,2021-08-16,0.0,17:00:00,2021-08-16 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3633,26.9691,25.9336,26.1291,26.7029,25.9966,26.93,26.1189,27.16
2021-08-16 18:00:00,2021-08-16,0.0,18:00:00,2021-08-16 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4715,26.2112,25.17,25.2041,25.872,25.123,26.0885,25.47,26.457
2021-08-16 19:00:00,2021-08-16,0.0,19:00:00,2021-08-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5056,25.4398,24.1891,24.2785,24.8654,24.1594,25.2809,24.5055,25.7426
2021-08-16 20:00:00,2021-08-16,0.0,20:00:00,2021-08-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2961,25.6569,23.6162,24.0432,24.6986,23.7086,25.4963,23.944,25.9297
2021-08-16 21:00:00,2021-08-16,0.0,21:00:00,2021-08-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1555,22.9988,20.5328,20.2642,22.3275,20.4914,22.9459,21.9221,23.2075
2021-08-16 22:00:00,2021-08-16,7.0,22:00:00,2021-08-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3014,21.6118,19.8627,19.5927,21.0265,19.9744,21.5385,20.5722,21.826
2021-08-16 23:00:00,2021-08-16,2.0,23:00:00,2021-08-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7808,21.5015,20.5743,20.5935,21.3127,20.7386,21.4521,20.8881,21.7666
2021-08-17 00:00:00,2021-08-17,2.0,00:00:00,2021-08-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0151,21.6631,20.7648,20.8647,21.2793,20.8304,21.5956,20.9121,21.8861
2021-08-17 01:00:00,2021-08-17,0.0,01:00:00,2021-08-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3727,21.6139,20.0095,20.2102,20.6485,20.031,21.4399,20.3167,21.7954
2021-08-17 02:00:00,2021-08-17,0.0,02:00:00,2021-08-17 02:00:00,0.0680338,0.0521019,0.0709695,0.0837359,0.0452558,0.0781726,0.0758035,0.055669,0.0283992,20.2418,20.8105,20.2447,19.9709,20.9018,20.2143,20.6212,20.7163,21.326
2021-08-17 03:00:00,2021-08-17,0.0,03:00:00,2021-08-17 03:00:00,0.130929,0.085514,0.150496,0.135907,0.120169,0.144731,0.100582,0.145456,0.0746571,20.2781,21.1619,20.0617,20.0457,20.8258,20.0198,20.9884,20.4308,21.494
2021-08-17 04:00:00,2021-08-17,0.0,04:00:00,2021-08-17 04:00:00,0.130929,0.085514,0.150496,0.135907,0.120169,0.144731,0.100582,0.145456,0.0746571,18.8361,20.3149,18.7318,18.6469,19.6373,18.8467,20.1484,19.3455,20.6732
2021-08-17 05:00:00,2021-08-17,0.0,05:00:00,2021-08-17 05:00:00,0.0628954,0.0334121,0.0795268,0.0521711,0.0749131,0.0665585,0.024779,0.0897874,0.0462579,18.9429,20.3866,18.0841,18.8817,19.6777,18.6019,20.3521,19.2353,20.5711
2021-08-17 06:00:00,2021-08-17,0.0,06:00:00,2021-08-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7714,20.4936,18.3272,19.059,19.6741,19.0163,20.4794,19.2691,20.7014
2021-08-17 07:00:00,2021-08-17,0.0,07:00:00,2021-08-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0636,19.8992,18.4281,17.2939,19.3174,18.6369,19.6883,19.5839,20.1936
2021-08-17 08:00:00,2021-08-17,0.0,08:00:00,2021-08-17 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0356,19.6108,18.1927,17.1328,19.326,18.1626,19.4334,19.2986,19.9501
2021-08-17 09:00:00,2021-08-17,0.0,09:00:00,2021-08-17 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2466,19.3836,17.6423,16.7231,18.9261,17.8153,19.1783,18.9496,19.7626
2021-08-17 10:00:00,2021-08-17,0.0,10:00:00,2021-08-17 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2857,19.3986,18.5518,17.8411,19.1181,18.6688,19.1889,19.1974,19.7807
2021-08-17 11:00:00,2021-08-17,0.0,11:00:00,2021-08-17 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7986,20.9236,20.8752,20.6273,21.2317,20.9444,20.7455,21.1666,21.2882
2021-08-17 12:00:00,2021-08-17,0.0,12:00:00,2021-08-17 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1385,23.1371,23.1458,23.0343,23.5405,23.3904,23.0988,23.3635,23.3501
2021-08-17 13:00:00,2021-08-17,0.0,13:00:00,2021-08-17 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9336,25.3146,24.0821,24.9131,25.3021,24.2929,25.4113,24.5703,25.4319
2021-08-17 14:00:00,2021-08-17,0.0,14:00:00,2021-08-17 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9497,26.5761,25.3221,26.1738,26.206,25.8987,26.8008,25.3513,26.6459
2021-08-17 15:00:00,2021-08-17,0.0,15:00:00,2021-08-17 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8398,27.393,26.364,26.6645,27.1706,26.4945,27.3014,26.5408,27.5612
2021-08-17 16:00:00,2021-08-17,0.0,16:00:00,2021-08-17 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8299,28.4166,27.4418,27.6096,28.1825,27.4665,28.3532,27.6791,28.5977
2021-08-17 17:00:00,2021-08-17,0.0,17:00:00,2021-08-17 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.256,29.0031,27.8448,28.0636,28.5803,27.8914,29.0375,28.0965,29.1385
2021-08-17 18:00:00,2021-08-17,0.0,18:00:00,2021-08-17 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0797,29.5209,28.7108,28.7856,29.4404,28.7879,29.4211,28.8878,29.7691
2021-08-17 19:00:00,2021-08-17,0.0,19:00:00,2021-08-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1462,28.7974,27.8058,27.8796,28.4732,27.8901,28.701,27.9768,29.0334
2021-08-17 20:00:00,2021-08-17,0.0,20:00:00,2021-08-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3241,27.4434,25.9731,26.006,26.7455,26.0516,27.3048,26.3264,27.7066
2021-08-17 21:00:00,2021-08-17,0.0,21:00:00,2021-08-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7194,25.3143,23.4352,23.5097,24.462,23.5803,25.1778,24.0878,25.5847
2021-08-17 22:00:00,2021-08-17,0.0,22:00:00,2021-08-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4915,23.7173,22.4132,22.2152,23.1717,22.5911,23.6084,22.9044,23.9843
2021-08-17 23:00:00,2021-08-17,0.0,23:00:00,2021-08-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6991,22.7006,21.8897,21.5285,22.3359,22.2098,22.5686,22.3122,23.0373
2021-08-18 00:00:00,2021-08-18,0.0,00:00:00,2021-08-18 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,21.637,21.666,21.6084,21.598,21.6765,21.5706,21.6258,21.647,21.7066
2021-08-18 01:00:00,2021-08-18,0.0,01:00:00,2021-08-18 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.5046,21.0374,19.502,19.5608,19.3757,19.7724,20.8085,19.3498,21.3661
2021-08-18 02:00:00,2021-08-18,0.0,02:00:00,2021-08-18 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,18.5527,19.824,18.8398,18.4504,19.1014,18.9947,19.5299,18.995,20.2139
2021-08-18 03:00:00,2021-08-18,0.0,03:00:00,2021-08-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6845,19.4224,18.8418,18.5312,19.1691,19.0001,19.2277,19.1782,19.7031
2021-08-18 04:00:00,2021-08-18,0.0,04:00:00,2021-08-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3992,19.4695,18.7099,18.1041,19.1104,18.9373,19.3126,19.2215,19.8463
2021-08-18 05:00:00,2021-08-18,0.0,05:00:00,2021-08-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3874,19.427,18.6307,17.953,19.2424,18.8826,19.2625,19.2891,19.7581
2021-08-18 06:00:00,2021-08-18,0.0,06:00:00,2021-08-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5761,19.2499,18.5301,17.1956,18.896,18.5641,18.9592,19.1732,19.6578
2021-08-18 07:00:00,2021-08-18,0.0,07:00:00,2021-08-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7889,19.1667,18.3856,17.735,18.863,18.6602,18.8722,19.1585,19.6117
2021-08-18 08:00:00,2021-08-18,0.0,08:00:00,2021-08-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6316,19.0757,18.0147,17.6458,18.4402,18.3152,18.7816,18.3823,19.5571
2021-08-18 09:00:00,2021-08-18,0.0,09:00:00,2021-08-18 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0158,18.9911,17.5467,16.8661,18.3525,17.8538,18.4518,18.3822,19.5222
2021-08-18 10:00:00,2021-08-18,0.0,10:00:00,2021-08-18 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.478,19.1173,18.9976,17.8961,19.3012,18.9448,18.7639,19.4711,19.5695
2021-08-18 11:00:00,2021-08-18,0.0,11:00:00,2021-08-18 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9515,20.7228,21.0661,20.8279,21.2886,21.2652,20.618,21.2436,21.0292
2021-08-18 12:00:00,2021-08-18,0.0,12:00:00,2021-08-18 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1745,23.079,23.2496,23.0084,23.6169,23.3812,23.0078,23.535,23.3016
2021-08-18 13:00:00,2021-08-18,0.0,13:00:00,2021-08-18 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0042,25.0325,24.4164,24.9378,25.1011,24.5766,25.0327,24.6549,25.0214
2021-08-18 14:00:00,2021-08-18,0.0,14:00:00,2021-08-18 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9685,26.2901,25.3972,25.7811,26.0561,25.4636,26.3325,25.7157,26.0624
2021-08-18 15:00:00,2021-08-18,0.0,15:00:00,2021-08-18 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6646,27.2515,26.091,26.5229,27.1754,26.2583,27.2187,26.4105,27.4837
2021-08-18 16:00:00,2021-08-18,0.0,16:00:00,2021-08-18 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.203,27.9243,26.6721,27.0775,27.4337,26.8317,27.9846,26.6894,27.892
2021-08-18 17:00:00,2021-08-18,0.0,17:00:00,2021-08-18 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5941,28.1927,27.199,27.4784,27.8815,27.3406,28.1998,27.2307,28.3145
2021-08-18 18:00:00,2021-08-18,0.0,18:00:00,2021-08-18 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1174,28.6643,27.7669,27.925,28.4043,27.886,28.6152,27.8776,28.7837
2021-08-18 19:00:00,2021-08-18,0.0,19:00:00,2021-08-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9338,28.6138,27.6606,27.7116,28.2697,27.7329,28.5444,27.8152,28.7718
2021-08-18 20:00:00,2021-08-18,0.0,20:00:00,2021-08-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6417,27.9458,26.2151,26.3918,27.0526,26.3366,27.8042,26.5846,28.2383
2021-08-18 21:00:00,2021-08-18,0.0,21:00:00,2021-08-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.854,25.1842,22.597,22.3946,24.0155,22.5474,25.0391,23.6357,25.455
2021-08-18 22:00:00,2021-08-18,0.0,22:00:00,2021-08-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1538,23.6449,22.1628,21.5285,22.9565,22.2163,23.4971,22.7701,23.937
2021-08-18 23:00:00,2021-08-18,0.0,23:00:00,2021-08-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.787,23.0555,21.8825,21.3739,22.5324,22.0923,22.8815,22.305,23.4028
2021-08-19 00:00:00,2021-08-19,0.0,00:00:00,2021-08-19 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,22.4728,22.524,22.4221,22.4229,22.5233,22.3725,22.4738,22.4724,22.5745
2021-08-19 01:00:00,2021-08-19,0.0,01:00:00,2021-08-19 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,20.3809,22.3206,20.8889,20.17,21.4853,20.8391,22.1989,21.3551,22.6058
2021-08-19 02:00:00,2021-08-19,0.0,02:00:00,2021-08-19 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.5967,20.958,19.5307,19.1982,20.1667,19.8066,20.7772,19.62,21.2112
2021-08-19 03:00:00,2021-08-19,0.0,03:00:00,2021-08-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.135,19.9666,18.9368,18.8318,19.9186,19.2521,19.7451,19.5526,20.3259
2021-08-19 04:00:00,2021-08-19,0.0,04:00:00,2021-08-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6362,20.0388,17.1747,17.3898,17.9785,17.1894,19.7796,17.6422,20.6342
2021-08-19 05:00:00,2021-08-19,0.0,05:00:00,2021-08-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3227,19.6744,17.5215,17.288,17.6688,17.4513,19.5164,18.189,19.826
2021-08-19 06:00:00,2021-08-19,0.0,06:00:00,2021-08-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8441,19.7431,18.0044,17.8567,18.6588,18.4942,19.5424,18.5773,20.2611
2021-08-19 07:00:00,2021-08-19,0.0,07:00:00,2021-08-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0322,19.7064,17.7919,17.7881,19.5014,18.0811,19.3477,18.6099,20.1194
2021-08-19 08:00:00,2021-08-19,0.0,08:00:00,2021-08-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4987,19.1185,18.3008,17.4031,18.7371,18.7306,18.8204,18.6553,19.7791
2021-08-19 09:00:00,2021-08-19,0.0,09:00:00,2021-08-19 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4534,19.2262,17.542,17.709,18.2412,17.8073,19.1928,18.2424,19.5917
2021-08-19 10:00:00,2021-08-19,0.0,10:00:00,2021-08-19 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23,19.1937,18.7854,18.2408,19.2421,19.2107,18.8774,19.3677,19.6855
2021-08-19 11:00:00,2021-08-19,0.0,11:00:00,2021-08-19 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0239,20.8681,21.2751,20.8606,21.4519,21.4228,20.7505,21.6172,21.2001
2021-08-19 12:00:00,2021-08-19,0.0,12:00:00,2021-08-19 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1392,23.0049,23.1617,23.0024,23.4744,23.253,23.0255,23.2723,23.1843
2021-08-19 13:00:00,2021-08-19,0.0,13:00:00,2021-08-19 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2271,25.2973,24.7819,25.2127,25.564,24.988,25.3872,25.0002,25.4127
2021-08-19 14:00:00,2021-08-19,0.0,14:00:00,2021-08-19 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.708,27.22,25.8493,26.7272,26.9506,25.9232,27.5783,26.3466,26.9725
2021-08-19 15:00:00,2021-08-19,0.0,15:00:00,2021-08-19 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,28.2814,25.7797,27.1134,27.0464,26.193,28.5968,26.0359,28.0995
2021-08-19 16:00:00,2021-08-19,0.0,16:00:00,2021-08-19 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1472,27.8054,26.5331,27.09,27.5316,27.0215,27.8017,26.6523,27.9964
2021-08-19 17:00:00,2021-08-19,0.0,17:00:00,2021-08-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.549,28.1209,27.1353,27.5837,27.8562,27.602,28.1915,27.1413,28.2502
2021-08-19 18:00:00,2021-08-19,0.0,18:00:00,2021-08-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2245,28.6718,27.9406,28.1205,28.5395,28.0895,28.6971,28.0661,28.8244
2021-08-19 19:00:00,2021-08-19,0.0,19:00:00,2021-08-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2985,28.878,28.0371,28.1402,28.5871,28.1677,28.8589,28.1988,28.9863
2021-08-19 20:00:00,2021-08-19,0.0,20:00:00,2021-08-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.789,28.3578,26.6015,26.7086,27.4918,26.8123,28.3461,27.192,28.4692
2021-08-19 21:00:00,2021-08-19,0.0,21:00:00,2021-08-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9725,25.6006,23.403,22.9055,24.3091,23.5095,25.3307,24.1537,25.9765
2021-08-19 22:00:00,2021-08-19,0.0,22:00:00,2021-08-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6998,24.0993,22.8286,22.6173,23.3383,23.1329,23.9189,23.0886,24.4211
2021-08-19 23:00:00,2021-08-19,0.0,23:00:00,2021-08-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3347,23.0567,21.6996,20.95,22.347,22.0746,22.8329,22.2313,23.4324
2021-08-20 00:00:00,2021-08-20,0.0,00:00:00,2021-08-20 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,22.4167,22.4304,22.4019,22.3352,22.4995,22.3211,22.3483,22.4842,22.5136
2021-08-20 01:00:00,2021-08-20,0.0,01:00:00,2021-08-20 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.5194,21.3898,19.9486,19.3734,20.551,19.9016,21.2823,20.4065,21.7117
2021-08-20 02:00:00,2021-08-20,0.0,02:00:00,2021-08-20 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,17.3383,19.734,17.9455,17.0185,18.92,18.2461,19.3772,19.1742,20.3278
