,Data,precipitacao_observada,Horario,Datetime,TBeltrao_ws10,TBeltrao_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_TBeltrao,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_TBeltrao,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-17 04:00:00,2021-09-17,0.0,04:00:00,2021-09-17 04:00:00,4.55777,129.309,4.16252,128.626,4.43355,129.495,4.51378,130.326,4.35234,128.238,5.01708,131.76,4.07281,126.852,4.14213,127.728,4.15777,129.267,0.330411,0.109014,0.766179,0.376598,0.27485,0.76446,0.150994,0.746059,0.075947,20.1357,20.221,19.7516,19.9832,20.4273,19.4335,20.0817,20.2714,20.43
2021-09-17 05:00:00,2021-09-17,0.0,05:00:00,2021-09-17 05:00:00,4.14277,126.216,3.76689,123.839,4.072,127.515,4.0979,126.431,3.92224,125.794,4.6277,129.542,3.72732,120.792,3.72218,125.886,3.6925,126.23,0.155725,0.0370811,0.546516,0.230051,0.129012,0.590448,0.0677235,0.508286,0.0211632,20.0006,20.1093,19.591,19.8488,20.2923,19.2856,19.9602,20.116,20.3188
2021-09-17 06:00:00,2021-09-17,0.0,06:00:00,2021-09-17 06:00:00,3.84326,121.989,3.26475,115.334,4.12217,124.921,3.78371,119.98,3.76035,121.951,4.65267,126.099,3.47511,111.562,3.71212,121.923,3.17577,119.241,0.45579,0.169315,0.943476,0.684003,0.26451,1.16687,0.2488,0.697271,0.0845008,19.9096,20.028,19.5278,19.7606,20.1936,19.2262,19.8758,20.0189,20.2338
2021-09-17 07:00:00,2021-09-17,0.0,07:00:00,2021-09-17 07:00:00,3.94,117.19,3.98357,116.016,3.74682,120.273,4.00936,117.591,3.64607,118.443,4.12841,121.401,4.0574,115.576,3.3825,119.294,3.75072,118.584,0.521179,0.186036,0.863968,0.64552,0.323299,0.954055,0.234477,0.651819,0.101498,19.9607,20.0682,19.5519,19.8217,20.2134,19.2532,19.9132,20.0156,20.2628
2021-09-17 08:00:00,2021-09-17,0.0,08:00:00,2021-09-17 08:00:00,3.20514,107.465,3.54296,106.939,2.91401,113.465,3.26259,106.738,3.18949,110.674,3.31552,113.128,3.46863,105.087,2.81092,113.743,3.5602,110.353,0.575783,0.184546,0.861547,0.569549,0.463441,0.754022,0.209399,0.790894,0.127254,20.026,20.0492,19.6164,19.8444,20.3098,19.3116,19.8544,20.0976,20.2964
2021-09-17 09:00:00,2021-09-17,0.0,09:00:00,2021-09-17 09:00:00,3.93428,107.674,4.00239,106.75,3.7038,108.911,4.02104,108.683,3.84908,106.401,4.17238,110.985,4.03981,106.799,3.42266,105.433,3.9667,106.983,0.22903,0.0434528,0.31864,0.0826063,0.271278,0.0982968,0.0175457,0.400232,0.0559522,20.0152,20.0728,19.5881,19.841,20.2814,19.2781,19.8806,20.0438,20.2989
2021-09-17 10:00:00,2021-09-17,0.0,10:00:00,2021-09-17 10:00:00,3.38551,102.182,3.2948,98.5716,3.61688,110.498,3.38882,104.944,3.44315,100.322,4.15354,113.809,3.09247,98.65,3.4382,105.604,3.51898,98.9182,0.101421,0.0170886,0.144208,0.0194783,0.159278,0.0333197,0.00506029,0.215471,0.0318863,20.1037,20.1202,19.7032,19.9343,20.3943,19.3922,19.9299,20.1761,20.3697
2021-09-17 11:00:00,2021-09-17,0.0,11:00:00,2021-09-17 11:00:00,4.02092,106.398,3.90524,105.678,4.072,107.837,3.92482,107.232,3.96559,106.169,4.42046,108.828,3.69916,105.92,3.8658,106.327,3.92266,105.811,0.00197798,0.00424668,0.000157714,0.000965118,0.00282049,6.91414e-06,0.00416464,0.00196099,0.00229327,20.547,20.5562,20.2645,20.3681,20.8405,19.9654,20.3619,20.7449,20.7975
2021-09-17 12:00:00,2021-09-17,0.0,12:00:00,2021-09-17 12:00:00,4.32911,109.025,3.97199,106.852,4.5884,107.784,4.27856,109.619,4.18796,107.991,4.87914,109.124,4.05096,107.966,4.34873,106.176,3.78108,105.441,0.00196141,0.00424668,0.0,0.000964284,0.00209951,0.0,0.00416464,6.53267e-05,0.00228837,21.6809,21.8215,21.4853,21.4559,22.0388,21.0789,21.5833,22.0576,22.1241
2021-09-17 13:00:00,2021-09-17,0.0,13:00:00,2021-09-17 13:00:00,3.67948,107.243,3.47871,103.608,3.98718,109.884,3.79201,106.659,3.49357,107.995,4.41709,109.85,3.63867,104.424,3.68035,108.912,3.2822,103.652,5.72205e-05,4.76837e-07,0.0,0.0,0.000725091,0.0,0.0,5.99623e-05,4.5523e-05,21.5056,21.5482,21.2449,21.2873,21.8298,20.8576,21.3225,21.7963,21.8106
2021-09-17 14:00:00,2021-09-17,0.0,14:00:00,2021-09-17 14:00:00,4.08872,123.3,3.83725,119.403,4.32761,127.449,4.13943,121.329,3.94543,123.806,4.71509,126.95,3.97575,118.332,4.08093,126.997,3.72519,121.04,0.0,0.0,0.000106573,0.0,0.0,0.00011754,0.0,2.94447e-05,0.0,22.1583,22.4054,21.7878,22.0694,22.4009,21.4834,22.2694,22.2653,22.5939
2021-09-17 15:00:00,2021-09-17,0.0,15:00:00,2021-09-17 15:00:00,5.18762,118.767,4.74266,117.1,5.53145,120.438,5.24485,117.645,4.98414,119.795,6.07476,119.643,4.85084,117.238,5.17406,121.341,4.62082,118.283,0.0,0.0,0.000213861,0.0,0.0,0.000187516,0.0,9.53674e-05,0.0,23.0913,23.2845,22.8298,22.9423,23.3607,22.4747,23.0506,23.2687,23.5073
2021-09-17 16:00:00,2021-09-17,0.0,16:00:00,2021-09-17 16:00:00,5.43767,114.538,4.9884,112.302,5.84941,115.671,5.53169,113.715,5.19604,115.332,6.49284,115.351,5.14184,112.344,5.3475,116.242,4.79715,113.746,0.0,0.0,0.000213861,0.0,0.0,0.000187516,0.0,9.53674e-05,0.0,23.6166,23.8804,23.3385,23.4423,23.9136,22.9567,23.6308,23.8414,24.1148
2021-09-17 17:00:00,2021-09-17,0.0,17:00:00,2021-09-17 17:00:00,6.13337,116.529,5.69477,115.314,6.40105,115.889,6.04647,116.199,5.98736,116.727,6.92677,116.345,5.70128,114.982,6.00779,115.596,5.58799,116.527,0.0,0.0,0.000107288,0.0,0.0,6.99759e-05,0.0,6.59227e-05,0.0,23.3176,23.6684,22.9368,23.1532,23.5988,22.5666,23.4227,23.4646,23.9161
2021-09-17 18:00:00,2021-09-17,0.0,18:00:00,2021-09-17 18:00:00,6.52941,117.589,6.15242,117.189,6.77995,118.082,6.45494,117.249,6.34064,117.623,7.36357,118.259,6.11726,116.639,6.419,117.641,6.0101,118.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0258,23.3048,22.601,22.8253,23.3429,22.2616,23.0518,23.1342,23.5592
2021-09-17 19:00:00,2021-09-17,0.0,19:00:00,2021-09-17 19:00:00,7.04638,113.475,6.7695,113.618,7.13301,113.339,6.83722,113.935,7.02912,112.993,7.61273,114.058,6.60277,113.587,6.93667,112.614,6.76393,113.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3519,22.5831,21.9105,22.1432,22.6834,21.5408,22.331,22.4605,22.854
2021-09-17 20:00:00,2021-09-17,0.0,20:00:00,2021-09-17 20:00:00,7.1027,106.123,7.18569,106.262,6.85798,107.824,6.80751,106.193,7.16892,106.543,7.03148,108.035,6.83161,106.839,6.8902,107.503,7.23015,106.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8931,22.0786,21.3117,21.7028,22.1974,20.8242,21.8441,21.8343,22.3606
2021-09-17 21:00:00,2021-09-17,0.0,21:00:00,2021-09-17 21:00:00,6.63483,105.994,6.58922,103.509,6.54483,108.663,6.35653,105.877,6.8078,106.131,6.86282,109.357,6.24814,103.055,6.75686,107.291,6.73536,104.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4648,21.6039,20.7824,21.299,21.7389,20.6065,21.3723,21.3154,21.8707
2021-09-17 22:00:00,2021-09-17,0.0,22:00:00,2021-09-17 22:00:00,6.04867,99.3374,6.03667,98.4147,5.92288,103.413,5.94406,99.7183,6.07205,99.3368,6.27772,103.623,5.73853,98.6194,6.0717,102.008,6.1278,98.2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4651,21.537,20.8198,21.2886,21.7584,20.4396,21.3091,21.3515,21.8164
2021-09-17 23:00:00,2021-09-17,0.0,23:00:00,2021-09-17 23:00:00,5.06326,91.477,5.121,92.503,4.89153,95.7482,4.7747,92.0596,5.0789,91.535,5.1159,95.9534,4.6972,93.0628,4.95312,95.0547,5.27465,91.4252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.552,21.5477,20.9211,21.3447,21.8713,20.5,21.3089,21.4679,21.8357
2021-09-18 00:00:00,2021-09-18,0.0,00:00:00,2021-09-18 00:00:00,2.37855,85.6326,2.50977,89.7912,2.25171,92.2719,2.28594,81.0156,2.02373,89.8551,2.39834,90.0709,2.38436,84.7281,1.71988,92.2294,2.12611,91.8735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6058,20.6043,20.6066,20.5889,20.6223,20.5915,20.5856,20.6214,20.6225
2021-09-18 01:00:00,2021-09-18,0.0,01:00:00,2021-09-18 01:00:00,2.72465,96.2769,2.73298,96.9208,2.03319,104.84,2.92344,94.0018,2.15237,101.67,2.36611,100.054,2.86935,95.4967,1.58933,110.038,2.24089,98.3869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.973,19.9633,18.5371,19.7664,20.2786,18.1492,19.7394,19.2682,20.2344
2021-09-18 02:00:00,2021-09-18,0.0,02:00:00,2021-09-18 02:00:00,2.89663,102.722,3.08661,97.7562,3.00658,107.195,2.92517,102.899,2.55196,102.875,2.98072,107.006,3.1062,99.284,2.74733,105.298,2.68108,96.5205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6864,19.8671,18.8393,19.5242,19.9447,18.3469,19.6558,19.3742,20.1253
2021-09-18 03:00:00,2021-09-18,0.0,03:00:00,2021-09-18 03:00:00,1.50028,74.3362,1.57179,85.8859,1.76734,82.0697,1.75073,76.3362,1.03441,71.4717,2.10644,81.6857,1.76875,84.6547,1.28109,76.9862,1.22254,81.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3631,19.353,17.8521,19.1288,19.7281,17.5703,19.1179,18.6557,19.624
2021-09-18 04:00:00,2021-09-18,0.0,04:00:00,2021-09-18 04:00:00,0.227872,146.232,0.994429,98.5758,0.49207,100.921,1.38106,69.975,0.720557,277.095,1.52349,68.2455,1.62829,74.4935,0.304774,239.95,0.265883,349.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3809,19.3611,17.9225,19.2803,19.7417,17.3768,19.2518,18.8086,19.676
2021-09-18 05:00:00,2021-09-18,0.0,05:00:00,2021-09-18 05:00:00,2.93435,67.6281,2.66213,76.0477,2.76844,69.4328,3.05288,71.0296,2.45997,64.5398,3.34113,69.084,2.79626,77.6408,1.8467,61.714,2.49225,70.6787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3105,19.2003,18.6712,19.0919,19.6553,18.4014,18.9507,18.4716,19.5013
2021-09-18 06:00:00,2021-09-18,0.0,06:00:00,2021-09-18 06:00:00,1.49913,97.7477,1.71312,91.1587,2.016,105.005,1.73267,94.6388,1.09416,108.526,2.17477,103.104,2.06562,84.8495,1.7419,108.485,1.27554,95.4084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3334,19.2142,17.7711,19.1685,19.5714,17.4427,19.0268,18.3537,19.4537
2021-09-18 07:00:00,2021-09-18,0.0,07:00:00,2021-09-18 07:00:00,0.863069,78.7306,0.883676,77.0767,1.28343,100.111,0.965029,93.0095,0.759822,50.8667,1.60963,104.402,0.890149,81.3443,0.926319,74.1356,0.970267,63.1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4355,19.2931,17.7025,19.395,19.6205,17.4302,19.1077,18.2982,19.5185
2021-09-18 08:00:00,2021-09-18,0.0,08:00:00,2021-09-18 08:00:00,2.05843,53.4229,2.29407,57.2446,1.61937,53.1492,2.16062,53.6815,1.45546,45.7621,1.89731,49.2979,2.57356,57.745,1.13985,50.7143,1.81084,46.6336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5959,19.6512,17.4866,19.2998,19.8664,17.1261,19.42,18.1804,19.8508
2021-09-18 09:00:00,2021-09-18,0.0,09:00:00,2021-09-18 09:00:00,0.971896,122.325,1.24219,115.859,0.949728,132.624,1.4214,98.5478,0.998589,178.456,1.23757,102.883,1.56835,100.045,1.15413,169.675,0.74278,156.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2407,19.288,17.3905,19.0673,19.4895,17.0364,19.0852,18.0288,19.5243
2021-09-18 10:00:00,2021-09-18,0.0,10:00:00,2021-09-18 10:00:00,2.37855,85.6326,2.50977,89.7912,2.25171,92.2719,2.28594,81.0156,2.02373,89.8551,2.39834,90.0709,2.38436,84.7281,1.71988,92.2294,2.12611,91.8735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4498,20.2047,20.831,20.277,20.7155,20.6018,19.9586,21.1305,20.4459
2021-09-18 11:00:00,2021-09-18,0.0,11:00:00,2021-09-18 11:00:00,2.05221,144.681,1.59471,146.561,2.30565,145.601,2.26259,151.772,1.60317,142.721,2.79062,155.735,1.62534,148.928,1.8674,143.897,1.31127,150.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1449,22.3423,21.877,22.06,22.5013,21.4735,22.3051,22.4762,22.5256
2021-09-18 12:00:00,2021-09-18,0.0,12:00:00,2021-09-18 12:00:00,1.06404,142.359,1.082,151.37,1.36485,137.126,1.40242,164.894,0.587144,171.077,1.8935,160.823,1.17045,162.0,0.680352,167.012,0.846305,162.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.899,24.0038,23.8775,23.7616,24.1086,23.3307,23.9624,24.2786,24.1212
2021-09-18 13:00:00,2021-09-18,0.0,13:00:00,2021-09-18 13:00:00,0.719973,194.546,0.832849,162.057,0.971277,174.578,1.04112,152.109,1.58674,242.385,1.9617,156.243,0.966639,140.944,1.37743,253.166,1.47192,216.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8571,26.0101,25.7386,25.8044,25.5974,25.4138,25.8994,25.6262,25.8049
2021-09-18 14:00:00,2021-09-18,0.0,14:00:00,2021-09-18 14:00:00,3.3163,160.095,3.0263,159.956,3.56087,160.281,3.36679,154.402,3.1897,167.551,4.15969,157.909,2.73773,151.223,3.29977,165.811,3.14489,166.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9142,27.2551,26.4176,27.1427,26.9048,26.4529,27.4248,26.5813,27.2149
2021-09-18 15:00:00,2021-09-18,0.0,15:00:00,2021-09-18 15:00:00,4.09047,146.524,3.80768,148.592,4.28957,146.036,4.07205,147.729,3.69076,148.07,4.69752,148.128,3.59516,146.744,3.94298,147.824,3.61944,149.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2967,27.8011,26.7571,27.2664,27.6463,26.4868,27.7858,27.2279,27.9903
2021-09-18 16:00:00,2021-09-18,0.0,16:00:00,2021-09-18 16:00:00,4.48046,144.817,4.22608,146.752,4.74367,145.382,4.52311,145.202,4.05268,148.587,5.22524,144.875,4.02952,145.746,4.429,149.254,3.98631,149.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7157,28.1025,27.2693,27.5467,28.0838,26.8966,27.9683,27.6585,28.3828
2021-09-18 17:00:00,2021-09-18,0.0,17:00:00,2021-09-18 17:00:00,5.43911,139.479,5.095,141.372,5.73163,139.044,5.46589,141.146,5.04125,137.592,6.27336,140.389,4.91604,141.469,5.41127,138.13,4.94314,139.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.342,27.7361,26.8891,27.1526,27.802,26.5047,27.5927,27.4268,28.0227
2021-09-18 18:00:00,2021-09-18,0.0,18:00:00,2021-09-18 18:00:00,6.00603,133.082,5.36467,133.172,6.42366,132.743,6.01657,134.542,5.62572,130.072,7.02251,134.215,5.16596,132.927,6.0583,130.363,5.27291,132.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3249,27.7234,26.797,27.1464,27.7465,26.443,27.5739,27.4613,27.9371
2021-09-18 19:00:00,2021-09-18,0.0,19:00:00,2021-09-18 19:00:00,6.08599,128.852,5.1762,125.928,6.58272,130.618,6.12544,129.916,5.72109,125.98,7.15715,130.823,5.05387,125.626,6.33272,128.446,5.07745,125.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9904,27.447,26.3174,26.8157,27.3627,25.9854,27.2591,26.9492,27.66
2021-09-18 20:00:00,2021-09-18,0.0,20:00:00,2021-09-18 20:00:00,6.10487,124.908,5.23806,120.878,6.27591,128.133,6.28824,125.807,5.74933,122.601,6.86654,127.4,5.33169,121.049,6.13118,126.036,4.91474,120.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0931,26.5538,25.2848,25.8799,26.4796,24.8666,26.2981,25.9621,26.7986
2021-09-18 21:00:00,2021-09-18,0.0,21:00:00,2021-09-18 21:00:00,5.76816,124.359,4.44409,117.951,6.2328,126.807,6.21761,123.306,4.06851,127.195,6.80295,124.495,4.92115,117.171,5.10423,129.186,3.16197,125.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4582,24.9565,23.4511,24.2969,24.751,22.9786,24.699,24.0738,25.1992
2021-09-18 22:00:00,2021-09-18,0.0,22:00:00,2021-09-18 22:00:00,3.18728,137.742,2.58838,140.185,3.56976,140.214,3.78791,132.921,1.60811,140.885,4.65664,134.787,2.6601,127.585,0.923143,153.502,2.3442,150.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5327,24.0828,22.6004,23.5569,23.7641,22.2109,24.0933,23.0223,24.1191
2021-09-18 23:00:00,2021-09-18,0.0,23:00:00,2021-09-18 23:00:00,2.28961,152.063,2.05513,153.866,2.83096,146.166,2.97786,150.05,1.12012,179.185,3.74152,144.716,1.84842,150.17,0.929453,163.231,1.75903,169.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9043,23.1978,22.0469,22.7034,22.9747,21.6244,23.0883,22.2985,23.2456
2021-09-19 00:00:00,2021-09-19,0.0,00:00:00,2021-09-19 00:00:00,0.590644,214.359,0.700073,209.063,0.548942,209.09,0.641854,186.582,0.744174,217.191,0.917499,175.752,0.532331,182.371,0.55579,218.277,0.839987,215.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5059,21.5387,21.4729,21.4633,21.5493,21.4302,21.4963,21.5166,21.5819
2021-09-19 01:00:00,2021-09-19,0.0,01:00:00,2021-09-19 01:00:00,0.428618,2.23114,0.42423,23.1178,0.403848,48.3395,0.633287,43.4064,0.527814,303.652,0.711545,48.3447,0.646598,54.2319,0.0659892,346.302,0.469604,330.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9223,21.8269,20.3726,21.6092,22.1279,19.8307,21.5325,21.3085,21.972
2021-09-19 02:00:00,2021-09-19,0.0,02:00:00,2021-09-19 02:00:00,1.1529,244.129,1.14741,266.685,0.950578,240.851,1.21259,257.917,1.07465,237.828,1.20869,259.287,1.21847,276.323,0.817904,236.502,1.08354,255.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2217,21.4721,19.4502,21.2391,21.3214,19.1513,21.4209,20.2819,21.5726
2021-09-19 03:00:00,2021-09-19,0.0,03:00:00,2021-09-19 03:00:00,0.553762,248.227,0.6506,248.624,0.416933,238.439,0.861103,256.032,0.285728,229.081,0.910809,258.768,0.915795,260.919,0.181957,152.705,0.466439,231.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.881,20.9673,19.4499,20.7873,21.1051,19.0091,20.8981,20.2857,21.1198
2021-09-19 04:00:00,2021-09-19,0.0,04:00:00,2021-09-19 04:00:00,1.05503,177.557,0.945288,179.57,1.11297,181.569,1.09252,191.626,1.11757,163.189,1.26995,192.053,0.855335,190.71,1.10178,168.432,1.07393,172.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7502,20.9055,19.2217,20.6752,20.915,18.8922,20.8184,19.8975,21.0385
2021-09-19 05:00:00,2021-09-19,0.0,05:00:00,2021-09-19 05:00:00,1.10814,182.09,0.978053,179.601,1.30208,172.161,1.30722,181.763,1.19204,182.164,1.50719,176.361,0.969501,181.13,1.35939,173.584,1.08066,181.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7246,20.7313,19.1273,20.5888,20.8503,18.723,20.5939,19.7714,20.8299
2021-09-19 06:00:00,2021-09-19,0.0,06:00:00,2021-09-19 06:00:00,1.65066,169.484,1.23401,174.193,1.8442,164.165,1.94563,170.489,1.47888,180.188,2.02506,167.298,1.38392,173.63,1.51313,174.414,1.36569,183.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3672,20.3589,18.9279,20.2671,20.4886,18.6013,20.2554,19.4962,20.4672
2021-09-19 07:00:00,2021-09-19,0.0,07:00:00,2021-09-19 07:00:00,1.29366,187.026,1.2367,189.374,1.36458,178.341,1.4184,187.201,1.20221,180.631,1.71743,176.771,1.05682,194.878,1.07039,180.372,1.31579,183.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.131,20.2185,18.5902,20.1135,20.5152,18.3821,20.1433,19.6813,20.5075
2021-09-19 08:00:00,2021-09-19,0.0,08:00:00,2021-09-19 08:00:00,1.36669,205.405,1.47045,198.961,1.31012,202.339,1.41073,195.877,1.59343,201.555,1.67161,189.57,1.27237,195.284,1.29904,204.869,1.76502,197.404,1.53758e-09,5.22339e-12,6.97209e-08,1.17017e-08,3.00424e-11,5.29296e-08,6.00682e-11,6.73782e-06,5.48773e-09,20.3599,20.4122,20.2162,20.1341,20.581,19.9962,20.1574,20.5688,20.5618
2021-09-19 09:00:00,2021-09-19,0.0,09:00:00,2021-09-19 09:00:00,1.10711,194.873,1.23282,190.04,1.06658,196.992,1.25183,197.676,1.14248,205.364,1.38108,190.681,1.25288,197.873,0.867742,209.821,1.39029,203.008,0.000653774,0.000512933,0.00119674,1.4735e-07,0.00820119,1.16924e-07,3.86334e-06,0.0210805,0.00869251,20.1893,20.2581,20.1341,20.0882,20.4296,19.9607,20.1774,20.4102,20.4516
2021-09-19 10:00:00,2021-09-19,0.0,10:00:00,2021-09-19 10:00:00,0.590644,214.359,0.700073,209.063,0.548942,209.09,0.641854,186.582,0.744174,217.191,0.917499,175.752,0.532331,182.371,0.55579,218.277,0.839987,215.726,0.00125005,0.00243962,0.0015225,0.00713661,0.0218237,0.00870839,0.0113826,0.023776,0.0344285,20.4525,20.459,20.4192,20.3318,20.5886,20.1071,20.4011,20.6755,20.5624
2021-09-19 11:00:00,2021-09-19,0.0,11:00:00,2021-09-19 11:00:00,0.689795,248.101,0.472755,253.295,0.767419,259.045,0.230119,132.604,0.923989,245.703,0.442329,194.343,0.26942,107.95,1.17607,276.853,1.07448,234.682,0.0330491,0.0181263,0.00624068,0.0314566,0.0227525,0.00887761,0.0429432,0.0238633,0.0455199,20.7051,20.755,20.6539,20.6797,20.8582,20.593,20.6833,20.8275,20.8464
2021-09-19 12:00:00,2021-09-19,0.0,12:00:00,2021-09-19 12:00:00,0.285553,259.635,0.16028,268.033,0.692785,255.291,0.437824,5.57358,0.60721,228.195,0.190446,320.053,0.317763,52.5273,0.857948,255.89,0.474604,228.351,0.033501,0.0374237,0.00691605,0.032553,0.0146382,0.0111876,0.044172,0.00372023,0.0381443,21.3638,21.3216,21.4203,21.2813,21.5566,21.2435,21.313,21.5798,21.4853
2021-09-19 13:00:00,2021-09-19,0.0,13:00:00,2021-09-19 13:00:00,0.840622,230.667,0.502421,225.674,0.907934,260.287,0.527946,245.654,0.950212,213.255,0.714886,263.557,0.340319,170.499,0.957466,250.338,0.628038,211.032,0.0331357,0.035497,0.015968,0.0256788,0.00102507,0.0129284,0.0327933,0.0014702,0.0124084,22.0527,22.2119,22.0077,22.0887,22.2351,21.8699,22.1804,22.1908,22.324
2021-09-19 14:00:00,2021-09-19,0.0,14:00:00,2021-09-19 14:00:00,1.43802,157.689,1.40959,148.136,2.04697,160.15,2.02527,162.469,1.05737,200.367,2.86494,165.915,1.54957,155.44,1.03137,204.968,1.27596,166.473,0.00133662,0.0198103,0.0112497,0.00135883,9.62876e-05,0.0127591,0.00123269,0.0013761,0.00131695,24.1179,24.1467,23.9951,23.8923,24.0454,23.6041,23.9955,24.1019,24.1936
2021-09-19 15:00:00,2021-09-19,0.0,15:00:00,2021-09-19 15:00:00,3.74853,156.693,3.60431,159.01,3.92894,155.525,3.93556,160.548,3.34389,157.527,4.51958,159.577,3.57054,161.431,3.58533,156.047,3.29404,157.525,0.000230923,0.0,0.00937767,0.000262339,9.39891e-06,0.0104491,0.0,0.000445394,0.0,25.0816,25.3926,24.7064,25.1194,25.3734,24.5212,25.451,25.0994,25.5912
2021-09-19 16:00:00,2021-09-19,0.0,16:00:00,2021-09-19 16:00:00,4.53218,140.514,4.29012,142.656,4.67081,140.006,4.45377,139.603,4.24116,141.934,5.12897,139.287,4.10864,139.816,4.39588,142.995,4.19394,143.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9432,26.277,25.5667,25.8268,26.2968,25.242,26.1682,25.9629,26.5069
2021-09-19 17:00:00,2021-09-19,0.0,17:00:00,2021-09-19 17:00:00,5.02648,135.898,4.74295,138.096,5.24682,134.97,4.96627,136.359,4.82042,133.831,5.72481,136.019,4.60276,136.72,5.021,134.918,4.73561,136.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5897,25.9533,25.1826,25.4137,25.9959,24.7958,25.7898,25.7178,26.1763
2021-09-19 18:00:00,2021-09-19,0.0,18:00:00,2021-09-19 18:00:00,5.4799,131.961,5.04867,134.021,5.82631,131.167,5.54615,132.403,5.21329,129.909,6.49,131.848,4.95715,132.676,5.52411,129.683,4.98353,133.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2837,25.6171,24.8479,25.0889,25.6648,24.4751,25.4532,25.4355,25.8494
2021-09-19 19:00:00,2021-09-19,0.0,19:00:00,2021-09-19 19:00:00,5.97602,126.021,5.30389,125.093,6.43703,126.903,6.0605,126.534,5.75039,123.699,7.25185,126.998,5.17739,123.992,6.16149,125.21,5.32216,125.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5645,24.912,24.0478,24.3699,24.9523,23.6816,24.6937,24.6611,25.1515
