Datetime,target,prec_prev,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3114,18.2311,18.3896,18.2811,18.3398,18.3636,18.1963,18.414,18.2636
2021-09-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7309,15.6424,14.9329,15.3249,15.5032,14.0947,15.6674,14.8804,15.5674
2021-09-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1524,13.7589,13.8486,14.5838,13.3369,14.575,14.2735,13.0186,12.9221
2021-09-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1839,14.8015,14.9984,15.2181,13.9273,14.9905,15.227,14.0518,13.6055
2021-09-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9557,14.4956,14.3768,14.3671,14.1448,13.6616,14.7138,14.2956,13.9777
2021-09-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6252,14.0797,13.5705,14.2615,13.8343,13.2019,14.3062,13.4148,13.315
2021-09-24 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8335,14.249,13.5474,14.2913,13.9147,13.1768,14.5218,13.4124,13.3779
2021-09-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2298,13.7422,13.6481,13.8455,13.4896,13.2301,13.7278,13.5505,13.1142
2021-09-24 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.808,13.6394,13.3191,13.5481,13.4446,13.2086,13.4607,13.2228,13.2061
2021-09-24 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7159,13.7217,13.2948,13.5289,13.2486,13.1327,13.986,13.1047,13.1937
2021-09-24 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6952,17.547,17.6307,17.6353,17.3962,17.8144,17.6028,17.5095,17.1162
2021-09-24 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9513,20.0266,19.8192,19.7732,19.8636,19.938,19.7706,19.8404,19.7393
2021-09-24 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0181,22.0816,21.8811,21.8604,21.9169,22.0042,21.859,21.8804,21.8539
2021-09-24 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.59,23.607,23.4478,23.4341,23.4857,23.578,23.4348,23.4476,23.4101
2021-09-24 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.732,24.7435,24.588,24.5603,24.6017,24.6867,24.5879,24.6129,24.5511
2021-09-24 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7564,25.6772,25.5323,25.5611,25.6309,25.6205,25.5835,25.5384,25.493
2021-09-24 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6876,25.2044,24.2245,24.4734,24.6328,24.3778,24.9524,24.2304,24.991
2021-09-24 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0172,24.4024,23.55,23.8419,23.9041,23.6964,23.9977,23.5623,24.2284
2021-09-24 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1482,23.5146,22.7626,22.9473,23.0675,22.8853,23.1036,22.7713,23.2833
2021-09-24 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2163,24.6859,22.5985,23.281,22.9539,22.7603,24.5612,22.5784,24.1213
2021-09-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4789,22.573,22.4348,22.243,22.3941,22.5426,22.154,22.382,22.3029
2021-09-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9079,19.8988,19.6515,19.6574,19.7614,19.3475,19.6087,19.6532,19.4857
2021-09-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.257,19.2895,18.9904,19.0134,19.0607,18.7737,19.0732,19.0203,18.8192
2021-09-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0818,19.2932,18.6056,18.9056,18.799,18.272,19.0973,18.5807,19.016
2021-09-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9804,19.9647,19.9958,19.9531,20.0071,19.9722,19.9336,20.0191,19.9948
2021-09-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2183,17.1585,16.3663,17.7483,16.6691,16.2451,17.8459,16.1184,16.4921
2021-09-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8325,15.9089,15.1703,16.938,15.6276,16.0066,17.1073,14.849,15.5907
2021-09-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8191,17.5964,17.6281,17.7337,16.7538,17.6665,17.7252,16.9612,16.4253
2021-09-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41,17.4637,15.6292,17.4531,15.7676,15.5938,17.8379,15.42,16.1216
2021-09-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9183,16.6495,15.687,17.3968,15.3645,15.4176,18.0124,14.8388,15.3139
2021-09-25 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6825,17.432,17.311,17.999,15.9813,17.9415,17.8784,15.2462,16.6683
2021-09-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8435,16.8228,16.2144,17.798,15.8122,17.9193,17.6057,15.535,16.274
2021-09-25 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5294,17.537,15.6885,18.1323,16.1656,17.8706,17.99,14.8843,17.3267
2021-09-25 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6638,17.2724,16.7909,18.1948,16.5689,18.3464,17.9017,15.1964,16.9598
2021-09-25 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4236,20.2551,20.406,20.3607,20.0468,20.4889,20.235,20.2255,19.712
2021-09-25 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6899,22.7633,22.5167,22.5026,22.5682,22.608,22.5356,22.5438,22.4155
2021-09-25 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.094,24.1022,24.0539,24.0104,23.8867,24.2619,23.9518,23.9242,23.7771
2021-09-25 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5966,25.622,25.5781,25.5533,25.3946,25.8451,25.5094,25.4179,25.3408
2021-09-25 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1102,27.0715,27.0294,27.0125,26.967,27.183,26.9356,26.9157,26.9096
2021-09-25 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9559,28.4506,27.1883,27.5301,28.0845,27.3232,28.0464,27.2364,28.351
2021-09-25 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1574,27.4754,26.7384,26.948,27.0756,26.8689,27.1285,26.7549,27.31
2021-09-25 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6646,27.0915,26.2626,26.4111,26.6123,26.3615,26.7498,26.2687,26.8662
2021-09-25 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8763,28.4732,26.3108,26.8283,26.6809,26.4392,28.3834,26.256,27.8536
2021-09-25 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2173,27.9118,26.3231,27.1343,26.9662,26.5831,27.4715,26.1725,27.5888
2021-09-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1967,25.4281,25.1495,24.9617,25.122,25.2608,24.9626,25.0869,25.143
2021-09-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6797,22.7126,22.5154,22.4182,22.5555,22.2289,22.3579,22.5308,22.3045
2021-09-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7646,21.9157,21.404,21.5888,21.5905,21.5026,21.6595,21.3253,21.7062
2021-09-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4062,21.5381,21.1149,21.213,21.291,21.2269,21.2871,21.0805,21.3584
2021-09-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2134,21.2518,21.176,21.1833,21.2404,21.1484,21.2192,21.2011,21.2808
2021-09-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4254,19.5014,19.1382,19.2846,19.2355,18.976,19.4524,19.1298,19.1279
2021-09-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1367,18.2432,17.5293,17.8814,17.8966,17.4399,17.9757,17.3456,17.7799
2021-09-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3344,18.4195,17.7076,18.133,18.4207,17.9242,18.252,17.4312,18.3606
2021-09-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3919,18.6018,17.8325,18.1719,18.2461,17.9378,18.4688,17.5743,18.326
2021-09-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9021,17.8871,17.5707,17.6636,17.5772,17.5123,17.5745,17.1317,17.5518
2021-09-26 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1307,18.0829,18.0427,18.1176,17.9788,18.0886,17.7141,17.566,18.0035
2021-09-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9784,17.6879,17.5435,18.5732,17.5228,17.5363,18.4814,17.3822,17.4079
2021-09-26 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2472,18.494,17.9835,19.0274,16.9896,18.6655,19.0345,17.0257,17.2825
2021-09-26 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8589,18.519,17.4842,19.0079,16.9325,18.3985,19.1242,16.7841,17.6221
2021-09-26 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5114,21.6268,21.1324,21.3203,21.4194,21.1982,21.4635,21.218,21.2611
2021-09-26 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.486,23.922,22.9997,23.2719,23.468,23.0534,23.6669,23.1206,23.6411
2021-09-26 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7624,25.8439,25.2393,25.689,25.5818,25.4522,25.6541,25.1836,25.5747
2021-09-26 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2769,27.7384,26.4314,27.1721,27.2249,26.5872,27.5806,26.5158,27.5609
2021-09-26 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2662,28.9939,27.6232,28.4811,28.0466,28.0242,29.0604,27.559,28.764
2021-09-26 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8045,29.1778,28.4422,28.7036,28.649,28.6134,28.921,28.4061,28.9165
2021-09-26 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0726,29.4154,28.689,28.9132,28.971,28.839,29.0979,28.6918,29.1916
2021-09-26 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6903,29.1097,28.2421,28.4745,28.6043,28.3732,28.6746,28.2346,28.8741
2021-09-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9936,28.4249,27.5835,27.7905,27.8702,27.726,27.9587,27.5344,28.1069
2021-09-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1954,27.6861,26.7585,26.9923,27.0977,26.9089,27.2529,26.7182,27.3583
2021-09-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7953,27.7753,26.1371,26.8322,26.5827,26.3612,27.5904,26.05,27.0435
2021-09-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8855,24.6974,24.4004,24.7145,24.4476,23.7957,24.5134,24.3249,22.9617
2021-09-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9633,23.2664,21.8776,23.5247,21.8476,22.9168,23.4555,20.9608,21.9207
2021-09-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7198,22.3807,20.8911,23.0617,21.4394,22.6241,23.149,20.3481,21.324
2021-09-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8252,21.8669,21.7841,21.801,21.8453,21.7628,21.8397,21.8017,21.8895
2021-09-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8969,20.0456,19.1049,19.5475,19.732,19.1027,19.5374,18.869,19.6363
2021-09-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4001,19.451,18.85,19.1459,19.2039,19.0414,19.0474,18.5282,19.0853
2021-09-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0636,19.2271,18.3797,18.8054,18.9076,18.4024,18.8219,18.185,18.8897
2021-09-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7225,18.8527,18.41,18.6357,18.4429,18.3672,18.6451,18.2008,18.3458
2021-09-27 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4395,18.4855,17.9639,18.3007,18.1353,18.0405,18.3049,17.6634,18.0443
2021-09-27 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1687,18.281,17.6409,18.0057,17.9236,17.7375,18.0133,17.37,17.8975
2021-09-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7002,17.8746,17.2629,17.6079,17.4951,17.3865,17.6931,17.1012,17.4554
2021-09-27 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5368,17.5922,17.2151,17.3517,17.467,17.1775,17.4136,17.204,17.2635
2021-09-27 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6962,17.629,17.5282,17.6814,17.5814,17.4806,17.5247,17.3914,17.3346
2021-09-27 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8939,20.8573,20.8146,20.9736,20.6057,21.1975,20.9182,20.6398,20.4832
2021-09-27 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1541,23.0046,23.2203,23.2589,22.9108,23.504,23.0975,23.0454,22.6308
2021-09-27 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1087,25.0038,24.9936,24.9157,24.9028,25.0459,24.837,25.0009,24.7057
2021-09-27 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3185,25.7981,24.6792,25.1333,25.374,24.8316,25.6639,24.8432,25.7296
2021-09-27 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7908,26.1508,25.2766,25.6276,25.7617,25.52,25.9566,25.2633,26.0855
2021-09-27 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4657,26.7103,26.1157,26.2917,26.3866,26.2836,26.4967,26.0918,26.5821
2021-09-27 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6626,26.8968,26.3768,26.4764,26.5968,26.5009,26.6784,26.3729,26.7342
2021-09-27 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6082,26.9167,26.3059,26.4375,26.5522,26.3968,26.6479,26.358,26.6944
2021-09-27 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8468,26.3019,25.4618,25.6549,25.8326,25.5272,25.9252,25.5774,26.0815
2021-09-27 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2235,25.6278,24.8573,25.0307,25.1694,24.96,25.2438,24.9044,25.3795
2021-09-27 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6585,25.0964,24.226,24.6805,24.4171,24.5316,24.9079,24.1219,24.6326
2021-09-27 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7775,24.2153,23.1107,23.6453,23.3935,22.678,23.9647,23.0935,22.9216
2021-09-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2685,22.6859,21.6527,22.0211,21.7029,20.7872,22.5103,21.5907,21.2069
2021-09-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8417,21.9158,20.1781,21.8311,20.5749,20.1172,21.8553,19.6891,20.3708
2021-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9331,21.9695,21.8971,21.8998,21.9639,21.8675,21.9326,21.9249,22.0034
2021-09-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0175,20.0758,19.0676,19.687,19.6271,18.8364,20.0453,19.0702,19.5274
2021-09-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3106,19.3626,18.7881,19.5564,18.8001,19.0665,19.5978,18.313,18.7858
2021-09-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.239,19.2716,18.5534,19.6298,18.3304,19.5323,19.5827,17.6138,18.5482
2021-09-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6501,19.394,19.5182,19.6563,19.121,19.6346,19.5879,19.1171,18.9831
2021-09-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3734,19.2599,18.9246,19.416,18.1568,19.4381,19.3405,17.1744,18.7743
2021-09-28 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4159,19.3237,19.2529,19.5032,18.9611,19.5058,19.4801,18.3455,19.0216
2021-09-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3388,19.2525,19.1133,19.5627,18.704,19.5743,19.5094,18.0529,18.8595
2021-09-28 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3877,19.3604,18.7636,19.641,18.5514,19.6463,19.5861,17.7181,19.0904
2021-09-28 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2312,19.4326,18.1405,19.609,18.0284,19.3401,19.6265,17.4538,19.1712
2021-09-28 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0051,21.9471,21.67,21.8373,21.839,21.7856,21.8302,21.7421,21.5748
2021-09-28 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1378,24.1762,23.9818,23.9701,24.0157,24.1011,23.9732,23.968,23.8451
2021-09-28 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0315,26.1532,25.8054,25.8499,25.9455,25.9292,25.929,25.7958,25.8982
2021-09-28 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6082,27.5449,27.3962,27.4857,27.4232,27.5227,27.3941,27.2982,27.2796
2021-09-28 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9392,28.9555,28.6052,28.8462,28.7639,28.843,28.8357,28.4596,28.7635
2021-09-28 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3647,28.7912,27.9057,28.3194,28.2262,28.0966,28.7061,27.9099,28.4257
2021-09-28 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1363,28.4908,27.7285,27.9794,28.0493,27.8713,28.2111,27.7538,28.2928
2021-09-28 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4849,27.8776,27.023,27.2678,27.4062,27.159,27.4906,27.047,27.6834
2021-09-28 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0481,27.5782,26.5702,26.8896,26.9318,26.7342,27.2796,26.5457,27.2559
2021-09-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3801,26.9106,25.9029,26.207,26.2764,26.0448,26.5518,25.8842,26.5877
2021-09-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7546,27.7858,25.7274,26.975,26.2652,26.0079,27.366,25.6021,27.4128
2021-09-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3034,24.2622,24.1305,24.0724,23.1348,23.1303,24.1046,23.9132,22.7761
2021-09-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2883,23.2774,22.6841,23.149,22.6546,22.8705,23.0629,21.1222,22.6925
2021-09-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4045,23.3073,23.1462,23.099,23.2563,23.2258,23.0265,23.0895,23.1804
2021-09-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.918,22.2528,21.0023,22.7823,21.7743,21.3031,23.1915,20.5746,21.5494
2021-09-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6103,23.2933,21.0305,23.0361,21.1578,20.8842,23.4013,20.5974,22.5741
2021-09-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2712,22.2503,20.8245,21.5121,20.5109,20.6699,22.9868,20.162,20.6407
2021-09-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8813,20.5247,20.4282,20.3614,19.9903,20.3645,20.9185,19.4415,19.8517
2021-09-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3418,21.2996,19.7095,22.1224,19.7094,20.8779,22.1772,19.2257,19.7487
2021-09-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2179,20.4006,20.0622,20.6798,19.512,20.3418,20.6055,19.2068,19.5278
2021-09-29 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1002,20.2354,19.8231,20.6642,19.5272,20.1676,20.5085,19.1116,19.505
2021-09-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2231,20.6996,19.3333,20.2747,19.8042,19.6924,20.6104,19.0164,19.8907
2021-09-29 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6841,20.2301,19.1438,19.7432,19.4671,19.3162,20.096,18.8623,19.6975
2021-09-29 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5471,19.9223,19.0926,19.7217,19.2553,19.3087,19.7827,18.9316,19.3235
2021-09-29 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0112,24.1559,23.4954,23.871,23.7928,23.6998,24.0575,23.4666,23.6531
2021-09-29 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2882,26.5201,25.9116,26.1959,26.0823,26.0264,26.4104,25.8979,26.0856
2021-09-29 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5906,28.7881,28.2904,28.5502,28.3401,28.5785,28.6494,28.1343,28.4623
2021-09-29 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5138,29.9936,28.9664,29.2063,29.5658,28.9197,29.6964,29.1337,29.9688
2021-09-29 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9736,29.4562,28.305,28.7849,29.0174,28.4916,29.1943,28.4352,29.4826
2021-09-29 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2095,29.617,28.6825,28.9121,29.2223,28.7975,29.2907,28.7431,29.5348
2021-09-29 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5741,29.9458,29.174,29.2979,29.5758,29.2466,29.6554,29.2086,29.8154
2021-09-29 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3364,29.7458,28.9726,29.1171,29.3262,29.0154,29.4301,29.0625,29.5343
2021-09-29 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9885,29.4782,28.5736,28.8215,28.9128,28.667,29.1059,28.6201,29.1603
2021-09-29 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9152,28.5152,27.5043,27.7762,27.8838,27.5499,28.1873,27.6142,28.1341
2021-09-29 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9108,26.4198,25.6548,25.6196,26.0634,25.5183,26.1314,25.8458,26.1371
2021-09-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4209,21.8403,21.07,21.4046,21.3792,21.2788,21.651,20.8573,21.738
