,Data,precipitacao_obsevada,Horario,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Barreto,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Barreto,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
21960,2021-10-09,0.0,08:00:00,2.01087,83.2852,1.78684,72.6305,1.88396,95.2554,2.3982,84.9326,1.82253,82.173,2.18264,95.1962,2.23947,74.511,1.78559,92.9475,1.3717,67.1252,1.52343e-09,2.47596e-08,1.12443e-07,7.85138e-09,4.29493e-08,4.8879e-05,3.5403e-08,2.66203e-10,1.26455e-07,20.2225,20.2821,20.1028,19.8358,20.4355,19.8401,19.9253,20.2287,20.4317
21961,2021-10-09,0.0,09:00:00,1.61905,81.4712,1.62368,80.2896,1.21595,93.8703,1.91067,84.5633,1.59729,79.027,1.48885,94.3511,1.90318,81.7446,1.18973,90.0214,1.45761,80.3185,1.6257e-09,2.9783e-08,1.20784e-07,8.33806e-09,4.30054e-08,4.88947e-05,4.43089e-08,7.80685e-10,1.26549e-07,19.9953,20.0308,19.9545,19.5926,20.2247,19.679,19.6741,20.0872,20.2711
21962,2021-10-09,0.0,10:00:00,2.05247,79.835,2.29558,83.7267,1.7689,74.9521,2.40841,81.6783,1.93794,77.6055,2.11518,78.9412,2.59288,83.7675,1.62361,69.1593,2.12529,84.0586,7.07228e-09,3.20701e-08,1.20847e-07,1.9655e-08,4.32245e-08,4.8896e-05,0.00017856,7.80685e-10,1.73795e-07,19.8402,19.8778,19.8788,19.4495,20.0558,19.6075,19.524,19.9955,20.0733
21963,2021-10-09,0.0,11:00:00,2.27265,93.0582,2.57709,89.9733,1.83756,98.8901,2.52786,92.7004,2.19765,92.0508,2.04832,97.5027,2.76185,89.8984,1.79846,97.3704,2.49528,90.0645,5.54884e-09,7.31052e-09,8.4047e-09,1.18036e-08,2.75151e-10,1.69493e-08,0.000178524,5.14482e-10,4.73401e-08,20.0628,20.0732,20.0267,19.6855,20.2668,19.7724,19.7327,20.1431,20.2628
21964,2021-10-09,0.0,12:00:00,1.45998,87.3622,1.89298,84.7568,1.76649,95.7733,1.7123,87.7936,1.38866,87.2792,2.05431,95.3375,1.99819,86.7925,1.58507,93.3857,1.88981,83.715,6.55233e-09,1.20457e-08,8.29516e-09,1.26054e-08,4.73826e-07,1.66619e-09,0.000178604,7.27701e-07,3.3113e-07,20.3087,20.3149,20.2902,19.9382,20.504,20.0479,19.9609,20.385,20.506
21965,2021-10-09,0.0,13:00:00,2.39277,78.2442,2.21113,74.1428,2.0352,75.7784,2.61785,78.0484,2.35831,77.5305,2.16279,77.7349,2.49912,73.2451,2.04079,73.3695,2.1808,74.9334,0.00206799,0.00907207,2.64696e-05,0.000431368,0.00849314,1.31932e-06,0.00226696,0.00171975,0.0253374,20.2916,20.3477,20.2184,19.9678,20.4633,19.9907,20.0735,20.3127,20.4651
21966,2021-10-09,0.0,14:00:00,3.23592,72.3965,3.3604,74.1843,2.98038,70.9786,3.57764,73.2363,3.07504,72.1301,3.23079,72.693,3.64991,73.8499,2.91254,69.193,3.20908,75.1432,0.0110474,0.0226446,0.00409102,0.00219804,0.0305785,0.000232756,0.00637912,0.0179246,0.0546777,20.251,20.3195,20.2497,19.8803,20.4567,19.9955,19.9779,20.3539,20.5069
21967,2021-10-09,0.0,15:00:00,3.53923,76.7883,3.5995,75.4913,3.4352,78.7186,3.98535,77.8032,3.31994,76.1646,3.81075,79.9036,3.97752,76.0084,3.27094,76.8583,3.38234,75.4443,0.0110474,0.0226446,0.00409101,0.00219803,0.0305781,0.000232756,0.00637903,0.0179238,0.0546774,20.822,20.8701,20.8002,20.4501,21.0288,20.5417,20.5322,20.8972,21.0629
21968,2021-10-09,0.0,16:00:00,3.68169,83.6699,3.53193,84.258,3.76119,83.8583,4.09718,83.8571,3.46766,83.5563,4.07529,84.1161,3.87652,83.9194,3.59231,82.993,3.34945,84.9568,0.00897945,0.0135725,0.00406455,0.00176667,0.0220854,0.000231437,0.00411216,0.0162048,0.0293404,20.9485,20.9885,20.9636,20.5844,21.1454,20.7126,20.653,21.0577,21.1727
21969,2021-10-09,0.0,17:00:00,3.28355,88.1685,3.50661,85.4188,3.14672,94.072,3.57904,89.4596,3.16828,87.1252,3.38941,94.7299,3.72132,85.8721,3.02931,92.2943,3.45376,85.5801,0.0369098,0.0468969,0.0433062,0.0337614,0.0361605,0.0399356,0.0481992,0.0391893,0.048497,21.0203,20.9954,21.0034,20.6614,21.2081,20.7532,20.6735,21.0927,21.175
21970,2021-10-09,0.0,18:00:00,2.78126,93.0269,3.2092,83.4725,3.68213,100.43,3.41631,93.6017,2.52417,94.8606,4.02321,99.1253,3.47221,85.1663,3.57544,100.912,2.97958,84.1936,0.293167,0.27636,0.31244,0.270928,0.324801,0.263593,0.274047,0.383826,0.278386,20.8973,21.0007,20.7077,20.5675,21.0373,20.4889,20.6777,20.7695,21.17
21971,2021-10-09,0.0,19:00:00,4.21292,78.1497,4.32972,76.5471,3.95029,79.8178,4.59954,78.9919,3.92206,77.1544,4.26644,80.8178,4.63535,77.4512,3.6844,77.4995,4.08048,76.4103,0.293177,0.27636,0.315075,0.270971,0.324803,0.267888,0.274047,0.385126,0.278386,20.5466,20.6068,20.565,20.1511,20.7721,20.2892,20.2438,20.6847,20.8127
21972,2021-10-09,0.0,20:00:00,4.37193,88.1938,4.46217,86.4922,3.68805,90.0272,4.71938,87.6792,3.99878,88.071,3.90008,89.1181,4.69994,87.2967,3.43574,89.5321,4.18736,86.4992,0.26067,0.231065,0.289846,0.242104,0.294256,0.241525,0.227381,0.371583,0.232577,20.2457,20.2367,20.2614,19.8488,20.4714,19.9953,19.8795,20.38,20.447
21973,2021-10-09,0.0,21:00:00,4.10296,102.736,3.47202,100.641,4.24104,102.207,4.81347,102.303,3.23802,104.349,4.58756,101.984,4.21714,102.075,3.6807,101.318,2.81587,101.169,0.00449494,0.00167477,0.0211184,0.00533384,0.00562438,0.0188716,0.00184518,0.0271466,0.00269634,20.089,20.1981,19.9642,19.6805,20.3163,19.6815,19.8304,20.1073,20.3933
21974,2021-10-09,0.0,22:00:00,4.48737,86.1426,4.49821,84.3852,4.35788,89.5196,4.87468,87.8943,4.08697,84.4458,4.733,91.0126,4.77999,86.1191,3.89809,87.128,4.18165,83.6756,0.00456789,0.00169304,0.0184845,0.00601342,0.00562152,0.0146057,0.00212166,0.0258466,0.00269634,19.8782,19.9325,19.8095,19.4797,20.1062,19.5233,19.5774,19.946,20.1365
21975,2021-10-09,0.0,23:00:00,3.08603,101.133,3.18549,97.0657,3.26516,102.118,3.75751,97.831,2.57792,106.22,3.78689,100.166,3.77325,94.6461,2.88282,103.412,2.68093,102.197,0.0186214,0.00677559,0.0303555,0.0305399,0.0116789,0.0395506,0.0121304,0.0261288,0.00454021,19.5041,19.7137,19.302,19.1007,19.7335,19.0251,19.3279,19.4324,19.9461
21976,2021-10-10,0.0,00:00:00,2.38126,92.0076,2.56385,86.3887,1.71554,100.711,2.98375,89.5397,1.92772,92.4408,2.11354,97.2527,3.09641,86.0047,1.50078,98.995,2.17407,87.7343,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.7994,19.8115,19.7844,19.793,19.8047,19.7786,19.8045,19.7892,19.8173
21977,2021-10-10,0.0,01:00:00,4.49809,87.812,4.54688,86.3483,4.49033,89.1556,5.11995,88.257,3.97935,87.1069,4.97697,89.0146,5.02432,87.4545,4.01385,88.1127,4.10489,86.1842,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.4055,19.4704,19.3883,19.0066,19.6374,19.114,19.0997,19.5212,19.6885
21978,2021-10-10,0.0,02:00:00,4.1611,85.6493,4.31546,82.7473,3.8943,89.7006,4.92102,85.2374,3.55093,85.7075,4.50976,88.8432,4.96125,82.9745,3.37122,89.0591,3.71172,83.6481,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.4413,19.474,19.4222,19.0533,19.6562,19.1588,19.1133,19.5388,19.6707
21979,2021-10-10,0.0,03:00:00,4.44447,85.4889,4.35187,83.9488,4.06785,87.8833,5.07519,85.6179,3.78548,84.9632,4.63174,87.1828,4.95041,85.374,3.45439,86.9512,3.67174,83.5843,0.000352665,0.00342659,5.83263e-08,0.000818214,3.60777e-05,1.02095e-06,0.00441279,3.80092e-10,0.00169483,19.4,19.4216,19.3965,19.013,19.6206,19.1303,19.0694,19.513,19.6206
21980,2021-10-10,0.0,04:00:00,4.51355,75.7771,4.47378,74.6599,4.22298,78.3804,5.23446,77.1642,3.66226,74.0714,4.89075,77.9699,5.02662,77.4305,3.46218,76.4522,3.74198,72.8428,0.179583,0.20178,0.12996,0.267055,0.139111,0.196551,0.288216,0.117907,0.15655,19.1787,19.2358,19.1631,18.792,19.3876,18.8905,18.8862,19.2782,19.4293
21981,2021-10-10,0.0,05:00:00,4.378,76.2076,4.42817,73.8908,3.78454,81.8797,5.1445,76.7897,3.45605,77.6123,4.64033,80.1062,4.9304,76.3398,2.88866,85.5953,3.69859,73.5303,0.354256,0.350298,0.330935,0.459729,0.309149,0.414626,0.447159,0.318949,0.303724,19.0739,19.1317,19.051,18.6778,19.2947,18.7707,18.7743,19.1726,19.3324
21982,2021-10-10,0.0,06:00:00,3.25676,94.6108,3.47915,90.4037,3.06933,100.22,4.22487,90.0885,2.41132,102.91,3.87838,93.7809,4.25647,88.8679,2.46617,106.933,2.60917,96.6901,0.36899,0.37964,0.340475,0.48331,0.326543,0.435091,0.477952,0.328439,0.337822,19.2267,19.2802,19.1943,18.8163,19.4527,18.9153,18.9166,19.3143,19.4862
21983,2021-10-10,0.0,07:00:00,2.33385,111.429,2.58061,104.133,1.95111,117.075,3.03651,104.239,1.86904,119.671,2.36966,110.687,3.20124,99.5014,1.66131,120.152,2.17344,111.441,0.530224,0.559814,0.567316,0.629225,0.52364,0.688005,0.64215,0.600491,0.519242,18.971,19.0536,18.8672,18.6322,19.1205,18.6212,18.7122,18.9758,19.2202
21984,2021-10-10,1.0,08:00:00,2.21342,74.5199,2.05488,66.8573,1.7478,83.0211,2.93833,75.2941,1.76605,75.4169,2.30497,84.043,2.77382,69.953,1.52653,79.873,1.52679,68.2676,0.786714,0.872811,0.803124,0.864605,0.83685,0.893979,0.937405,0.910151,0.87597,18.9845,18.9843,18.988,18.6256,19.1556,18.7444,18.6714,19.0764,19.119
21985,2021-10-10,0.6,09:00:00,2.21566,106.975,2.53507,96.7578,1.60615,123.363,2.83304,100.08,1.94665,108.966,2.0662,111.86,3.14153,93.4134,1.46595,123.292,2.19921,100.607,2.84312,2.82858,2.96421,2.96345,2.90554,3.06922,2.93003,3.10274,2.83397,18.7711,18.8506,18.594,18.4378,18.9281,18.381,18.5353,18.7038,18.9969
21986,2021-10-10,0.0,10:00:00,2.38126,92.0076,2.56385,86.3887,1.71554,100.711,2.98375,89.5397,1.92772,92.4408,2.11354,97.2527,3.09641,86.0047,1.50078,98.995,2.17407,87.7343,4.07652,4.07846,4.1883,4.1096,4.24199,4.17962,4.09514,4.41213,4.19368,18.7626,18.7871,18.5981,18.4237,18.9092,18.3898,18.4768,18.6754,18.9367
21987,2021-10-10,0.2,11:00:00,2.77109,70.2956,2.75789,66.5145,2.63385,75.0992,3.3779,73.2027,2.36297,68.0555,3.18638,76.8964,3.25891,69.8372,2.30956,72.1605,2.40479,64.9667,5.5284,5.61529,5.57417,5.53364,5.7524,5.54922,5.60391,5.84566,5.76654,18.7987,18.8029,18.827,18.4496,18.9636,18.5763,18.4898,18.9043,18.9416
21988,2021-10-10,0.0,12:00:00,4.07624,61.6725,4.10512,61.7499,3.86685,63.9395,4.60405,64.8697,3.6907,59.5013,4.3162,67.4403,4.49838,64.0799,3.63441,60.4409,3.77146,60.3562,4.05409,4.3,3.87354,3.98981,4.3114,3.81441,4.23449,4.17977,4.47109,19.0605,19.0918,19.079,18.6907,19.2496,18.808,18.7635,19.1812,19.2554
21989,2021-10-10,0.0,13:00:00,3.25304,57.6423,3.12174,57.0751,3.29338,59.5447,3.83551,63.022,2.92363,54.4426,3.84963,65.2782,3.5528,60.8537,3.06615,54.6208,2.82216,55.0842,2.81663,3.05379,2.55439,2.76422,2.99369,2.50619,3.00792,2.78778,3.15833,19.406,19.4337,19.4069,19.0573,19.5674,19.1623,19.1359,19.4775,19.5621
21990,2021-10-10,0.0,14:00:00,4.3479,80.1378,4.19281,80.8702,4.20852,81.4493,5.06235,81.4811,3.62222,80.3264,4.85298,82.8551,4.78671,82.2474,3.55375,79.6856,3.56206,81.9545,1.32221,1.42045,1.16962,1.28896,1.43054,1.12698,1.40196,1.33227,1.47202,19.6864,19.7599,19.6609,19.3014,19.8856,19.3903,19.4207,19.7646,19.9288
21991,2021-10-10,0.0,15:00:00,3.90514,85.5717,3.8692,84.1714,3.7878,87.6072,4.45807,85.7854,3.45726,84.8577,4.18498,87.2243,4.38132,85.1647,3.45653,85.9786,3.39401,84.419,1.45584,1.2958,1.60629,1.49526,1.50039,1.5751,1.34123,1.73917,1.30751,19.7713,19.8395,19.7411,19.4046,19.9513,19.5005,19.5063,19.8172,20.0109
21992,2021-10-10,0.0,16:00:00,2.89073,102.265,3.58638,94.3468,2.172,110.03,3.65096,96.8968,2.41207,105.15,2.84562,103.689,4.17678,92.1271,1.83052,110.622,3.12433,97.1612,2.70316,2.52158,2.70896,2.83379,2.77294,2.75872,2.64061,2.89726,2.52786,19.8775,19.9045,19.7986,19.5194,20.0386,19.5815,19.5641,19.8796,20.0807
21993,2021-10-10,0.0,17:00:00,2.76122,91.7357,2.63529,85.8048,3.05163,94.6494,3.30225,90.5496,2.26123,91.9598,3.48849,94.2286,3.0284,84.1978,2.73603,93.5936,2.4117,86.7634,2.72278,2.54352,2.63658,2.8818,2.73276,2.72417,2.69301,2.76829,2.51798,19.997,19.992,19.9479,19.6169,20.1655,19.7004,19.6492,20.0249,20.1681
21994,2021-10-10,0.0,18:00:00,4.09742,82.0534,4.44884,79.5005,3.40531,84.1626,4.56637,81.8118,3.8104,82.264,3.97169,84.3332,4.85593,79.5667,3.02708,83.1503,4.13467,80.4652,2.40667,2.44691,2.16385,2.58154,2.46716,2.35766,2.53349,2.24831,2.52659,19.6926,19.7039,19.7037,19.2894,19.9178,19.4334,19.3432,19.8185,19.904
21995,2021-10-10,0.2,19:00:00,3.58978,86.4446,3.90866,83.0729,3.08608,89.9352,4.18182,87.5859,3.25465,84.5529,3.57345,91.0498,4.44498,83.803,2.77875,87.1829,3.55598,83.0142,0.86014,0.879687,0.859145,0.970239,0.875703,1.00922,0.89967,0.829705,0.988658,19.6852,19.6975,19.6544,19.2857,19.9084,19.3825,19.3435,19.7785,19.8975
21996,2021-10-10,0.0,20:00:00,3.82223,84.0779,3.94552,80.6089,3.68867,86.7056,4.58387,85.1413,3.17305,81.3701,4.29492,86.2827,4.63224,82.6863,3.10417,84.1144,3.31962,79.0261,0.652248,0.723512,0.659292,0.75787,0.680502,0.807395,0.718286,0.627203,0.851381,19.4005,19.4031,19.4576,18.9864,19.6345,19.1677,19.0385,19.5942,19.6112
21997,2021-10-10,0.0,21:00:00,4.8519,86.2568,4.68038,83.0732,4.64781,89.2091,5.50296,87.334,4.15418,83.9933,5.1457,87.9168,5.29867,85.9138,4.03137,88.5053,4.06695,80.8007,0.249015,0.289775,0.233287,0.290021,0.239153,0.277592,0.303577,0.208919,0.325237,19.3138,19.2795,19.374,18.908,19.543,19.0958,18.9152,19.5042,19.4878
21998,2021-10-10,0.0,22:00:00,4.70591,88.4905,4.77006,86.3663,4.20227,90.8439,5.37857,87.5386,4.04863,88.707,4.64513,88.843,5.42361,86.5537,3.73476,91.0916,4.13446,87.1134,0.357424,0.4248,0.2895,0.335846,0.384483,0.267627,0.41214,0.328002,0.452336,19.315,19.3211,19.3326,18.9096,19.5459,19.0455,18.9628,19.4661,19.5225
21999,2021-10-10,0.8,23:00:00,2.79701,87.9961,3.10939,87.4875,2.49158,89.592,3.29561,91.2334,2.49514,84.2192,2.99151,92.5595,3.48392,90.2217,2.07359,84.8996,2.90748,85.7906,0.387482,0.488132,0.317559,0.323263,0.523939,0.225686,0.478648,0.543396,0.542863,19.2408,19.2556,19.1788,18.8705,19.4274,18.9339,18.9201,19.2735,19.4335
22000,2021-10-11,0.2,00:00:00,5.74233,72.9926,5.45597,73.5116,5.36414,74.1182,6.19206,73.5397,5.15489,72.5438,5.82309,73.7448,5.83062,74.9622,4.79806,73.8249,5.00009,72.7975,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.1998,19.167,19.231,19.2011,19.1977,19.2332,19.1675,19.228,19.1657
22001,2021-10-11,0.0,01:00:00,3.90551,102.618,4.35787,100.272,3.84378,101.8,4.76249,100.008,3.5764,103.196,4.49624,99.6549,4.9561,99.9736,3.15083,103.518,4.00866,100.579,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.1986,19.2862,19.0789,18.8701,19.3589,18.8545,18.9635,19.155,19.4745
22002,2021-10-11,0.0,02:00:00,3.1893,96.2618,3.13123,91.1378,3.12755,98.9917,4.37336,94.1128,2.42956,97.0405,3.90541,95.9557,4.36654,90.8441,2.34435,100.342,2.38029,92.7654,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.2995,19.3555,19.2303,18.9848,19.4451,19.0218,19.0771,19.2988,19.4836
22003,2021-10-11,0.0,03:00:00,2.91587,97.8552,2.26701,97.4445,3.42684,99.9251,3.96863,98.6189,1.9098,93.8953,3.93352,99.0736,3.7295,98.0928,2.94948,98.9414,0.143176,80.8248,1.821,1.80772,1.78487,1.85681,1.82938,1.77248,1.80812,1.82746,1.81667,19.2276,19.2955,19.1129,18.9052,19.3276,18.894,18.9927,19.1903,19.205
22004,2021-10-11,0.0,04:00:00,5.0887,89.5493,4.81409,87.213,5.25725,90.4781,5.71035,89.9928,4.5362,88.0255,5.71295,89.7213,5.44247,89.3106,4.66285,89.4032,4.32087,85.6866,2.78999,2.64396,3.00053,2.84946,2.87806,2.92749,2.75138,3.16533,2.66881,19.2383,19.2856,19.166,18.8651,19.4419,18.9104,18.9502,19.2759,19.4717
22005,2021-10-11,1.2,05:00:00,3.05883,96.2816,3.54057,90.6751,2.89332,103.704,4.239,94.0281,0.890551,125.777,3.49522,100.449,4.35781,90.6304,1.933,109.435,2.74555,95.4994,2.36848,2.28476,2.60556,2.52406,2.38709,2.61404,2.47776,2.72677,2.24144,19.4197,19.4669,19.3088,19.0463,19.5798,19.0477,19.135,19.4335,19.6463
22006,2021-10-11,1.8,06:00:00,1.95774,111.121,1.78326,110.339,2.54046,106.644,2.80698,106.855,1.60459,115.037,2.95669,105.741,3.07229,103.276,2.21869,106.248,0.621159,195.732,1.96581,1.88446,2.13613,2.06943,2.06004,2.17223,2.03069,2.25493,1.95343,19.2249,19.3451,19.1299,18.8983,19.3835,18.8845,19.052,19.2415,19.3528
22007,2021-10-11,4.6,07:00:00,2.08693,92.6153,0.981313,89.029,2.26811,96.9385,2.76284,91.4765,1.57464,111.216,2.87332,96.3298,2.82574,88.0242,1.63507,98.9793,0.335245,148.287,2.85416,2.6039,2.89714,2.96892,2.93352,3.06982,2.62729,2.96407,2.76256,19.1589,19.0533,19.0723,18.8665,19.2296,18.8718,18.9694,19.0958,19.154
22008,2021-10-11,2.0,08:00:00,2.25729,77.4668,1.76043,75.6466,2.22197,78.9753,3.23266,81.9152,1.05154,82.2159,3.22329,87.5263,3.01157,76.0496,1.2663,64.6295,0.116405,168.989,5.12072,4.91874,5.1403,5.37936,5.24174,5.45768,5.04196,5.28483,5.08295,19.1224,19.1252,19.0779,18.7444,19.1726,18.8099,18.8075,19.0764,19.0751
22009,2021-10-11,2.0,09:00:00,5.5889,72.5095,5.32304,71.4244,5.3199,75.0293,6.14566,74.2043,4.95031,70.3187,5.7158,75.7126,5.73647,74.0089,4.81933,73.0469,4.81813,68.9886,6.37875,6.42052,6.30935,6.69845,6.4649,6.68937,6.5528,6.4758,6.51609,18.5089,18.5287,18.5101,18.1207,18.7205,18.2244,18.1924,18.6363,18.7057
22010,2021-10-11,1.6,10:00:00,5.74233,72.9926,5.45597,73.5116,5.36414,74.1182,6.19206,73.5397,5.15489,72.5438,5.82309,73.7448,5.83062,74.9622,4.79806,73.8249,5.00009,72.7975,5.01447,5.35143,4.87909,5.37489,5.00566,5.27326,5.55875,4.93357,5.32644,18.5237,18.5501,18.5187,18.1373,18.7313,18.2398,18.2152,18.6368,18.7299
22011,2021-10-11,0.2,11:00:00,4.5936,70.3932,4.19253,69.0201,4.34621,73.2722,5.31103,74.3696,3.95642,67.2662,4.99986,76.5044,4.74678,72.9969,3.75432,68.6632,3.78264,67.6163,3.00066,3.35782,2.83125,3.28976,2.93472,3.15374,3.53367,2.78922,3.30957,18.865,18.8864,18.876,18.4865,19.0617,18.5929,18.5566,18.9934,19.0559
22012,2021-10-11,0.4,12:00:00,4.93975,84.657,4.88856,84.0942,4.66433,86.1128,5.57985,85.4072,4.23473,83.34,5.19375,85.5627,5.40592,85.9402,4.02605,84.6024,4.29009,82.7751,1.16089,1.27389,1.12728,1.43999,1.03487,1.44953,1.48666,0.965453,1.19304,19.1754,19.2028,19.1165,18.7954,19.3887,18.8423,18.8636,19.2408,19.3897
22013,2021-10-11,1.4,13:00:00,2.79493,114.552,3.54344,102.226,2.43595,126.055,3.49673,106.887,2.36703,122.772,2.92903,116.765,4.30066,98.6552,2.11381,133.561,2.96913,108.06,0.913977,1.06964,0.785517,1.2276,0.723592,1.1266,1.32098,0.581039,0.910316,19.5497,19.6637,19.416,19.1879,19.7306,19.1574,19.3218,19.5367,19.8466
22014,2021-10-11,1.4,14:00:00,2.83146,100.505,3.28817,100.238,2.6278,100.855,3.69565,96.9236,1.98772,107.159,3.34503,97.5027,4.09791,96.6428,2.02989,105.267,2.39669,108.07,1.0682,1.22806,0.893307,1.35946,0.911668,1.22489,1.44505,0.73556,1.09524,19.5795,19.7167,19.4368,19.2604,19.6749,19.231,19.4146,19.4912,19.8082
22015,2021-10-11,0.0,15:00:00,3.35426,96.9887,3.57254,94.7732,2.92158,98.4852,3.75205,96.8414,3.02453,97.2973,3.27846,98.2905,3.98777,95.0875,2.54841,99.332,3.23901,95.0509,1.59707,1.66645,1.42395,1.92481,1.42101,1.79936,1.91434,1.26419,1.50512,19.6913,19.7791,19.5702,19.3418,19.8684,19.3442,19.4759,19.6542,19.9351
22016,2021-10-11,1.4,16:00:00,3.25712,86.8604,3.37142,84.0085,3.35151,94.4872,3.66346,85.5797,3.06493,85.7229,3.47398,90.3479,3.81877,83.7961,3.25946,94.5811,3.10107,82.6486,1.52719,1.54521,1.42349,1.7839,1.40935,1.74673,1.71477,1.30177,1.45151,20.2339,20.2729,20.2065,19.8883,20.4045,19.974,19.994,20.2847,20.4038
22017,2021-10-11,1.0,17:00:00,4.70611,89.7029,5.43963,86.7919,4.04202,94.5036,5.10317,89.3897,4.42338,88.6721,4.36866,93.796,5.76567,86.5811,3.72711,93.3054,5.21878,86.7507,1.37113,1.3946,1.35457,1.61585,1.22213,1.66125,1.56087,1.188,1.2741,20.5073,20.4818,20.4908,20.1204,20.7213,20.2271,20.1494,20.6047,20.6804
22018,2021-10-11,0.0,18:00:00,3.01228,96.0591,3.62978,87.5598,3.64919,100.892,3.60605,94.4414,2.63736,95.0885,4.03072,100.311,4.17614,87.3862,3.37354,100.018,3.30654,86.2643,0.727274,0.892655,0.713984,0.882889,0.624706,0.906376,1.0115,0.589935,0.798214,20.5393,20.5771,20.3966,20.1655,20.7316,20.1357,20.2215,20.4884,20.7539
22019,2021-10-11,1.2,19:00:00,5.56657,88.5334,4.88394,84.006,5.58472,90.2485,6.2724,87.7907,4.72867,88.3671,6.01787,88.5938,5.56977,85.2789,5.03021,90.7177,4.21636,82.3676,1.97614,1.9634,2.08259,2.19086,1.83021,2.33553,2.1194,1.90177,1.8533,19.8437,19.9633,19.6931,19.4439,20.0701,19.4275,19.6036,19.8113,20.1714
22020,2021-10-11,0.2,20:00:00,5.24495,81.0315,5.30393,78.8221,5.09796,84.9829,5.57682,81.534,5.01682,79.982,5.30464,84.9188,5.60095,79.7185,4.90173,83.2163,5.1353,78.7153,2.41101,2.60139,2.27512,2.61814,2.2977,2.54727,2.709,2.09218,2.53771,19.2273,19.262,19.2485,18.8315,19.4484,18.9695,18.9042,19.3796,19.4659
22021,2021-10-11,0.2,21:00:00,5.459,84.0988,5.23344,81.0942,5.19897,87.674,5.92738,85.0063,4.95258,82.8091,5.53919,87.3281,5.67694,82.9412,4.75648,86.3215,4.80358,80.0186,2.17766,2.29782,2.04239,2.31496,2.09491,2.22845,2.35917,1.90565,2.24843,19.1089,19.1826,19.1145,18.699,19.3448,18.8279,18.8157,19.2492,19.403
22022,2021-10-11,0.0,22:00:00,5.35012,92.2798,5.21663,91.2637,4.86656,93.5989,5.73587,92.7343,4.92066,91.344,5.13725,93.6537,5.60545,92.6501,4.50216,92.409,4.81476,90.1998,0.739023,1.05071,0.455186,0.773678,0.742146,0.520489,1.0519,0.428292,1.04862,19.2032,19.2369,19.1617,18.7977,19.4308,18.8911,18.8687,19.2869,19.4571
22023,2021-10-11,0.0,23:00:00,4.32706,98.5099,5.00396,96.5032,3.95194,100.159,4.92378,97.7587,3.65687,98.9736,4.22088,99.0532,5.36569,97.912,3.20086,102.251,4.48422,95.668,0.0455246,0.082119,0.0107546,0.0478859,0.032155,0.00800133,0.100157,0.00928402,0.0524769,19.3268,19.3867,19.2071,18.9501,19.531,18.9327,19.0384,19.333,19.591
22024,2021-10-12,0.2,00:00:00,4.43146,78.2013,4.28046,76.1611,4.34195,79.8754,4.99592,79.261,4.21391,75.7038,4.7837,80.814,4.71987,77.8391,3.91784,76.3337,4.00002,74.2469,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,18.9872,18.934,19.0394,18.9803,18.994,19.0342,18.9254,19.0444,18.9424
22025,2021-10-12,0.2,01:00:00,4.8778,92.6595,4.77583,91.322,4.66563,93.5586,5.29073,92.571,4.31609,91.9518,4.90475,92.5512,5.21105,92.8514,4.29626,93.194,4.1938,89.8364,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,18.8962,18.9411,18.8007,18.5275,19.0686,18.5557,18.6056,18.8948,19.0981
22026,2021-10-12,0.2,02:00:00,6.05568,84.5851,5.90305,83.5078,5.63485,85.7941,6.30974,84.8563,5.67421,83.9153,5.80196,85.1791,6.16464,84.8799,5.36151,85.4443,5.54143,82.5032,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,18.6545,18.6833,18.6287,18.2654,18.8607,18.3671,18.3364,18.7376,18.8673
